"lon","lat","grids","continent","WE","sd_MAT","sd_MAP","sd_NPP","sd_ALT"
3012047.7701,2097669.6737,"v15686","Africa",18.41524599473,5.8013219027784,8.84878255099275,6636124279.92256,90.8031690738713
4212047.7701,-6902330.3263,"v15687","Antarctica",0.000635318751987,NA,NA,NA,NA
3112047.7701,2097669.6737,"v15688","Africa",38.3842071956313,1.72738914197609,7.62956581506405,2700255192.88755,48.4865066280192
4312047.7701,-6902330.3263,"v15689","Antarctica",0.000635318751987,NA,NA,NA,NA
3212047.7701,2097669.6737,"v15690","Africa",47.6045352679606,2.26221537677532,17.4586473839174,3849194780.2494,35.5070434436712
4412047.7701,-6902330.3263,"v15691","Antarctica",0.000635318751987,NA,NA,NA,NA
3312047.7701,2097669.6737,"v15692","Africa",40.7863759274544,0.951679824493807,16.751917602383,6892129851.76884,13.6820953773114
4512047.7701,-6902330.3263,"v15693","Antarctica",0.000635318751987,NA,NA,NA,NA
3412047.7701,2097669.6737,"v15694","Africa",26.581758316923,1.14178619876691,10.5002016573554,2497620243.16985,7.83590227236826
4612047.7701,-6902330.3263,"v15695","Antarctica",0.000635318751987,NA,NA,NA,NA
3512047.7701,2097669.6737,"v15696","Africa",33.4828302003276,3.74285744825513,16.9022388335222,11622222333.6719,59.9809451309418
4712047.7701,-6902330.3263,"v15697","Antarctica",0.000635318751987,NA,NA,NA,NA
3612047.7701,2097669.6737,"v15698","Africa",107.375905700854,12.9443508209758,35.3337548139648,7393129230.19098,221.921025893726
4812047.7701,-6902330.3263,"v15699","Antarctica",0.000635318751987,NA,NA,NA,NA
3712047.7701,2097669.6737,"v15700","Africa",247.098978506367,33.2296631470285,53.7628175010303,20791390922.3446,579.428278983406
4912047.7701,-6902330.3263,"v15701","Antarctica",0.000635318751987,NA,NA,NA,NA
5012047.7701,-6902330.3263,"v15703","Antarctica",0.000635318751987,NA,NA,NA,NA
5112047.7701,-6902330.3263,"v15704","Antarctica",0.000635318751987,NA,NA,NA,NA
5212047.7701,-6902330.3263,"v15706","Antarctica",0.000635318751987,NA,NA,NA,NA
5312047.7701,-6902330.3263,"v15708","Antarctica",0.000635318751987,NA,NA,NA,NA
4212047.7701,2097669.6737,"v15709","Asia",93.7435538116793,34.8289794992942,41.8998859104115,13692905498.773,621.012175226271
5412047.7701,-6902330.3263,"v15710","Antarctica",0.000635318751987,NA,NA,NA,NA
4312047.7701,2097669.6737,"v15711","Asia",37.2367691884072,15.5542521045813,25.6997984915981,5765786553.8713,284.064923796025
5512047.7701,-6902330.3263,"v15712","Antarctica",0.000635318751987,NA,NA,NA,NA
4412047.7701,2097669.6737,"v15713","Asia",3.75964943250425,6.92171851738602,9.86694869024167,5275462074.35575,112.570206586936
5612047.7701,-6902330.3263,"v15714","Antarctica",0.000635318751987,NA,NA,NA,NA
4512047.7701,2097669.6737,"v15715","Asia",1.29823812989014,5.24988458476265,3.21289018443534,6313534212.66829,67.5498939632116
5712047.7701,-6902330.3263,"v15716","Antarctica",0.000635318751987,NA,NA,NA,NA
4612047.7701,2097669.6737,"v15717","Asia",2.85775563045792,6.89147577451114,5.70338927836109,9778778703.85062,109.067601190766
5812047.7701,-6902330.3263,"v15718","Antarctica",0.000635318751987,NA,NA,NA,NA
4712047.7701,2097669.6737,"v15719","Asia",4.34582490484939,4.59588267483193,5.89867757433261,2659437588.32466,75.0004250487483
5912047.7701,-6902330.3263,"v15720","Antarctica",0.000635318751987,NA,NA,NA,NA
4812047.7701,2097669.6737,"v15721","Asia",5.92659407643372,5.17130993505581,8.23760940314441,4589005113.43969,101.122359453874
6012047.7701,-6902330.3263,"v15722","Antarctica",0.000635318751987,NA,NA,NA,NA
4912047.7701,2097669.6737,"v15723","Asia",6.90861722051565,7.55763190745435,11.4164552618867,2879154914.42747,158.923817504865
6112047.7701,-6902330.3263,"v15724","Antarctica",0.000635318751987,NA,NA,NA,NA
5012047.7701,2097669.6737,"v15725","Asia",19.69804498485,15.4596472258567,16.9760753701445,5167530990.47225,312.781555851188
6212047.7701,-6902330.3263,"v15726","Antarctica",0.000635318751987,NA,NA,NA,NA
5112047.7701,2097669.6737,"v15727","Asia",28.2690485730738,15.0630445417212,13.2060704058775,3783618460.48006,271.452983610577
6312047.7701,-6902330.3263,"v15728","Antarctica",0.000635318751987,NA,NA,NA,NA
6412047.7701,-6902330.3263,"v15730","Antarctica",0.000635318751987,NA,NA,NA,NA
6512047.7701,-6902330.3263,"v15732","Antarctica",0.000635318751987,NA,NA,NA,NA
7112047.7701,-6902330.3263,"v15737","Antarctica",0.286146302189638,NA,NA,NA,NA
7212047.7701,-6902330.3263,"v15738","Antarctica",0.286146302189638,NA,NA,NA,NA
7312047.7701,-6902330.3263,"v15739","Antarctica",0.239259831920575,NA,NA,NA,NA
7412047.7701,-6902330.3263,"v15740","Antarctica",0.239259831920575,NA,NA,NA,NA
7512047.7701,-6902330.3263,"v15741","Antarctica",0.202279378071957,NA,NA,NA,NA
7612047.7701,-6902330.3263,"v15742","Antarctica",0.012379838880075,NA,NA,NA,NA
7712047.7701,-6902330.3263,"v15743","Antarctica",0.000635318751987,NA,NA,NA,NA
7812047.7701,-6902330.3263,"v15744","Antarctica",0.000635318751987,NA,NA,NA,NA
7912047.7701,-6902330.3263,"v15745","Antarctica",0.000635318751987,NA,NA,NA,NA
8012047.7701,-6902330.3263,"v15746","Antarctica",0.000635318751987,NA,NA,NA,NA
8112047.7701,-6902330.3263,"v15747","Antarctica",0.000635318751987,NA,NA,NA,NA
8212047.7701,-6902330.3263,"v15748","Antarctica",0.000635318751987,NA,NA,NA,NA
7112047.7701,2097669.6737,"v15749","Asia",387.77551161004,11.6159480731305,1014.4613400321,32573640529.4086,272.602507914609
8312047.7701,-6902330.3263,"v15750","Antarctica",0.000635318751987,NA,NA,NA,NA
7212047.7701,2097669.6737,"v15751","Asia",290.686267314513,2.63398135122799,161.568864015949,55064375979.9283,52.7395665333161
8412047.7701,-6902330.3263,"v15752","Antarctica",0.000635318751987,NA,NA,NA,NA
7312047.7701,2097669.6737,"v15753","Asia",127.585893669532,5.39779465384278,41.5436482746395,22000521750.4325,49.6595010015339
8512047.7701,-6902330.3263,"v15754","Antarctica",0.000635318751987,NA,NA,NA,NA
7412047.7701,2097669.6737,"v15755","Asia",104.091765629827,3.6371751582931,59.3805370259712,17233798008.1566,53.3417338135265
8612047.7701,-6902330.3263,"v15756","Antarctica",0.000635318751987,NA,NA,NA,NA
7512047.7701,2097669.6737,"v15757","Asia",100.212041235159,5.81271624328537,64.150465943941,18018217629.5653,95.07916486293
8712047.7701,-6902330.3263,"v15758","Antarctica",0.000635318751987,NA,NA,NA,NA
7612047.7701,2097669.6737,"v15759","Asia",120.211017252468,7.72085643473002,25.0973219057234,29283771934.9271,147.610057368246
8812047.7701,-6902330.3263,"v15760","Antarctica",0.000635318751987,NA,NA,NA,NA
7712047.7701,2097669.6737,"v15761","Asia",124.402067926163,2.13385353921331,86.3713505489571,9517833393.17461,54.65016825066
8912047.7701,-6902330.3263,"v15762","Antarctica",0.000635318751987,NA,NA,NA,NA
7812047.7701,2097669.6737,"v15763","Asia",118.319781594981,2.27629912012353,56.1571039691765,53557605133.0385,51.3240155790571
9012047.7701,-6902330.3263,"v15764","Antarctica",0.000635318751987,NA,NA,NA,NA
7912047.7701,2097669.6737,"v15765","Asia",104.293386474087,0.728088143615598,54.28617233691,121200441048.256,16.3608753325443
9112047.7701,-6902330.3263,"v15766","Antarctica",0.000635318751987,NA,NA,NA,NA
9212047.7701,-6902330.3263,"v15767","Antarctica",0.000635318751987,NA,NA,NA,NA
9312047.7701,-6902330.3263,"v15768","Antarctica",0.000635318751987,NA,NA,NA,NA
9412047.7701,-6902330.3263,"v15769","Antarctica",0.000635318751987,NA,NA,NA,NA
9512047.7701,-6902330.3263,"v15770","Antarctica",0.000635318751987,NA,NA,NA,NA
9612047.7701,-6902330.3263,"v15771","Antarctica",0.000635318751987,NA,NA,NA,NA
9712047.7701,-6902330.3263,"v15772","Antarctica",0.000635318751987,NA,NA,NA,NA
9812047.7701,-6902330.3263,"v15773","Antarctica",0.000635318751987,NA,NA,NA,NA
9912047.7701,-6902330.3263,"v15774","Antarctica",0.000635318751987,NA,NA,NA,NA
10012047.7701,-6902330.3263,"v15775","Antarctica",0.000635318751987,NA,NA,NA,NA
10112047.7701,-6902330.3263,"v15776","Antarctica",0.000635318751987,NA,NA,NA,NA
10212047.7701,-6902330.3263,"v15777","Antarctica",0.000635318751987,NA,NA,NA,NA
9112047.7701,2097669.6737,"v15778","Asia",199.277083370022,2.02375495944301,162.269709197731,164585450344.985,46.7553416286398
10312047.7701,-6902330.3263,"v15779","Antarctica",0.000635318751987,NA,NA,NA,NA
9212047.7701,2097669.6737,"v15780","Asia",189.749602392682,0.820176722394892,171.467276068213,30347277466.3021,2.63485901498542
10412047.7701,-6902330.3263,"v15781","Antarctica",0.000635318751987,NA,NA,NA,NA
9312047.7701,2097669.6737,"v15782","Asia",210.736101952824,0.821084071552731,576.375856461786,73176373840.0868,3.82778646851235
10512047.7701,-6902330.3263,"v15783","Antarctica",0.000635318751987,NA,NA,NA,NA
9412047.7701,2097669.6737,"v15784","Asia",608.461823553207,1.67357258037586,726.270812466015,128649440495.118,44.9943143953862
10612047.7701,-6902330.3263,"v15785","Antarctica",0.000635318751987,NA,NA,NA,NA
