"lon","lat","grids","PE","continent","sd_MAT","sd_MAP","sd_NPP","sd_ALT"
-10513134.0786,3203780.9477,"v10",33.5057117998226,"North_America",11.0403963298513,212.126352763433,105391579737.005,328.462510592864
-10313134.0786,3203780.9477,"v11",34.9368076187052,"North_America",40.4706299154048,169.083858631289,52268116185.4796,809.460367273403
-10113134.0786,3203780.9477,"v12",20.7493926270861,"North_America",17.1875531159937,110.317828146382,45252772579.5358,329.582315874324
-9913134.0786,3203780.9477,"v13",13.7931047040887,"North_America",10.2420989418501,55.3845844924091,30447795036.3915,265.952325092448
-9713134.0786,3203780.9477,"v14",23.5679640786795,"North_America",23.7675760814312,170.348152228048,82823248671.4391,654.231389082941
-9513134.0786,3203780.9477,"v15",17.5909440603723,"North_America",3.07150443633717,52.9708999542637,42447411916.1532,68.5454801045486
-7113134.0786,-5596219.0523,"v22",21.9712180369814,"South_America",24.8378350571782,1096.95062470603,37332320292.2133,574.505616288283
-6913134.0786,-5596219.0523,"v23",20.5979410688071,"South_America",17.1786449609294,135.44323807723,19251764436.1231,357.645054168105
-6713134.0786,-5596219.0523,"v25",19.6812810099048,"South_America",9.80001248460741,17.2336120612721,10743986619.8908,145.74858648006
-1313134.0786,3203780.9477,"v26",3.85849362329682,"Africa",4.51194056660103,4.31436501846614,8432187966.34758,66.9647027326471
-1113134.0786,3203780.9477,"v27",3.16464454870325,"Africa",8.03706922515869,2.61710110393718,3363822422.54162,80.7181235715442
-913134.078600001,3203780.9477,"v29",2.60859299314838,"Africa",9.8167718637551,6.53089786605098,3418987759.61758,56.4808897854326
-713134.078600001,3203780.9477,"v30",2.00996938318901,"Africa",5.64272458938747,2.81440002928693,3370463764.12133,26.5421625531939
-513134.078600001,3203780.9477,"v31",1.74214472120735,"Africa",4.68681213497392,1.80206577204759,2071362043.32563,50.2206977076836
-313134.078600001,3203780.9477,"v32",1.06905728694992,"Africa",5.84343887861973,2.05801100944217,2363428033.62121,67.5719249882428
-113134.078600001,3203780.9477,"v33",1.20048447601358,"Africa",4.3930934934121,1.13736898999099,2373914631.96544,25.8333484295
86865.9213999994,3203780.9477,"v34",1.54247589206188,"Africa",3.38998059329146,2.37883952690869,1106100648.21809,55.3921488793532
286865.921399999,3203780.9477,"v35",1.3274968320085,"Africa",8.15441575151692,3.28046657471308,2237611271.99898,152.975982967631
486865.921399999,3203780.9477,"v36",1.54414750753689,"Africa",10.7173066660853,6.63033980643703,2911485472.2835,245.184526139112
686865.921399999,3203780.9477,"v37",1.72325802698793,"Africa",13.2001288695958,7.99690339907662,6249525691.11124,313.687367927118
886865.921399999,3203780.9477,"v38",1.68290583723859,"Africa",11.6573923068291,7.62789166529916,3609619145.26962,287.072716837219
1086865.9214,3203780.9477,"v39",1.4143455846386,"Africa",6.64124794604315,2.29958795033394,5397016565.60091,131.306763745015
1286865.9214,3203780.9477,"v40",1.47617204249221,"Africa",2.42286963960049,1.31148909265823,5291108518.92315,82.4943202965865
1486865.9214,3203780.9477,"v41",1.4709898633896,"Africa",5.51908689038047,2.05210029744824,1806540605.3212,55.7873338781532
1686865.9214,3203780.9477,"v42",1.16629397159447,"Africa",7.11052208186958,2.35673268023467,2577489622.19067,90.493010946265
1886865.9214,3203780.9477,"v43",1.05117879299496,"Africa",2.47664142575411,0.834870017938559,1937694976.38577,47.2602440683096
2086865.9214,3203780.9477,"v44",0.929929459624916,"Africa",2.74980280677278,0.896494050365726,1849233597.15617,40.62355577175
2286865.9214,3203780.9477,"v45",0.830149718055059,"Africa",2.4783748781426,0.0280222131062096,4215956472.14724,73.2309465421692
2486865.9214,3203780.9477,"v46",0.796948627606648,"Africa",2.43048329522439,0.605983878587228,3337523329.30774,82.7098302086741
2686865.9214,3203780.9477,"v47",1.71176267658404,"Africa",4.78348277941592,0.681636740086233,1862671889.51105,91.8846233264835
2886865.9214,3203780.9477,"v48",2.75956090189359,"Africa",7.93577405138247,0.238597147641825,2355321301.73499,114.920836220755
3086865.9214,3203780.9477,"v49",3.84974734668297,"Africa",8.86425967668962,0.783270238274698,31948194597.865,133.777788910393
3286865.9214,3203780.9477,"v50",4.71286218385573,"Africa",11.5783484545593,2.46166560882151,4626482178.4793,176.14530853377
3686865.9214,3203780.9477,"v52",3.96918124676714,"Asia",17.7637766952118,13.1022732436481,7542581018.62776,328.61433184409
3886865.9214,3203780.9477,"v53",3.22794486163074,"Asia",10.8357772731596,14.8666191688009,5030311966.49246,156.541849316412
4086865.9214,3203780.9477,"v54",2.30947621174853,"Asia",8.75217947410999,19.5733591686378,4658173170.00547,95.2928644185897
