"lon","lat","grids","PE","continent","sd_MAT","sd_MAP","sd_NPP","sd_ALT"
-11167530.4451614,7095635.65993451,"v12",2.5950697104837,"North_America",18.071775496232,26.0098525607925,2094366533.41858,121.074106093156
-10767530.4451614,7095635.65993451,"v13",2.53221638036507,"North_America",16.0343277182594,18.4380693853744,2371751324.52193,115.098504846075
-10367530.4451614,7095635.65993451,"v14",2.50802212438257,"North_America",11.3304909169141,16.837162096565,2152394860.70702,64.3385262081513
-9567530.44516137,7095635.65993451,"v16",2.82867653992589,"North_America",12.1130851806291,7.21468879216028,1728273352.7542,65.491135195723
-9167530.44516137,7095635.65993451,"v17",3.00554933942765,"North_America",18.1275046234369,20.6480447010937,2743929056.6453,175.454134870835
-8767530.44516137,7095635.65993451,"v18",2.95813100676043,"North_America",28.2607643847563,28.1635585165001,1888428396.60609,351.778002050532
-8367530.44516137,7095635.65993451,"v19",2.44455928366513,"North_America",28.4585804983348,32.207534484861,2997587875.2774,219.571982157732
-7967530.44516137,7095635.65993451,"v20",3.08048684974654,"North_America",30.2644352828573,56.1574767882748,3612637533.57426,371.056128604553
-5567530.44516137,7095635.65993451,"v26",2.02997366958319,"North_America",41.7761147087343,105.924420696125,257531136,618.605053868577
-5167530.44516137,7095635.65993451,"v27",2.00613871256136,"North_America",47.7378819234619,111.13427878765,4801030794.58141,627.179878210781
-4767530.44516137,7095635.65993451,"v28",1.89678088947227,"North_America",37.8443993587721,147.210969020152,NA,590.70299408914
-4367530.44516137,7095635.65993451,"v29",0.988290203654248,"North_America",23.1807952531909,236.884737501001,NA,667.233281474815
-3967530.44516137,7095635.65993451,"v30",0.673255507187718,"North_America",18.5105679533273,316.298528530535,NA,700.296431824654
-3567530.44516137,7095635.65993451,"v31",0.689915062749253,"North_America",14.5104338146285,383.511473444394,NA,778.19330793023
-3167530.44516137,7095635.65993451,"v32",1.01333017085513,"North_America",15.5937676660101,377.461264083232,NA,766.869954235171
-2767530.44516137,7095635.65993451,"v33",1.33141930922234,"North_America",37.4358324123383,258.808042451127,NA,638.200345337053
-2367530.44516137,7095635.65993451,"v34",1.49607063328957,"North_America",42.7881763330313,189.368829415339,4905786545.93842,602.561886178796
5632469.55483863,7095635.65993451,"v50",2.92102944664705,"Europe",26.7250585915623,58.1932980399169,8063043841.30483,261.481145625414
8832469.55483863,7095635.65993451,"v58",4.29778625447175,"Asia",14.8339673037096,73.3150638923036,11220190991.8395,172.592399148171
9232469.55483863,7095635.65993451,"v59",4.50776598752302,"Asia",19.1783167936963,64.0276608508671,11970019634.8731,182.084449624093
9632469.55483863,7095635.65993451,"v60",4.50541680684729,"Asia",13.7010429450831,32.8848450566735,12041669486.1607,158.112053389376
10032469.5548386,7095635.65993451,"v61",4.64912392811792,"Asia",10.4346864235493,19.7080357638207,10632377238.1323,144.786953959886
10432469.5548386,7095635.65993451,"v62",4.47396171452873,"Asia",11.7998836177417,30.1515900325934,9363799655.72298,213.697514149561
10832469.5548386,7095635.65993451,"v63",4.46878975032409,"Asia",11.3675804999318,27.6527053662135,12553305183.3497,143.203166861686
13232469.5548386,7095635.65993451,"v69",3.57597043414872,"Asia",4.52457429766791,37.1447583777165,13021228769.8921,79.704114669754
13632469.5548386,7095635.65993451,"v70",3.61050464899919,"Asia",4.84998404860918,25.5690662731651,12472659351.6704,63.2875448733251
14432469.5548386,7095635.65993451,"v72",4.04800368640245,"Asia",7.9432121704941,30.5135849024266,10907915060.7235,51.4627470649432
-17167530.4451614,6695635.65993451,"v78",6.48454390224448,"Asia",16.0412719487028,40.080205114325,11739219798.3534,198.072097915013
-16767530.4451614,6695635.65993451,"v79",7.42078022123273,"Asia",9.91839339107423,85.7720410339149,11335866646.1521,145.393759454381
-15967530.4451614,6695635.65993451,"v81",9.67241631087705,"North_America",20.678918422618,92.0450939064271,24172920482.1711,143.762093681685
-15567530.4451614,6695635.65993451,"v82",10.370997635544,"North_America",25.8992932297829,87.3261017143533,25911191510.4297,213.875749300288
-15167530.4451614,6695635.65993451,"v83",8.77434457079206,"North_America",29.8059103781823,86.6855370613363,24231239239.1079,259.973132833616
-14767530.4451614,6695635.65993451,"v84",9.35222932594012,"North_America",34.5185328777818,85.9399597480662,24055844016.1607,411.672129747671
-14367530.4451614,6695635.65993451,"v85",9.65174738712447,"North_America",33.0133046641435,107.607345669893,27578069420.4189,474.800052585779
-13967530.4451614,6695635.65993451,"v86",10.253210368674,"North_America",33.64919475122,57.6500667663026,26877628944.8154,463.01837346739
-13567530.4451614,6695635.65993451,"v87",10.1804783939018,"North_America",24.3365931494151,52.1776072485556,28058051497.1775,306.243581963501
-13167530.4451614,6695635.65993451,"v88",10.139895478519,"North_America",20.4075168374796,43.9174240476503,28359057738.2313,418.876052106071
-12767530.4451614,6695635.65993451,"v89",9.93359960082094,"North_America",18.1131767446635,69.5704608030318,18919161788.2147,599.357251630343
-12367530.4451614,6695635.65993451,"v90",9.90936896587137,"North_America",14.3665712927048,121.426828322388,11487426069.299,640.650669678569
-11967530.4451614,6695635.65993451,"v91",10.1322668511054,"North_America",21.7150990174105,73.0621397435118,26427846870.8852,260.628374659519
-11567530.4451614,6695635.65993451,"v92",9.36298541131508,"North_America",23.5498274732682,39.6363048530861,24996241766.2089,150.095008444197
-11167530.4451614,6695635.65993451,"v93",8.64426791015342,"North_America",24.7410754216342,33.8236009057576,20204923716.9123,126.368431504971
-10767530.4451614,6695635.65993451,"v94",7.33252246712254,"North_America",23.6988109379696,59.9331307890693,15458024126.0374,144.13099836831
-10367530.4451614,6695635.65993451,"v95",5.96853010821835,"North_America",19.2027453674368,55.6036492512375,13318461067.214,127.177789738167
-9967530.44516137,6695635.65993451,"v96",4.29178739424044,"North_America",16.1114531849579,49.7680978534878,13361165888.1855,96.671420047283
-9567530.44516137,6695635.65993451,"v97",3.40780440285031,"North_America",13.7887668784518,49.4291359903148,15950100373.3195,74.1537933203714
-9167530.44516137,6695635.65993451,"v98",3.25098263248367,"North_America",14.087618275972,49.5628096656724,14446388010.5197,88.0492815155317
-8767530.44516137,6695635.65993451,"v99",2.79352608756502,"North_America",11.8199443584026,32.3143318911635,5748381635.73564,121.244920765511
-8367530.44516137,6695635.65993451,"v100",2.69937998172208,"North_America",9.70962470920392,28.2059437422688,4105310341.03244,117.812568149813
-6767530.44516137,6695635.65993451,"v104",3.33185671633195,"North_America",14.3699230250575,66.1760313796337,5609995006.4767,214.63983140903
-4767530.44516137,6695635.65993451,"v108",2.04549282742312,"North_America",26.510474512599,315.071226243294,16812404003.5977,585.23339317298
-4367530.44516137,6695635.65993451,"v109",1.26749734645864,"North_America",17.2085653065857,329.828302101703,NA,262.63171041143
-3967530.44516137,6695635.65993451,"v110",1.92598664385345,"North_America",54.6410615668483,168.356839088862,NA,834.826816879785
-3567530.44516137,6695635.65993451,"v111",2.23235779947297,"North_America",54.4358629882531,238.68199436809,NA,889.983070258297
-1567530.44516137,6695635.65993451,"v116",4.00773289661429,"Europe",20.6240496655183,290.749147862193,16022325664.274,417.934997706138
1232469.55483863,6695635.65993451,"v121",11.0014966025789,"Europe",17.6796961893489,458.623128682648,34505564120.1058,283.37438621666
1632469.55483863,6695635.65993451,"v122",11.5115078827353,"Europe",17.7187643111019,209.811376309922,36269202532.3496,288.267829571174
2032469.55483863,6695635.65993451,"v123",11.5888459830519,"Europe",20.8905049847498,59.8465130714926,31831395578.1165,245.001402762696
2432469.55483863,6695635.65993451,"v124",11.2731016475212,"Europe",20.1740515396092,49.9496142672092,30841632668.805,113.897242533296
2832469.55483863,6695635.65993451,"v125",11.5491767172643,"Europe",11.6537164114132,54.652850578763,20096190422.9884,75.4044719414915
3232469.55483863,6695635.65993451,"v126",11.5226535060481,"Europe",9.61689673077153,42.4570809636758,28420995428.4447,95.3699060594121
4032469.55483863,6695635.65993451,"v128",10.6923818391476,"Europe",6.41796500555712,42.3341127780236,34982012254.1176,56.8312976038093
4432469.55483863,6695635.65993451,"v129",10.1331959483321,"Europe",5.87796914055584,50.5272418058472,30754220885.3053,59.200692256512
4832469.55483863,6695635.65993451,"v130",9.66348815162961,"Europe",9.61814116074513,67.195699456067,29380390016.0233,64.8359140977901
5232469.55483863,6695635.65993451,"v131",9.55339086157877,"Europe",11.5130446647338,70.3655291817263,26587742930.9765,58.1043102489953
5632469.55483863,6695635.65993451,"v132",10.2139816618604,"Europe",15.2390784489058,97.8291211012902,26107307520.2652,185.475983186742
6032469.55483863,6695635.65993451,"v133",9.62428842540791,"Europe",18.013193704579,69.7272301256116,25704448061.179,150.367965885869
6432469.55483863,6695635.65993451,"v134",8.48237342760694,"Asia",19.1122851461383,83.0057190672769,31836855246.4906,132.915120775579
6832469.55483863,6695635.65993451,"v135",8.06858616335585,"Asia",18.7753842267005,83.2335633092106,21887173160.6648,35.9059707054308
7232469.55483863,6695635.65993451,"v136",7.83966582954844,"Asia",19.1898067436201,59.0261660975189,20961965374.6044,30.5421290577352
7632469.55483863,6695635.65993451,"v137",7.34307753658597,"Asia",17.2095872921448,43.185258200906,21523586211.3527,33.9798920708658
8032469.55483863,6695635.65993451,"v138",7.60445620829709,"Asia",17.3900566564499,47.8621417806596,20271312122.9896,42.9708071233939
8432469.55483863,6695635.65993451,"v139",7.80729579531894,"Asia",21.501334917068,60.5889126900799,22248413618.6326,119.029020129896
8832469.55483863,6695635.65993451,"v140",7.82327215927311,"Asia",25.6769348714244,51.4137862899042,23695275903.0101,243.689378504655
9232469.55483863,6695635.65993451,"v141",7.81689309127809,"Asia",26.7166054713419,40.6419434031624,27223182185.5763,270.963447841721
9632469.55483863,6695635.65993451,"v142",7.82407157303122,"Asia",20.705266637718,50.4868546709947,22384787629.6474,190.20421620459
10032469.5548386,6695635.65993451,"v143",7.97545291422223,"Asia",15.2330327795408,40.094115092704,15477100295.0999,126.24578339155
10432469.5548386,6695635.65993451,"v144",7.94093601636604,"Asia",15.9004141595197,19.9554546424474,16692300931.4274,134.361341489145
10832469.5548386,6695635.65993451,"v145",8.37072351455631,"Asia",13.4585755256391,19.9863440028608,15177318628.4726,106.713827695656
11232469.5548386,6695635.65993451,"v146",8.60512832558622,"Asia",16.5375629667253,22.8074309841914,18050821172.3662,81.4924926355527
11632469.5548386,6695635.65993451,"v147",8.77733493250088,"Asia",17.0353172623647,9.96685158777417,14877104070.5347,60.8935034978307
12032469.5548386,6695635.65993451,"v148",8.66053032455981,"Asia",16.3469076717955,24.5051975170732,17841576700.7716,159.835069877347
12432469.5548386,6695635.65993451,"v149",8.8757530668079,"Asia",31.974210559496,57.40182453597,29033914292.2961,439.047222707661
12832469.5548386,6695635.65993451,"v150",8.76602777510797,"Asia",23.1448864138336,48.9256685360338,21102644219.2957,365.69733452651
13232469.5548386,6695635.65993451,"v151",8.71621188170659,"Asia",20.8193232216357,65.2591778140059,16295663345.9455,372.182131948949
13632469.5548386,6695635.65993451,"v152",7.58740859767456,"Asia",20.6553171315323,81.8416661026667,10574705822.291,512.850155256775
14032469.5548386,6695635.65993451,"v153",7.36097084501405,"Asia",23.5250892957026,46.8275165882032,12642425727.039,552.257308548952
14432469.5548386,6695635.65993451,"v154",7.76262545156746,"Asia",15.1863251730015,40.302785711269,17066817819.6773,393.509837487133
14832469.5548386,6695635.65993451,"v155",7.33404796736762,"Asia",8.42661342646212,52.4088730243125,20506972864.1422,229.10740984195
15232469.5548386,6695635.65993451,"v156",8.37847238735152,"Asia",8.04057969555752,81.8666023550649,13915219520.868,329.170691606951
15632469.5548386,6695635.65993451,"v157",9.33481757152554,"Asia",17.1069496209363,75.5125163323446,13484706857.8789,300.924832176545
16032469.5548386,6695635.65993451,"v158",9.13151914622711,"Asia",26.021679949521,85.3910969067119,16918040686.9064,279.297548283698
16432469.5548386,6695635.65993451,"v159",6.6833636170862,"Asia",27.43789863977,92.6463307640135,17836096076.5715,261.532062632163
16832469.5548386,6695635.65993451,"v160",6.98094453924165,"Asia",27.8911538136465,71.8740667604047,14065918572.6859,229.315887265714
17232469.5548386,6695635.65993451,"v161",6.59255969961916,"Asia",34.3100748244158,67.39736496571,15896425510.1682,320.013100789887
-15567530.4451614,6295635.65993451,"v165",11.4894136816852,"North_America",12.0218753504512,121.557552813897,33800100446.8582,202.368354036512
-15167530.4451614,6295635.65993451,"v166",12.7427849684824,"North_America",18.2766067145586,64.7443135108604,34077927402.1387,174.43931361651
-13167530.4451614,6295635.65993451,"v171",16.7727820853168,"North_America",37.3832793760194,780.779506711188,38827985182.3769,500.508642791169
-12767530.4451614,6295635.65993451,"v172",16.695524927451,"North_America",34.1649030562322,676.032136144985,33819846135.0702,440.756870381488
-12367530.4451614,6295635.65993451,"v173",13.917122979239,"North_America",20.6564116868635,76.1092828875459,25571035216.0893,364.616256992298
-11967530.4451614,6295635.65993451,"v174",13.8265065699017,"North_America",18.2087135541958,39.4898891053235,37811858652.9994,485.538500037194
-11567530.4451614,6295635.65993451,"v175",13.9957121173994,"North_America",16.6917516275582,47.1622363434453,37014376834.2753,211.361365601004
-11167530.4451614,6295635.65993451,"v176",13.1268866828947,"North_America",16.639253693077,56.6270397289738,52533367573.413,211.943293705263
-10767530.4451614,6295635.65993451,"v177",12.4039788862803,"North_America",17.8785311857078,55.694334643429,50608989978.9675,144.438360516824
-10367530.4451614,6295635.65993451,"v178",11.5080314794138,"North_America",21.4499627997729,53.0774415730101,28972742364.858,78.7249829234951
-9967530.44516137,6295635.65993451,"v179",10.1589023426019,"North_America",23.5050057950475,76.1936362897295,33990622284.9759,53.7979325090981
-9567530.44516137,6295635.65993451,"v180",9.08044759758593,"North_America",24.0068982120647,74.2608678416588,27900213385.9226,51.0831837311654
-9167530.44516137,6295635.65993451,"v181",9.11307074472361,"North_America",20.9795005206012,61.3990543301051,28208166691.5309,77.081744279945
-7167530.44516137,6295635.65993451,"v186",3.85500778180067,"North_America",10.943679152355,64.9914541618121,14049149596.7635,88.7332815640248
-6767530.44516137,6295635.65993451,"v187",4.50803872550128,"North_America",6.80945796868335,85.1412175121425,25195015508.7299,100.982898515156
832469.554838628,6295635.65993451,"v197",12.7969154634668,"Europe",33.4999233850537,393.343631638633,53956293438.5132,489.594645924212
1232469.55483863,6295635.65993451,"v198",11.9671885042677,"Europe",21.9333614535835,80.1792576715543,64109859720.7944,229.635521980027
1632469.55483863,6295635.65993451,"v199",11.2962680910062,"Europe",14.2054568064376,55.1058270401159,68774631068.1124,104.831440778849
2432469.55483863,6295635.65993451,"v201",12.8138481638337,"Europe",9.09711833656711,25.6617485615544,56041172828.5675,46.7395420187282
2832469.55483863,6295635.65993451,"v202",12.9324548902246,"Europe",6.60758955736808,22.7112079446175,49951070451.6288,46.717346137539
3232469.55483863,6295635.65993451,"v203",11.8798955285644,"Europe",6.74651793850203,35.1498822802841,35460701429.1519,78.0956035603129
3632469.55483863,6295635.65993451,"v204",11.4642675867548,"Europe",8.97166879628201,28.7264521728984,28970727602.6223,40.0125067986996
4032469.55483863,6295635.65993451,"v205",11.6171420903433,"Europe",11.3246906763201,17.8917074176251,11664199144.9709,38.1651853889939
4432469.55483863,6295635.65993451,"v206",11.6005036912965,"Europe",10.3653579843832,22.1316034052162,13738686473.7551,39.1563206360836
4832469.55483863,6295635.65993451,"v207",11.8879407671715,"Europe",8.99337998490545,21.2814796252857,12573310991.0321,35.4995215318983
5232469.55483863,6295635.65993451,"v208",11.4911268848326,"Europe",9.29659516257016,34.7303572433586,14342612093.8377,44.2852729249579
5632469.55483863,6295635.65993451,"v209",12.2510022320474,"Europe",13.8126695310203,59.4417527953924,17910721362.1217,136.664646393821
6032469.55483863,6295635.65993451,"v210",12.7106737382584,"Asia",13.1251125585481,23.0112012864758,19249708982.9983,50.9523241889433
6432469.55483863,6295635.65993451,"v211",11.7092598525225,"Asia",9.42169026876198,37.3579958916035,19688139888.765,28.6363979389525
6832469.55483863,6295635.65993451,"v212",11.5996254918998,"Asia",10.2109934123574,43.6387585591865,25950676190.4849,24.6547794097538
7232469.55483863,6295635.65993451,"v213",12.0402175804455,"Asia",10.4600710255273,37.2703309247322,33887214972.3331,28.5704379440043
