"lon","lat","grids","PE","continent","sd_MAT","sd_MAP","sd_NPP","sd_ALT"
-15367530.4451614,6895635.65993451,"v3",30.5205228416246,"North_America",29.5457115284911,96.0783875147824,29594109535.2326,240.451411152745
-14567530.4451614,6895635.65993451,"v4",28.969675437545,"North_America",34.823172184314,105.360369384906,30064833447.0559,457.263600123283
-13767530.4451614,6895635.65993451,"v5",30.3493638165979,"North_America",29.7181227639275,56.695481223731,29583337430.0412,396.999505003824
-10567530.4451614,6895635.65993451,"v9",21.3927397077722,"North_America",30.9307763044566,75.3309516426531,17069644687.159,153.847579395053
-9767530.44516137,6895635.65993451,"v10",13.3706234737963,"North_America",25.3643337850021,58.8705320882896,16301194733.4976,94.796873951699
-8967530.44516137,6895635.65993451,"v11",11.3902015906022,"North_America",26.0258945044051,58.1366972934685,12780002461.3106,196.388402511042
-7367530.44516137,6895635.65993451,"v13",10.7835029034191,"North_America",44.5459346283342,64.5331169638616,8496731520.5316,458.472879656086
-6567530.44516137,6895635.65993451,"v14",9.8013774269352,"North_America",31.1499042821597,104.636837695515,5255141350.74022,361.266096594367
-4967530.44516137,6895635.65993451,"v16",6.51985253494687,"North_America",61.7835667613383,235.357810116871,15942257394.7721,725.915037713961
-4167530.44516137,6895635.65993451,"v17",6.06415969388616,"North_America",53.0826814010421,394.656584208765,NA,657.960223547583
-3367530.44516137,6895635.65993451,"v18",6.40782776198796,"North_America",47.1397029522077,411.201917722111,NA,819.326168203514
-2567530.44516137,6895635.65993451,"v19",11.0525903617857,"North_America",56.1547946091947,305.77571322964,9133211569.84394,708.30463659983
7832469.55483863,6895635.65993451,"v31",24.273411117602,"Asia",23.4666321613545,73.8889569364427,29657053384.0559,45.7502656544186
8632469.55483863,6895635.65993451,"v32",25.182153958255,"Asia",30.1758857410042,125.788802182524,32020769791.8251,239.197710054332
9432469.55483863,6895635.65993451,"v33",26.3373995499991,"Asia",24.7743491942929,107.54064956659,29400322809.5787,297.641506981589
10232469.5548386,6895635.65993451,"v34",27.0859453405182,"Asia",20.6964986711891,41.9461797979647,26595212035.347,182.520365201061
11032469.5548386,6895635.65993451,"v35",27.3409802184342,"Asia",16.6188106597364,45.6322060653043,24094490861.4721,143.32407465303
11832469.5548386,6895635.65993451,"v36",26.9837071808035,"Asia",19.6535980368259,30.3690201299847,23724232442.8054,121.187413363271
12632469.5548386,6895635.65993451,"v37",26.567906947676,"Asia",25.6305539592177,62.7775218027874,27226537957.6671,423.448996763567
13432469.5548386,6895635.65993451,"v38",26.5207759239186,"Asia",20.7138683587371,92.2690949812219,18587438020.6431,513.213322130516
14232469.5548386,6895635.65993451,"v39",23.5969785356034,"Asia",21.2235016202488,58.2353294773761,20680438760.4171,499.164645484185
15032469.5548386,6895635.65993451,"v40",24.3014423212635,"Asia",8.7373001984148,74.0879630080767,20363666044.9897,292.960719296829
-15367530.4451614,6095635.65993451,"v45",36.0260806753667,"North_America",19.9911644252739,124.229711743109,37500842596.4625,197.462939194843
-12167530.4451614,6095635.65993451,"v49",67.7828814845513,"North_America",35.4492103002807,559.804966716301,69887244872.3178,458.082943436306
-11367530.4451614,6095635.65993451,"v50",70.0387909942818,"North_America",23.2043458197416,156.66893875065,56340565862.8282,530.085643971172
-10567530.4451614,6095635.65993451,"v51",60.5756510467431,"North_America",29.021215641416,54.3227270793749,55831753530.9315,166.601124142775
-9767530.44516137,6095635.65993451,"v52",53.868815105666,"North_America",36.7429139699114,64.4522297060567,61226255385.693,105.625294535198
-8967530.44516137,6095635.65993451,"v53",47.2745152692114,"North_America",30.459657050787,99.8584356468465,53955745328.1777,107.250986977009
-7367530.44516137,6095635.65993451,"v55",29.7275906501378,"North_America",22.7318622201488,158.804763524254,49871428627.6407,127.78281217918
-6567530.44516137,6095635.65993451,"v56",21.8638497303254,"North_America",13.8295753494443,188.520209168919,38669141745.9893,179.8877035639
1432469.55483863,6095635.65993451,"v63",44.3840265672765,"Europe",22.0457080475657,81.7560752808414,74976980593.5486,165.09714382779
2232469.55483863,6095635.65993451,"v64",42.8428569581728,"Europe",12.460746347022,53.3897778805318,70157169732.8992,56.4501539626412
3032469.55483863,6095635.65993451,"v65",44.2217366269901,"Europe",13.3073183301533,28.9745173082195,48068515647.9529,64.8685136393933
3832469.55483863,6095635.65993451,"v66",41.5207303589795,"Europe",14.4076088845111,39.922537412887,28017578389.3269,41.5212757083871
4632469.55483863,6095635.65993451,"v67",44.7482457620373,"Europe",15.3301138412731,63.5056284377307,19949095369.2227,55.1959347598187
5432469.55483863,6095635.65993451,"v68",45.8698076649946,"Europe",16.8861224850819,110.863552217912,24043560754.7168,145.706314191846
6232469.55483863,6095635.65993451,"v69",46.3597411572993,"Asia",15.6535226396255,90.9427112900024,34049376160.1581,82.3585696871207
7032469.55483863,6095635.65993451,"v70",44.076274684858,"Asia",16.9631144822552,94.9148843149913,38436904278.4301,92.4418574361263
7832469.55483863,6095635.65993451,"v71",52.5351814753088,"Asia",20.2353492799715,88.2118501004032,35455630393.1641,149.372655990228
8632469.55483863,6095635.65993451,"v72",55.5945792891884,"Asia",22.07151548785,75.0362348519214,26716451358.1625,468.55119256256
9432469.55483863,6095635.65993451,"v73",52.895837795833,"Asia",26.3201865540105,98.4300074836733,27489764897.6132,590.256163545943
10232469.5548386,6095635.65993451,"v74",50.1975184341103,"Asia",21.8071849610082,89.9094394884012,39181330938.2376,319.331942363776
11032469.5548386,6095635.65993451,"v75",50.6081128996051,"Asia",23.7035417808716,50.1924567275157,27422048299.7134,405.44988321582
11832469.5548386,6095635.65993451,"v76",55.6020452964504,"Asia",19.7873772007073,87.6737106453071,35197008939.3784,300.100381015568
12632469.5548386,6095635.65993451,"v77",54.0476447337769,"Asia",29.0047886454488,149.296155965688,35893091963.5948,360.110340509487
15032469.5548386,6095635.65993451,"v80",34.4316211537185,"Asia",40.7663921025415,214.104755745752,52316776005.9973,374.165960187929
-11367530.4451614,5295635.65993451,"v84",97.0437864428107,"North_America",30.0253762203412,367.448875841047,85864017921.464,524.810440610478
-10567530.4451614,5295635.65993451,"v85",85.1500171896068,"North_America",22.8642639381472,102.62374410866,50328086398.8097,617.845927452991
-9767530.44516137,5295635.65993451,"v86",80.9526917132227,"North_America",22.8333914918575,65.891450196057,53439915294.9408,296.22435964494
-8967530.44516137,5295635.65993451,"v87",70.4170096028451,"North_America",25.4846996797546,99.3892696778732,62415167825.0513,79.1348577928313
-8167530.44516137,5295635.65993451,"v88",66.5877654602752,"North_America",31.3719651076347,59.2745292998709,96543645237.1264,92.6518606661872
-7367530.44516137,5295635.65993451,"v89",65.017007790111,"North_America",30.2515782212436,103.315797123975,68802926814.1629,143.547138014621
-6567530.44516137,5295635.65993451,"v90",69.7950338473111,"North_America",27.5480034469697,99.1909950137514,97734027974.9507,202.19769712158
632469.554838628,5295635.65993451,"v95",64.1393287621005,"Europe",30.1915881445187,243.762984153104,98320693741.369,582.090424594089
1432469.55483863,5295635.65993451,"v96",63.1812592186411,"Europe",30.8151993823821,232.022918242519,89261273657.7087,461.911927342528
2232469.55483863,5295635.65993451,"v97",56.4527588384966,"Europe",20.6142850205469,145.512638881582,47357183334.3027,365.793067363363
3832469.55483863,5295635.65993451,"v99",57.4171549972166,"Europe",23.1769220611011,231.989849872168,78570445278.6607,527.18187415805
4632469.55483863,5295635.65993451,"v100",58.900236889879,"Europe",23.5605783366077,166.881887939806,71410963049.7284,465.10107900593
5432469.55483863,5295635.65993451,"v101",52.5843605530736,"Asia",27.8975394802214,63.0265278230203,24012055634.2259,104.577683181036
6232469.55483863,5295635.65993451,"v102",59.5320828305798,"Asia",30.293988033323,45.2129866381277,17469355726.0807,130.529325625749
7032469.55483863,5295635.65993451,"v103",77.9915231857653,"Asia",35.4495282519517,107.390347844837,39636026094.1891,626.194801205968
7832469.55483863,5295635.65993451,"v104",82.9744089414809,"Asia",42.1578613923033,104.700437507946,55615841232.0306,988.798653061894
8632469.55483863,5295635.65993451,"v105",74.0902734911108,"Asia",53.6366953388988,103.551940502158,45725517746.9874,852.398688719182
9432469.55483863,5295635.65993451,"v106",58.4175651125571,"Asia",51.2807056435078,99.1524122312723,56358940006.2806,540.627831922752
