"lon","lat","grids","continent","WE","sd_MAT","sd_MAP","sd_NPP","sd_ALT"
2832469.55483863,6695635.65993451,"v125","Europe",0.283705923605597,11.6537164114132,54.652850578763,20096190422.9884,75.4044719414915
3232469.55483863,6695635.65993451,"v126","Europe",0.283705923605597,9.61689673077153,42.4570809636758,28420995428.4447,95.3699060594121
4032469.55483863,6695635.65993451,"v128","Europe",0.236273593729553,6.41796500555712,42.3341127780236,34982012254.1176,56.8312976038093
4432469.55483863,6695635.65993451,"v129","Europe",0.236273593729553,5.87796914055584,50.5272418058472,30754220885.3053,59.200692256512
4832469.55483863,6695635.65993451,"v130","Europe",0.236273593729553,9.61814116074513,67.195699456067,29380390016.0233,64.8359140977901
5232469.55483863,6695635.65993451,"v131","Europe",0.146465683494281,11.5130446647338,70.3655291817263,26587742930.9765,58.1043102489953
5632469.55483863,6695635.65993451,"v132","Europe",0.146465683494281,15.2390784489058,97.8291211012902,26107307520.2652,185.475983186742
6032469.55483863,6695635.65993451,"v133","Europe",0.146465683494281,18.013193704579,69.7272301256116,25704448061.179,150.367965885869
6432469.55483863,6695635.65993451,"v134","Asia",0.146465683494281,19.1122851461383,83.0057190672769,31836855246.4906,132.915120775579
6832469.55483863,6695635.65993451,"v135","Asia",0.243323068223273,18.7753842267005,83.2335633092106,21887173160.6648,35.9059707054308
7232469.55483863,6695635.65993451,"v136","Asia",0.147039406959571,19.1898067436201,59.0261660975189,20961965374.6044,30.5421290577352
7632469.55483863,6695635.65993451,"v137","Asia",0.147039406959571,17.2095872921448,43.185258200906,21523586211.3527,33.9798920708658
8032469.55483863,6695635.65993451,"v138","Asia",0.147039406959571,17.3900566564499,47.8621417806596,20271312122.9896,42.9708071233939
8432469.55483863,6695635.65993451,"v139","Asia",0.074134976906425,21.501334917068,60.5889126900799,22248413618.6326,119.029020129896
8832469.55483863,6695635.65993451,"v140","Asia",0.034156142365098,25.6769348714244,51.4137862899042,23695275903.0101,243.689378504655
9232469.55483863,6695635.65993451,"v141","Asia",0.007462686567164,26.7166054713419,40.6419434031624,27223182185.5763,270.963447841721
9632469.55483863,6695635.65993451,"v142","Asia",0.007462686567164,20.705266637718,50.4868546709947,22384787629.6474,190.20421620459
10032469.5548386,6695635.65993451,"v143","Asia",0.039021758676497,15.2330327795408,40.094115092704,15477100295.0999,126.24578339155
10432469.5548386,6695635.65993451,"v144","Asia",0.039021758676497,15.9004141595197,19.9554546424474,16692300931.4274,134.361341489145
10832469.5548386,6695635.65993451,"v145","Asia",0.039021758676497,13.4585755256391,19.9863440028608,15177318628.4726,106.713827695656
11232469.5548386,6695635.65993451,"v146","Asia",0.039021758676497,16.5375629667253,22.8074309841914,18050821172.3662,81.4924926355527
11632469.5548386,6695635.65993451,"v147","Asia",0.039021758676497,17.0353172623647,9.96685158777417,14877104070.5347,60.8935034978307
12032469.5548386,6695635.65993451,"v148","Asia",0.039021758676497,16.3469076717955,24.5051975170732,17841576700.7716,159.835069877347
12432469.5548386,6695635.65993451,"v149","Asia",0.089460473066292,31.974210559496,57.40182453597,29033914292.2961,439.047222707661
12832469.5548386,6695635.65993451,"v150","Asia",0.173917253399361,23.1448864138336,48.9256685360338,21102644219.2957,365.69733452651
13232469.5548386,6695635.65993451,"v151","Asia",0.173917253399361,20.8193232216357,65.2591778140059,16295663345.9455,372.182131948949
13632469.5548386,6695635.65993451,"v152","Asia",0.173917253399361,20.6553171315323,81.8416661026667,10574705822.291,512.850155256775
14032469.5548386,6695635.65993451,"v153","Asia",0.039021758676497,23.5250892957026,46.8275165882032,12642425727.039,552.257308548952
14432469.5548386,6695635.65993451,"v154","Asia",0.039021758676497,15.1863251730015,40.302785711269,17066817819.6773,393.509837487133
14832469.5548386,6695635.65993451,"v155","Asia",0.039021758676497,8.42661342646212,52.4088730243125,20506972864.1422,229.10740984195
15232469.5548386,6695635.65993451,"v156","Asia",0.007462686567164,8.04057969555752,81.8666023550649,13915219520.868,329.170691606951
15632469.5548386,6695635.65993451,"v157","Asia",0.007462686567164,17.1069496209363,75.5125163323446,13484706857.8789,300.924832176545
16032469.5548386,6695635.65993451,"v158","Asia",0.007462686567164,26.021679949521,85.3910969067119,16918040686.9064,279.297548283698
16432469.5548386,6695635.65993451,"v159","Asia",0.007462686567164,27.43789863977,92.6463307640135,17836096076.5715,261.532062632163
16832469.5548386,6695635.65993451,"v160","Asia",0.007462686567164,27.8911538136465,71.8740667604047,14065918572.6859,229.315887265714
17232469.5548386,6695635.65993451,"v161","Asia",0.007462686567164,34.3100748244158,67.39736496571,15896425510.1682,320.013100789887
-13167530.4451614,6295635.65993451,"v171","North_America",0.712487100103199,37.3832793760194,780.779506711188,38827985182.3769,500.508642791169
-12767530.4451614,6295635.65993451,"v172","North_America",1.34515432967445,34.1649030562322,676.032136144985,33819846135.0702,440.756870381488
-12367530.4451614,6295635.65993451,"v173","North_America",0.357894736842105,20.6564116868635,76.1092828875459,25571035216.0893,364.616256992298
-11967530.4451614,6295635.65993451,"v174","North_America",0.53969298245614,18.2087135541958,39.4898891053235,37811858652.9994,485.538500037194
-11567530.4451614,6295635.65993451,"v175","North_America",0.529166666666667,16.6917516275582,47.1622363434453,37014376834.2753,211.361365601004
-11167530.4451614,6295635.65993451,"v176","North_America",0.13125,16.639253693077,56.6270397289738,52533367573.413,211.943293705263
-10767530.4451614,6295635.65993451,"v177","North_America",0.13125,17.8785311857078,55.694334643429,50608989978.9675,144.438360516824
-10367530.4451614,6295635.65993451,"v178","North_America",0.13125,21.4499627997729,53.0774415730101,28972742364.858,78.7249829234951
-9967530.44516137,6295635.65993451,"v179","North_America",0.13125,23.5050057950475,76.1936362897295,33990622284.9759,53.7979325090981
-9567530.44516137,6295635.65993451,"v180","North_America",0.015625,24.0068982120647,74.2608678416588,27900213385.9226,51.0831837311654
-9167530.44516137,6295635.65993451,"v181","North_America",0.015625,20.9795005206012,61.3990543301051,28208166691.5309,77.081744279945
-7167530.44516137,6295635.65993451,"v186","North_America",0.017857142857143,10.943679152355,64.9914541618121,14049149596.7635,88.7332815640248
-6767530.44516137,6295635.65993451,"v187","North_America",0.017857142857143,6.80945796868335,85.1412175121425,25195015508.7299,100.982898515156
832469.554838628,6295635.65993451,"v197","Europe",1.27110777221354,33.4999233850537,393.343631638633,53956293438.5132,489.594645924212
1232469.55483863,6295635.65993451,"v198","Europe",1.71392927071345,21.9333614535835,80.1792576715543,64109859720.7944,229.635521980027
1632469.55483863,6295635.65993451,"v199","Europe",1.00062956131114,14.2054568064376,55.1058270401159,68774631068.1124,104.831440778849
2432469.55483863,6295635.65993451,"v201","Europe",2.85274790267319,9.09711833656711,25.6617485615544,56041172828.5675,46.7395420187282
2832469.55483863,6295635.65993451,"v202","Europe",1.54832948947341,6.60758955736808,22.7112079446175,49951070451.6288,46.717346137539
3232469.55483863,6295635.65993451,"v203","Europe",1.14349654052607,6.74651793850203,35.1498822802841,35460701429.1519,78.0956035603129
3632469.55483863,6295635.65993451,"v204","Europe",1.50864694979087,8.97166879628201,28.7264521728984,28970727602.6223,40.0125067986996
4032469.55483863,6295635.65993451,"v205","Europe",1.50864694979087,11.3246906763201,17.8917074176251,11664199144.9709,38.1651853889939
4432469.55483863,6295635.65993451,"v206","Europe",1.74160119700876,10.3653579843832,22.1316034052162,13738686473.7551,39.1563206360836
4832469.55483863,6295635.65993451,"v207","Europe",1.37494048212918,8.99337998490545,21.2814796252857,12573310991.0321,35.4995215318983
5232469.55483863,6295635.65993451,"v208","Europe",1.03744643391626,9.29659516257016,34.7303572433586,14342612093.8377,44.2852729249579
5632469.55483863,6295635.65993451,"v209","Europe",0.731698417449375,13.8126695310203,59.4417527953924,17910721362.1217,136.664646393821
6032469.55483863,6295635.65993451,"v210","Asia",0.931594454570306,13.1251125585481,23.0112012864758,19249708982.9983,50.9523241889433
6432469.55483863,6295635.65993451,"v211","Asia",0.533764448415575,9.42169026876198,37.3579958916035,19688139888.765,28.6363979389525
6832469.55483863,6295635.65993451,"v212","Asia",0.236990748061165,10.2109934123574,43.6387585591865,25950676190.4849,24.6547794097538
7232469.55483863,6295635.65993451,"v213","Asia",0.236990748061165,10.4600710255273,37.2703309247322,33887214972.3331,28.5704379440043
7632469.55483863,6295635.65993451,"v214","Asia",0.236990748061165,10.6998224873036,31.2996216276994,29118093280.2853,30.0807589009503
8032469.55483863,6295635.65993451,"v215","Asia",0.346244567776491,13.6752680983535,32.2012995887775,28044203094.5238,26.2767050439371
8432469.55483863,6295635.65993451,"v216","Asia",0.147039406959571,14.4882196132816,34.6987957596596,20997412109.7638,32.1244232889074
8832469.55483863,6295635.65993451,"v217","Asia",0.147039406959571,20.2354439810005,57.6973945650969,20663527069.6271,130.725134261403
9232469.55483863,6295635.65993451,"v218","Asia",0.147039406959571,22.7640705967396,70.0121725081736,21276388652.0149,126.086764239323
9632469.55483863,6295635.65993451,"v219","Asia",0.147039406959571,22.2175572294942,31.5039262080294,25795069488.4393,78.9676399430328
10032469.5548386,6295635.65993451,"v220","Asia",0.147039406959571,18.4773122470812,16.7762414624989,25345027928.1416,94.5304043621199
10432469.5548386,6295635.65993451,"v221","Asia",0.147039406959571,12.4971047665333,31.5199774771784,23463093605.6085,212.001551746603
10832469.5548386,6295635.65993451,"v222","Asia",0.087378791860899,13.4033396115881,46.9000538987827,20421091406.3923,361.025452896886
11232469.5548386,6295635.65993451,"v223","Asia",0.087378791860899,15.5522936174595,66.3788079724667,18596792876.352,443.671549488485
11632469.5548386,6295635.65993451,"v224","Asia",0.087378791860899,13.8671263442109,60.7775675060607,19395155504.7635,385.410566937588
12032469.5548386,6295635.65993451,"v225","Asia",0.270351209660686,10.7010574496603,115.762047361887,12193915770.9139,297.944092247788
12432469.5548386,6295635.65993451,"v226","Asia",0.27312678460121,11.055068729485,116.192143233472,16553792987.8467,361.304740567193
12832469.5548386,6295635.65993451,"v227","Asia",0.173917253399361,10.7891379145747,92.6464205346321,12506122027.3032,285.151609050706
13232469.5548386,6295635.65993451,"v228","Asia",0.173917253399361,23.3072169206574,128.694006698856,23059242212.5925,289.160714410753
13632469.5548386,6295635.65993451,"v229","Asia",0.173917253399361,40.9615831389162,69.7991396542118,32371983698.9988,466.371910739278
15632469.5548386,6295635.65993451,"v234","Asia",0.007462686567164,23.9094291229294,110.413093017869,40310482667.1008,296.862997724613
-12767530.4451614,5895635.65993451,"v246","North_America",2.81654939487757,13.3895784687391,524.573387762695,88901697054.3075,294.150553166784
-12367530.4451614,5895635.65993451,"v247","North_America",4.21891359414579,26.1142952225123,835.057644876582,70599098982.6979,492.079920805997
-11967530.4451614,5895635.65993451,"v248","North_America",5.21996200394033,15.4439961584471,142.779238975518,53926023556.1944,370.030418761785
-11567530.4451614,5895635.65993451,"v249","North_America",1.89621710526316,15.9516889713008,166.255213827706,50855019662.9899,480.685509978559
-11167530.4451614,5895635.65993451,"v250","North_America",1.62638760192735,15.3951271136778,94.4330102308872,48586435447.9702,527.41172986796
-10767530.4451614,5895635.65993451,"v251","North_America",0.971816114759962,10.3021228518718,44.9632238837381,39691448548.2313,98.0899717990345
-10367530.4451614,5895635.65993451,"v252","North_America",0.678267814931547,11.536576955142,47.2183187992863,42871830982.0572,89.4910447062464
-9967530.44516137,5895635.65993451,"v253","North_America",0.421402130733117,10.9215794000752,36.2291328333714,28804939144.3136,116.167342965743
-9567530.44516137,5895635.65993451,"v254","North_America",0.854630668627148,13.7433153402828,18.0448279415651,63227851270.9027,74.4574941108852
-9167530.44516137,5895635.65993451,"v255","North_America",0.920407635230852,14.1224672908951,45.9372170180825,34194505002.9735,70.3544426681354
-8767530.44516137,5895635.65993451,"v256","North_America",0.517006362692376,13.0627400051919,71.672093012771,28844720304.5664,102.229928949578
-8367530.44516137,5895635.65993451,"v257","North_America",0.328498707175178,11.6102083273382,74.2496416566179,40311497249.7383,72.8295028743569
-7967530.44516137,5895635.65993451,"v258","North_America",0.328498707175178,11.5771317976295,65.4930150058026,51100689752.9364,38.4545899242015
-7567530.44516137,5895635.65993451,"v259","North_America",0.64871862206421,13.0886065171675,74.1225121392551,58293976595.2316,80.9343944605863
-7167530.44516137,5895635.65993451,"v260","North_America",0.69559362206421,12.9076745130438,79.7027044161688,32858576448.7118,84.7994832305756
-6767530.44516137,5895635.65993451,"v261","North_America",0.365998707175178,10.9130453832797,105.320813307142,32133448317.8824,101.223804655851
-6367530.44516137,5895635.65993451,"v262","North_America",0.479551820728291,9.2488121286936,117.258605131732,32456780499.465,94.9660241051443
-5967530.44516137,5895635.65993451,"v263","North_America",0.09453781512605,13.3343807053731,109.138706944247,37873029936.2202,151.893069203381
-5567530.44516137,5895635.65993451,"v264","North_America",0.09453781512605,9.41623496763507,94.7076353446203,43841798787.0005,146.368438253727
-767530.445161372,5895635.65993451,"v267","Europe",0.231817701364559,6.3795219425858,163.025075369554,113398087422.271,89.5241542758854
832469.554838628,5895635.65993451,"v271","Europe",8.67992126809472,6.21341880582673,86.6558405837597,90061889974.5092,127.110880459321
1232469.55483863,5895635.65993451,"v272","Europe",8.67992126809472,4.70373280551989,44.1424487494297,85911972430.0977,73.8458949156068
1632469.55483863,5895635.65993451,"v273","Europe",4.90539735859605,6.26708094997134,44.7481813233524,63606277933.8101,53.0477581297593
2032469.55483863,5895635.65993451,"v274","Europe",2.35423598887185,5.24156955055178,81.4485167030833,47886360646.1211,57.3628912846272
2432469.55483863,5895635.65993451,"v275","Europe",2.35423598887185,5.64430850434633,35.0494271641834,18735906415.1094,39.6724889809894
2832469.55483863,5895635.65993451,"v276","Europe",2.35423598887185,7.77789082118909,17.1653358333709,18722500624.4348,28.7437087518592
3232469.55483863,5895635.65993451,"v277","Europe",1.85249410091031,8.87991986424181,19.9653126412774,15184498786.4152,34.2979586382731
3632469.55483863,5895635.65993451,"v278","Europe",1.85249410091031,5.81026555047452,32.2750965988631,13466083143.7043,37.014017265374
4032469.55483863,5895635.65993451,"v279","Europe",1.50864694979087,6.47226362574422,34.8292599934738,13096976900.5854,30.6558911317657
4432469.55483863,5895635.65993451,"v280","Europe",1.50864694979087,8.36327639623314,43.1332248062041,14544546417.8837,67.2642466166113
4832469.55483863,5895635.65993451,"v281","Europe",1.85249410091031,7.2964347604209,63.4581315687387,30339197435.8699,51.6024652776954
5232469.55483863,5895635.65993451,"v282","Europe",1.70541698648245,7.80115479456912,82.9198481862264,22931744280.416,71.4889857821565
5632469.55483863,5895635.65993451,"v283","Europe",1.70541698648245,10.0618219733194,97.1305689385394,35132912732.3304,157.201159142876
6032469.55483863,5895635.65993451,"v284","Asia",0.981055456472652,6.93058515203137,65.4208041580306,33711640513.0663,58.7221875894285
6432469.55483863,5895635.65993451,"v285","Asia",0.750367389667925,11.4517088995455,42.4607740795878,32561682093.4872,81.0130565918966
6832469.55483863,5895635.65993451,"v286","Asia",0.697248396133066,4.80816463481295,32.6520806324793,31255812680.6202,112.256678682747
7232469.55483863,5895635.65993451,"v287","Asia",0.526759013283099,8.22109824070024,49.8692543541018,39394609324.4601,86.330863853763
7632469.55483863,5895635.65993451,"v288","Asia",0.346244567776491,9.79809189937882,50.7810720617533,39841921868.7607,40.1526933573656
8032469.55483863,5895635.65993451,"v289","Asia",0.346244567776491,9.99224807680072,65.0527019788038,19176870082.6271,252.295307397809
8432469.55483863,5895635.65993451,"v290","Asia",0.346244567776491,19.8899105536371,37.2666290132558,22221257793.1356,540.626410490998
8832469.55483863,5895635.65993451,"v291","Asia",0.236990748061165,22.4696188646548,122.744828050678,24555632834.3227,518.473213939279
9232469.55483863,5895635.65993451,"v292","Asia",0.034156142365098,24.9622130995431,131.949963267238,23877706431.2416,504.544785821575
9632469.55483863,5895635.65993451,"v293","Asia",0.147039406959571,33.2158739417069,50.2204356911329,35325491595.7772,705.650189382623
10032469.5548386,5895635.65993451,"v294","Asia",0.281838474385738,16.1391937289211,148.342158051826,30846098113.9082,366.634672063433
10432469.5548386,5895635.65993451,"v295","Asia",0.281838474385738,17.1628363761531,45.5333086096463,53755525246.6809,315.211081020759
10832469.5548386,5895635.65993451,"v296","Asia",0.11735616742651,24.5698159310096,40.8304369825751,25068881508.799,321.753401569135
11232469.5548386,5895635.65993451,"v297","Asia",0.11735616742651,24.1416209465905,36.0844130509518,24057471747.9305,258.728408505526
11632469.5548386,5895635.65993451,"v298","Asia",0.410914523350602,14.4515910270441,28.9682134191943,21801193801.4239,210.124901665402
12032469.5548386,5895635.65993451,"v299","Asia",0.971783829194339,16.5827394432455,45.9112611954324,22010831923.2808,237.389688832333
12432469.5548386,5895635.65993451,"v300","Asia",1.61061009050782,28.1240646674278,35.7802236810524,34526986749.8573,314.348629844396
12832469.5548386,5895635.65993451,"v301","Asia",0.289860685691901,25.0788770309068,71.6079144039524,26519583396.5762,371.862456155015
13232469.5548386,5895635.65993451,"v302","Asia",0.661528996452291,19.4216732662288,79.9816314244004,65423361817.5159,280.991248516021
15232469.5548386,5895635.65993451,"v306","Asia",0.035543929835359,21.7863618598411,109.07828836055,45482568438.5084,382.14832836275
-11967530.4451614,5495635.65993451,"v312","North_America",101.235345717234,30.9921262543932,675.94413097811,141819287575.432,626.458519744729
-11567530.4451614,5495635.65993451,"v313","North_America",57.2121634134186,29.0748096499761,552.838789279934,80086260960.6801,496.319733927674
-11167530.4451614,5495635.65993451,"v314","North_America",20.0949409636945,28.226542269026,148.909111712864,57902041810.7012,478.823206861627
-10767530.4451614,5495635.65993451,"v315","North_America",9.80880435635772,13.6695423796129,93.7910891529765,53014259489.4513,396.325067633507
-10367530.4451614,5495635.65993451,"v316","North_America",1.29657616489437,15.0334550141169,36.0077364121362,25195751647.2557,171.202487658477
-9967530.44516137,5495635.65993451,"v317","North_America",1.29657616489437,15.0254328940849,34.4206410220623,33163200003.9439,98.9222548869636
-9567530.44516137,5495635.65993451,"v318","North_America",2.55646411834727,13.0209298685619,29.8740980136449,26557779047.8676,119.00695919562
-9167530.44516137,5495635.65993451,"v319","North_America",4.40404971140645,10.5453031052954,66.4694744976606,49411111842.8556,58.6484929024708
-8767530.44516137,5495635.65993451,"v320","North_America",2.38560425655375,17.1744971376997,38.1390084803607,79062531956.8697,102.255699030795
-8367530.44516137,5495635.65993451,"v321","North_America",2.38560425655375,19.0432678283963,41.9775593903637,83821593579.454,93.4271212725618
-7967530.44516137,5495635.65993451,"v322","North_America",2.72094966232169,11.0688086455216,61.9111162454797,32833307683.0457,115.826951492327
-7567530.44516137,5495635.65993451,"v323","North_America",2.72094966232169,13.9146834652104,54.0532125127577,43142135380.5416,65.5499110072046
-7167530.44516137,5495635.65993451,"v324","North_America",3.37235497338144,15.1034152442224,65.0088656656398,44858361118.5039,93.8144836152473
-6767530.44516137,5495635.65993451,"v325","North_America",4.38481505117548,19.0866197860947,82.6810885755467,56218648454.9787,186.925044408807
-6367530.44516137,5495635.65993451,"v326","North_America",1.84473891593999,20.1345885754761,53.9502138154325,96167084581.6357,183.74482987251
-5567530.44516137,5495635.65993451,"v328","North_America",0.09453781512605,9.73559735888283,167.915641734991,78509490953.687,130.544136509163
-367530.445161372,5495635.65993451,"v331","Europe",8.11265074248908,8.07638430036069,118.867336873473,147395809655.139,73.8189975061526
32469.5548386276,5495635.65993451,"v332","Europe",13.9150665775402,6.04346744800594,56.7632918305773,106190548245.408,66.2823570933577
432469.554838628,5495635.65993451,"v333","Europe",10.7391267684767,8.8599926460876,142.04116274731,61109566172.9584,171.7501327538
832469.554838628,5495635.65993451,"v334","Europe",11.7307454439189,26.7423886744929,287.74145911968,56690661623.7111,608.821993309137
1232469.55483863,5495635.65993451,"v335","Europe",25.8401112658911,23.1657880087433,257.814878774039,47769022924.6453,563.374742739296
1632469.55483863,5495635.65993451,"v336","Europe",18.1526643770575,16.3472159519311,139.896373684015,46734292856.9602,247.795112680644
2032469.55483863,5495635.65993451,"v337","Europe",12.7027825547363,18.3188056667454,126.877615197409,34822944811.8953,265.22236598272
2432469.55483863,5495635.65993451,"v338","Europe",9.16373907947322,12.3207077379986,81.1769547174878,40020262005.6344,311.444959305653
2832469.55483863,5495635.65993451,"v339","Europe",2.36375979839566,9.30644975735216,54.856381864343,32667375294.2061,71.7798406267928
3232469.55483863,5495635.65993451,"v340","Europe",1.85249410091031,9.64841874108859,59.9871686041751,38340533494.3171,50.7452816369864
3632469.55483863,5495635.65993451,"v341","Europe",1.85249410091031,12.0462339943086,25.5201545766839,44783434815.4353,58.1744577780112
4032469.55483863,5495635.65993451,"v342","Europe",0.763728861460904,11.7816152711113,53.7819861359549,36286098683.2574,52.8974507674996
4432469.55483863,5495635.65993451,"v343","Europe",0.594363193801517,10.985839828927,59.7311493782137,25544390409.8653,60.2205741896262
4832469.55483863,5495635.65993451,"v344","Asia",0.447225738424341,12.9382305335623,48.8326167474555,28476791198.9122,21.3223413809524
5232469.55483863,5495635.65993451,"v345","Asia",0.474002492916169,14.2233110079639,50.8838735585498,22262316694.0197,80.1767071156899
5632469.55483863,5495635.65993451,"v346","Asia",0.310256314718277,15.6883763635387,54.0287261917623,19676401089.9531,89.2429483676032
6032469.55483863,5495635.65993451,"v347","Asia",0.217670700629583,13.7793087514633,37.0954563204222,14617335169.4098,63.2660912624433
6432469.55483863,5495635.65993451,"v348","Asia",0.054318488529015,15.8193009992648,35.2294627449282,10735542650.7789,128.667652444874
6832469.55483863,5495635.65993451,"v349","Asia",0.112405567845069,12.9529887258186,45.1806585355706,15280434782.9595,118.298003434447
7232469.55483863,5495635.65993451,"v350","Asia",0.847064835297337,17.4240967407092,52.7918131896249,22829074791.1886,191.288342321392
7632469.55483863,5495635.65993451,"v351","Asia",0.554677447453083,15.944532870768,35.3123660004806,25133849912.4934,216.219397600182
8032469.55483863,5495635.65993451,"v352","Asia",0.554677447453083,24.3260143422692,114.049753360656,53825847343.2823,502.224270219279
8432469.55483863,5495635.65993451,"v353","Asia",0.034497944803288,40.7961503582837,127.695920768355,56228007522.5014,790.878906688655
8832469.55483863,5495635.65993451,"v354","Asia",0.034156142365098,24.494204545525,65.6504441084456,25459486107.3389,692.66802816475
9232469.55483863,5495635.65993451,"v355","Asia",0.110057742959411,31.7690383334633,82.7055963285239,41262879803.3373,444.891797012438
9632469.55483863,5495635.65993451,"v356","Asia",0.110057742959411,25.3568054169669,58.3387655119836,42924596371.3298,421.454763300313
10032469.5548386,5495635.65993451,"v357","Asia",0.194936428363552,12.0630408883865,137.168501036174,46195060399.5467,319.331108330651
10432469.5548386,5495635.65993451,"v358","Asia",0.11735616742651,16.2215051452843,78.8522382289142,50416246132.8337,316.032186244787
10832469.5548386,5495635.65993451,"v359","Asia",0.11735616742651,15.0366470749544,85.3676211686267,35698705908.2937,206.749708891613
11232469.5548386,5495635.65993451,"v360","Asia",0.270760604187728,15.3881946655822,61.2644616825494,29492922507.7733,112.819332859058
11632469.5548386,5495635.65993451,"v361","Asia",0.602188337111631,19.2059711092967,61.2626906615684,26477003142.6777,210.238552585921
12032469.5548386,5495635.65993451,"v362","Asia",1.14005305996357,23.710620865391,38.3154089139459,26095707254.6199,171.231152160874
12432469.5548386,5495635.65993451,"v363","Asia",3.42992927980144,14.3100314199075,39.8575879757107,17790524252.4757,145.340372527668
12832469.5548386,5495635.65993451,"v364","Asia",4.12437372424588,29.5664731617327,81.2480838400142,21813481135.7681,314.850703398271
13232469.5548386,5495635.65993451,"v365","Asia",1.20928382919434,19.3281544790701,128.76214749774,34053690244.2063,350.580923820811
-11967530.4451614,5095635.65993451,"v371","North_America",164.506018322148,18.5228592476906,536.511079625768,170036464027.357,471.564661068016
-11567530.4451614,5095635.65993451,"v372","North_America",96.0286606574168,20.0981064647053,369.731077813422,100225452377.208,450.821126337525
-11167530.4451614,5095635.65993451,"v373","North_America",14.4064340543781,31.6702340159771,149.409694126691,64562403914.6469,507.218748520079
-10767530.4451614,5095635.65993451,"v374","North_America",8.77007041801442,27.8411863875542,137.516485551818,42613367477.2211,467.716732208438
-10367530.4451614,5095635.65993451,"v375","North_America",2.38939491877397,21.3519335257975,85.1791532819403,43298870040.461,530.073802761332
-9967530.44516137,5095635.65993451,"v376","North_America",1.48692953643606,8.98295269278573,49.1706588296777,40643941660.6411,285.066074362595
-9567530.44516137,5095635.65993451,"v377","North_America",3.09416181223328,12.6434728843921,60.5973054339565,41384884976.8735,138.713025388152
-9167530.44516137,5095635.65993451,"v378","North_America",5.92075666001444,11.1406007938236,81.4706535719562,16967778543.9056,65.7854320657569
-8767530.44516137,5095635.65993451,"v379","North_America",2.90621596426041,13.7505839116382,33.6937723534523,20723794595.943,74.9336500101746
-8367530.44516137,5095635.65993451,"v380","North_America",8.89718873281318,13.5584287656028,48.9134060379281,123179890058.517,70.6107840261327
-7967530.44516137,5095635.65993451,"v381","North_America",25.8193331461978,13.88790800143,75.1562563275142,116276633346.681,61.0008046636923
-7567530.44516137,5095635.65993451,"v382","North_America",22.8447248509872,16.1402506125152,83.8343114908475,94446826944.7603,137.235527887022
-7167530.44516137,5095635.65993451,"v383","North_America",24.939216350837,12.3827864778602,117.095606352328,38299830225.8459,201.462397257033
-6767530.44516137,5095635.65993451,"v384","North_America",10.5894058957353,19.1902941401039,78.3773349668032,101569447041.596,195.845170956793
-6367530.44516137,5095635.65993451,"v385","North_America",3.1644292093129,6.25326515900072,94.3995763048032,125873791868.795,68.3619153378419
32469.5548386276,5095635.65993451,"v390","Europe",49.4653099085105,22.9818092554709,167.569715008284,95788401644.1246,521.175351933886
432469.554838628,5095635.65993451,"v391","Europe",38.0984930392241,28.2459245579939,170.612718506659,115450900049.632,479.197153742497
