"lon","lat","grids","continent","WE","sd_MAT","sd_MAP","sd_NPP","sd_ALT"
-13767530.4451614,6895635.65993451,"v5","North_America",0.066666666666667,29.7181227639275,56.695481223731,29583337430.0412,396.999505003824
7832469.55483863,6895635.65993451,"v31","Asia",0.421059805025717,23.4666321613545,73.8889569364427,29657053384.0559,45.7502656544186
8632469.55483863,6895635.65993451,"v32","Asia",0.212346577907219,30.1758857410042,125.788802182524,32020769791.8251,239.197710054332
9432469.55483863,6895635.65993451,"v33","Asia",0.022727272727273,24.7743491942929,107.54064956659,29400322809.5787,297.641506981589
10232469.5548386,6895635.65993451,"v34","Asia",0.114420062695925,20.6964986711891,41.9461797979647,26595212035.347,182.520365201061
11032469.5548386,6895635.65993451,"v35","Asia",0.114420062695925,16.6188106597364,45.6322060653043,24094490861.4721,143.32407465303
11832469.5548386,6895635.65993451,"v36","Asia",0.114420062695925,19.6535980368259,30.3690201299847,23724232442.8054,121.187413363271
12632469.5548386,6895635.65993451,"v37","Asia",0.700584597136321,25.6305539592177,62.7775218027874,27226537957.6671,423.448996763567
13432469.5548386,6895635.65993451,"v38","Asia",0.44435736677116,20.7138683587371,92.2690949812219,18587438020.6431,513.213322130516
14232469.5548386,6895635.65993451,"v39","Asia",0.114420062695925,21.2235016202488,58.2353294773761,20680438760.4171,499.164645484185
15032469.5548386,6895635.65993451,"v40","Asia",0.114420062695925,8.7373001984148,74.0879630080767,20363666044.9897,292.960719296829
-12167530.4451614,6095635.65993451,"v49","North_America",13.1450216450216,35.4492103002807,559.804966716301,69887244872.3178,458.082943436306
-11367530.4451614,6095635.65993451,"v50","North_America",6.02649350649351,23.2043458197416,156.66893875065,56340565862.8282,530.085643971172
-10567530.4451614,6095635.65993451,"v51","North_America",2.65283716283716,29.021215641416,54.3227270793749,55831753530.9315,166.601124142775
-9767530.44516137,6095635.65993451,"v52","North_America",2.32576949366423,36.7429139699114,64.4522297060567,61226255385.693,105.625294535198
-8967530.44516137,6095635.65993451,"v53","North_America",2.4278024606972,30.459657050787,99.8584356468465,53955745328.1777,107.250986977009
-7367530.44516137,6095635.65993451,"v55","North_America",2.39804055593529,22.7318622201488,158.804763524254,49871428627.6407,127.78281217918
-6567530.44516137,6095635.65993451,"v56","North_America",1.77109440267335,13.8295753494443,188.520209168919,38669141745.9893,179.8877035639
1432469.55483863,6095635.65993451,"v63","Europe",22.5705679702998,22.0457080475657,81.7560752808414,74976980593.5486,165.09714382779
2232469.55483863,6095635.65993451,"v64","Europe",7.93084449404776,12.460746347022,53.3897778805318,70157169732.8992,56.4501539626412
3032469.55483863,6095635.65993451,"v65","Europe",6.68920058559875,13.3073183301533,28.9745173082195,48068515647.9529,64.8685136393933
3832469.55483863,6095635.65993451,"v66","Europe",5.34605291775123,14.4076088845111,39.922537412887,28017578389.3269,41.5212757083871
