"grids","WE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat","scale"
"v1415",293.789427490265,20.3304512662595,60.2552423154397,0.89142674995236,1575925528.04394,-7287952.2299,-302330.3263,"100km"
"v14484",437.134925964612,597.315158443876,180.857503550592,27.3101251142353,71485755244.8422,10012047.7701,2797669.6737,"100km"
"v1467",201.384356571119,353.621496164476,189.060919744967,17.2190361557582,101194858716.289,2812047.7701,-302330.3263,"100km"
"v14804",248.454915714081,947.314072325729,653.591761070957,43.7525525044632,103986755183.351,-9387952.2299,2497669.6737,"100km"
"v14813",341.320780599983,307.835282538291,153.95146450399,16.0538906742369,260522647810.899,-7387952.2299,2497669.6737,"100km"
"v14949",188.557800105382,629.286046310482,188.84201162091,38.6472811951222,80377692423.8678,-9587952.2299,2397669.6737,"100km"
"v14951",687.330468910393,738.197708992287,620.458963057372,32.1857480555921,151597051569.953,-9387952.2299,2397669.6737,"100km"
"v15094",309.064110780425,551.878734806211,724.488205842749,26.4953301739868,192227453355.585,-9387952.2299,2297669.6737,"100km"
"v15096",259.008935475696,237.494737103093,608.000954529769,13.5005055581793,71391029077.5962,-9187952.2299,2297669.6737,"100km"
"v15114",451.436671463457,370.209381330497,157.216457152385,18.8494469687309,242244325074.615,-7187952.2299,2297669.6737,"100km"
"v15116",278.326474820698,256.492769875401,370.985928013801,12.6866988665515,204982387480.058,-7087952.2299,2297669.6737,"100km"
"v15118",225.238043165984,505.466172677289,263.996355394658,27.3813063093262,121764690665.615,-6987952.2299,2297669.6737,"100km"
"v15126",214.93143119421,231.880403664833,393.018231633438,14.3681371728786,264090353194.848,-6387952.2299,2297669.6737,"100km"
"v1528",318.994800538407,1366.10373704722,221.66324617702,63.429574956109,43946441448.7416,-7687952.2299,-402330.3263,"100km"
"v1529",1461.10814609981,862.590330840836,863.136102180374,45.1069462059682,221902344585.538,-7587952.2299,-402330.3263,"100km"
"v1530",270.348503177183,326.962427125174,174.917847236374,14.3107589941378,15333151893.1039,-7487952.2299,-402330.3263,"100km"
"v15305",417.606857270447,716.500873066019,194.897379645595,33.7572769769528,64461574843.0372,-9687952.2299,2197669.6737,"100km"
"v15309",1385.12899172841,876.918904752337,894.313945317249,39.204294939269,74257741963.4968,-9287952.2299,2197669.6737,"100km"
"v15312",197.879682787069,470.839560704213,615.946175198546,21.321777259238,80546105481.7678,-8987952.2299,2197669.6737,"100km"
"v1534",265.631735924842,15.3696000229248,130.051320909556,0.758164699062087,1929368540.06881,-7087952.2299,-402330.3263,"100km"
"v1535",421.886637972272,20.685994604574,35.9725279416827,0.867824174392409,2168919113.56755,-6987952.2299,-402330.3263,"100km"
"v15556",259.241941400573,415.285562454099,404.230350886007,21.3329982618367,129046472820.674,-9087952.2299,2097669.6737,"100km"
"v15557",274.38104433613,429.084883273576,232.182723993336,21.169189771173,88350909394.8407,-8987952.2299,2097669.6737,"100km"
"v1586",314.868420502807,699.953513770633,365.045405440088,41.1815175738015,51570191959.1072,2812047.7701,-402330.3263,"100km"
"v15899",207.074825844585,510.885248781724,411.345193665768,23.0956402903529,131242211271.274,-8987952.2299,1997669.6737,"100km"
"v15901",311.841727646492,571.700962795829,377.284682310661,27.814051638628,94090466529.5675,-8887952.2299,1997669.6737,"100km"
"v15903",678.610616478307,949.529680034339,817.93040036038,45.9114264241276,138075487907.374,-8787952.2299,1997669.6737,"100km"
"v15905",226.29942031173,369.520038752962,540.002734088403,16.7470071959946,32317779929.0906,-8687952.2299,1997669.6737,"100km"
"v15907",443.812775269863,207.000132463935,513.698540316459,10.4174562173223,319311452100.511,-8587952.2299,1997669.6737,"100km"
"v15909",458.522984613293,351.276722892052,365.77409041884,15.6533006843992,340378893716.664,-8487952.2299,1997669.6737,"100km"
"v15911",345.710169960812,482.96772201336,365.583657230764,19.7586452008585,380743339454.31,-8387952.2299,1997669.6737,"100km"
"v16098",217.410316823401,296.151966508148,389.998009465195,12.6479468422148,143542968178.201,7112047.7701,1997669.6737,"100km"
"v16278",576.060274661723,1030.14298295031,979.210711490276,58.50270551894,102201571099.217,-8887952.2299,1897669.6737,"100km"
"v16280",436.775333289059,508.520946204442,421.258152956664,26.8483495753328,92503595457.0928,-8787952.2299,1897669.6737,"100km"
"v16282",508.230639525886,564.402218210177,752.557686645272,32.6519717899757,99741144862.8306,-8687952.2299,1897669.6737,"100km"
"v16284",887.5402018719,402.239251887613,382.668919878001,20.1571180165118,95168316512.6711,-8587952.2299,1897669.6737,"100km"
"v16286",329.569788895637,392.508781274373,318.815943783157,19.2469807007067,90390350280.5698,-8487952.2299,1897669.6737,"100km"
"v16288",327.113437762862,331.473174892572,98.9662448198565,15.3399464549214,102301568836.117,-8387952.2299,1897669.6737,"100km"
"v1629",552.018044053509,302.97101854356,203.756938855445,12.5885328483397,332717043767.672,13012047.7701,-402330.3263,"100km"
"v1631",275.348430079281,587.118746352279,82.6963823437529,28.8226971767152,181334978934.524,13212047.7701,-402330.3263,"100km"
"v1636",248.652019030099,290.610711538741,118.139022901975,12.6147961663583,320595920914.446,13712047.7701,-402330.3263,"100km"
"v1647",355.389605016844,813.958897678857,239.501276533035,36.8983325977359,65811278710.059,-7687952.2299,-502330.3263,"100km"
"v1648",1116.98828917257,668.083106588852,598.301957395629,31.5127631480137,172631834279.13,-7587952.2299,-502330.3263,"100km"
"v1649",205.684889996801,280.093050297906,122.16697298574,12.9127945179062,4160093925.24622,-7487952.2299,-502330.3263,"100km"
"v1653",474.099144529958,19.4723482706191,105.462280836984,0.858633842705514,1909816813.05358,-7087952.2299,-502330.3263,"100km"
"v1654",239.432091955475,12.3647754783258,74.346181086102,0.798348977554252,1161981043.50881,-6987952.2299,-502330.3263,"100km"
"v16542",402.562984473573,415.612561280395,330.802935254455,19.5317830365352,86177621638.1077,10412047.7701,1897669.6737,"100km"
"v1656",377.438696106683,22.6627850515205,75.6193296376294,1.03970120421779,902985980.639603,-6787952.2299,-502330.3263,"100km"
"v16683",284.509508742035,506.031295648764,238.06884289853,24.3213823395564,50338144032.7654,-8587952.2299,1797669.6737,"100km"
"v16962",273.874000924367,331.094172778539,109.997916558742,17.0818035168023,314484234116.832,10512047.7701,1797669.6737,"100km"
"v1707",186.496621824304,639.044580357737,273.427224857741,34.8371105212872,239959466613.835,2812047.7701,-502330.3263,"100km"
"v17351",353.143406856419,187.171585698934,1096.36535507307,10.7950053850985,126532391966.302,7312047.7701,1697669.6737,"100km"
"v1745",227.291691312444,950.717591128868,423.854205662939,45.0343977130651,193535475930.515,13412047.7701,-502330.3263,"100km"
"v17547",666.061832173212,344.115642081729,1530.11263320279,17.9249615349483,98780071794.6452,7312047.7701,1597669.6737,"100km"
"v1759",242.976308403376,928.468945381625,257.587443094065,40.1241243438202,132417599617.833,-7687952.2299,-602330.3263,"100km"
"v1760",311.615746114916,613.199553611962,539.417792080333,25.3293581246378,133196728005.994,-7587952.2299,-602330.3263,"100km"
"v1765",213.063341309591,24.2232461710486,62.1251557829779,2.65273929334664,3279694556.79874,-7087952.2299,-602330.3263,"100km"
"v17652",556.068322268125,395.398478940046,853.021158177304,21.1226126045557,136133813705.782,7312047.7701,1497669.6737,"100km"
"v17653",493.502410576291,314.956791059863,473.334172203175,21.2910022496375,91908655812.5449,7412047.7701,1497669.6737,"100km"
"v17667",186.979187552105,298.566908879951,273.852346639226,14.4593013478133,97601349529.9964,10412047.7701,1497669.6737,"100km"
"v17668",199.991126253026,534.253528298458,293.405504749138,27.1141694244249,310815785496.043,10512047.7701,1497669.6737,"100km"
"v1767",203.201704064424,15.5707741261185,45.339356885577,0.801194358384603,1454838409.06885,-6887952.2299,-602330.3263,"100km"
"v17679",322.429623021444,229.330396734098,464.574906581884,11.8923311813437,133299829905.909,-8187952.2299,1397669.6737,"100km"
"v17680",259.82517959603,98.5057334049334,703.684308604112,5.69876872343774,352617750309.723,-8087952.2299,1397669.6737,"100km"
"v17682",319.1471455395,428.451441798093,611.048773117419,28.1363968580323,216552122763.774,-7187952.2299,1397669.6737,"100km"
"v17683",260.094302961133,1324.21963805339,536.281062124144,78.9889392324445,180528473831.118,-7087952.2299,1397669.6737,"100km"
"v17764",422.305324851438,543.568104565433,748.707465233678,32.1092244503138,110573560021.63,7412047.7701,1397669.6737,"100km"
"v17792",1124.0642291865,432.560584471575,682.331144644365,22.3179762884898,91621160592.7141,-8187952.2299,1297669.6737,"100km"
"v17793",2464.12184446508,681.295141175928,753.296819958384,34.8482003688258,160539069883.769,-8087952.2299,1297669.6737,"100km"
"v17794",336.912142924474,309.506865799234,183.912344901187,10.7329899005065,179197622294.324,-7987952.2299,1297669.6737,"100km"
"v17797",194.280213264542,734.655646658198,440.403937594561,49.6414243646324,90718719969.8491,-7087952.2299,1297669.6737,"100km"
"v17802",341.155287398761,335.990238825767,151.483062016224,18.7883556491501,127100347021.197,-6587952.2299,1297669.6737,"100km"
"v17803",701.466624116299,407.052498638117,151.035308364467,22.337841853065,160381833283.709,-6487952.2299,1297669.6737,"100km"
"v17877",1055.45352195978,568.863439272909,835.989531626152,31.1651573092852,41794694040.0809,7412047.7701,1297669.6737,"100km"
"v17902",3454.55474789779,841.001730582054,605.131753928885,47.5404328067431,96842349353.1942,-8087952.2299,1197669.6737,"100km"
"v17903",1986.20065468542,812.480593237058,258.393305622312,42.6048610172447,193893046934.369,-7987952.2299,1197669.6737,"100km"
"v17906",537.979286582448,181.553803703724,439.076718584376,9.26067855636748,251321044705.845,-7687952.2299,1197669.6737,"100km"
"v17915",271.290225712966,849.344511242855,356.6480591263,46.8129120084465,118389421849.982,-6787952.2299,1197669.6737,"100km"
"v17989",258.21352130612,427.900289037816,553.324249493816,21.1844305168905,84996626975.0622,7412047.7701,1197669.6737,"100km"
"v1828",926.075385647153,461.110610783733,231.383423483703,25.8240961644219,149518939038.268,3712047.7701,-602330.3263,"100km"
"v1849",218.699225298996,1205.23594764939,586.863436782878,57.1687023459593,251054507117.157,13512047.7701,-602330.3263,"100km"
"v1850",216.328958920239,822.938016175887,902.396010581273,38.4430202985615,289591645394.812,13612047.7701,-602330.3263,"100km"
"v1864",372.903649452052,1072.4989556331,316.731710606169,40.9868746754109,174332393512.242,-7687952.2299,-702330.3263,"100km"
"v1865",390.401581496538,652.905155642181,371.34045229361,28.1906770977261,214433287391.938,-7587952.2299,-702330.3263,"100km"
"v1866",1038.79763217413,629.48967855499,365.121611434499,29.5878820729539,212425491055.23,-7487952.2299,-702330.3263,"100km"
"v1867",199.904812554722,378.530796606417,193.509568590362,16.7512038486651,9049452903.65245,-7387952.2299,-702330.3263,"100km"
"v1933",352.657372912255,209.248569595842,130.598520368732,15.819557872697,242387106034.294,3712047.7701,-702330.3263,"100km"
"v1956",253.47371420339,571.063356439858,481.925843062084,28.1595746115091,299507489860.832,13612047.7701,-702330.3263,"100km"
"v1959",211.794931942995,704.277596588876,443.026660259301,35.1013896036706,209295550877.618,13912047.7701,-702330.3263,"100km"
"v1975",755.819848121901,687.916839126274,176.22312460413,32.4057445991963,227526388580.262,-7487952.2299,-802330.3263,"100km"
"v1976",1224.50415268356,504.807020404397,364.9319552281,20.7556683650422,10922487534.5953,-7387952.2299,-802330.3263,"100km"
"v1977",424.158163027548,114.108248138792,99.7733623381258,4.030099771458,6957233160.57863,-7287952.2299,-802330.3263,"100km"
"v2",3466.70862828274,645.800400338785,464.047290013031,32.9628365070571,89978105997.4794,-7987952.2299,1097669.6737,"100km"
"v2041",558.345801160852,359.601629185635,76.6094963210709,19.7626119301046,119980707627.519,3612047.7701,-802330.3263,"100km"
"v2063",285.061464529663,683.516029319421,710.626767430082,33.8771026983027,288555234951.406,13812047.7701,-802330.3263,"100km"
"v2064",226.052924539978,690.25657068468,595.550335850135,32.1557120836232,257311291920.695,13912047.7701,-802330.3263,"100km"
"v2065",312.106112706589,505.522976450999,495.344822194586,21.8324445341091,210047984895.562,14012047.7701,-802330.3263,"100km"
"v2079",323.229778795369,908.816690309408,200.774705737798,42.9099084502499,266536650549.228,-7487952.2299,-902330.3263,"100km"
"v2080",301.693516524607,321.152548137641,258.819917783774,13.9160425491286,13717231742.9967,-7387952.2299,-902330.3263,"100km"
"v2081",303.556814736951,288.173981382994,86.9741846017397,9.96140917333418,7047580836.33916,-7287952.2299,-902330.3263,"100km"
"v2145",612.159012526627,324.546176301978,198.033669384587,17.4824711911273,91088169701.7017,3612047.7701,-902330.3263,"100km"
"v2175",218.304911211496,651.022360172676,270.220633336362,30.2038111147369,222876756300.92,14112047.7701,-902330.3263,"100km"
"v218",386.343861689778,173.909206314415,396.427147903252,8.65408997463136,293690860186.176,-7487952.2299,897669.6737,"100km"
"v219",1256.54732422881,692.069161139542,787.748989976981,33.4862254983015,236186583511.269,-7387952.2299,897669.6737,"100km"
"v2191",241.819553881911,19.6449553733339,51.0449033069619,0.912837969108159,5408192641.06953,-6987952.2299,-1002330.3263,"100km"
"v220",1783.22318656842,719.089803902761,656.192456544486,34.3964631939079,188088318821.779,-7287952.2299,897669.6737,"100km"
"v221",362.523791125348,353.548855515991,394.628020454371,19.4612514617452,34015489891.6309,-7187952.2299,897669.6737,"100km"
"v222",538.778747677043,720.460749839326,650.845925315297,43.8558768129112,248461960465.299,-7087952.2299,897669.6737,"100km"
"v223",506.913903846219,1101.95093740702,1039.88836615083,58.9856812620743,219226252535.044,-6987952.2299,897669.6737,"100km"
"v2252",256.063390020621,564.486925557399,245.541341607463,26.1080692918928,142831369326.934,3512047.7701,-1002330.3263,"100km"
"v2302",276.228905807041,515.281060402203,904.704324691373,18.549335650411,7197500820.06477,-7287952.2299,-1102330.3263,"100km"
"v2304",223.286783895516,33.7896381210539,87.060610574778,2.1358514905695,4030616640.3541,-7087952.2299,-1102330.3263,"100km"
"v2364",311.953531189825,461.436780344114,176.483591549191,23.9069276369256,144474907898.152,3412047.7701,-1102330.3263,"100km"
"v2365",515.865209696751,315.586922092204,141.996578190763,18.3221602703668,93947471870.2211,3512047.7701,-1102330.3263,"100km"
"v2396",261.188330055411,909.642553967065,536.477983551731,43.5355454611975,234714901494.222,14212047.7701,-1102330.3263,"100km"
"v2415",592.052064813426,786.512865947166,1008.22393451824,32.3661174560595,210524270925.435,-7287952.2299,-1202330.3263,"100km"
"v2416",504.96791176635,393.104661838541,131.995288390992,15.3800496135184,4764758274.26976,-7187952.2299,-1202330.3263,"100km"
"v2453",311.429261466512,171.018231392796,242.431316092318,9.47456228135691,189438202486.358,-3487952.2299,-1202330.3263,"100km"
"v2492",205.538402830808,554.995426480082,717.0849467686,27.0702626495209,215629263981.408,14212047.7701,-1202330.3263,"100km"
"v2512",1862.02683825066,1313.87359447773,689.913795854523,60.1662354802079,262381814421.104,-7287952.2299,-1302330.3263,"100km"
"v2513",200.059860365539,456.428268838632,282.074875449464,19.1228827318588,28012390493.905,-7187952.2299,-1302330.3263,"100km"
"v2589",202.423922278243,512.243359366936,318.845164882552,21.8268313449625,301011581860.208,14412047.7701,-1302330.3263,"100km"
"v2600",668.286448753494,1137.93207198461,436.936000328563,57.6619231532749,180772206142.473,-7287952.2299,-1402330.3263,"100km"
"v2691",215.035476470405,818.149133950051,157.746437444081,32.9524092937093,169144065811.56,-7087952.2299,-1502330.3263,"100km"
"v2693",254.97189419887,112.940622097124,184.340073820023,4.29053962557452,1943412833.247,-6887952.2299,-1502330.3263,"100km"
"v2776",319.782558821176,940.644063389884,224.921024034892,43.0182658075905,197221242775.973,-7087952.2299,-1602330.3263,"100km"
"v2778",425.839014494821,759.128403593704,823.549472859439,33.4109537917338,187714272558.784,-6887952.2299,-1602330.3263,"100km"
"v2779",202.48246011425,58.5258565561424,407.554993922404,2.89219431130979,4065178915.22338,-6787952.2299,-1602330.3263,"100km"
"v2809",222.678484668606,104.846390023126,329.494831566285,7.12819330115929,129338772460.784,-3787952.2299,-1602330.3263,"100km"
"v2842",371.686723376381,245.560199678897,159.348704545912,14.4037369078912,272255351298.614,4712047.7701,-1602330.3263,"100km"
"v2876",853.511147766207,1074.93074899203,854.422875721718,52.7132403120516,87198499556.065,-6887952.2299,-1702330.3263,"100km"
"v2878",219.019984215633,1508.05428223379,1737.08909721768,71.8231562530849,305553664278.194,-6787952.2299,-1702330.3263,"100km"
"v2880",280.711680651637,429.857130611088,434.971589589419,17.5101780416457,155335208665.833,-6687952.2299,-1702330.3263,"100km"
"v2936",261.887604121663,181.024004057744,148.600496621923,11.9372428996475,81381663468.9104,-3887952.2299,-1702330.3263,"100km"
"v2938",355.408172024944,186.605563186406,404.354135220706,12.0795062864631,301337103518.192,-3787952.2299,-1702330.3263,"100km"
"v3",1007.45500502183,479.038630760035,328.797977264664,22.1917588424389,120805430018.054,-7887952.2299,1097669.6737,"100km"
"v3007",527.113076575068,381.595281529297,195.153616319116,21.0072225391814,221622651442.056,4712047.7701,-1702330.3263,"100km"
"v302",2165.71071731332,508.5416030013,490.403202606813,27.1891831936621,37791803304.1337,7812047.7701,897669.6737,"100km"
"v3098",206.595429016968,564.616374761763,158.282902885769,22.4649021775993,103028404225.57,-6587952.2299,-1802330.3263,"100km"
"v3154",407.510087134936,110.210049694079,375.577250294769,6.71531107185289,301601842851.902,-3787952.2299,-1802330.3263,"100km"
"v3241",210.792218323905,130.060526301808,69.1852542651854,6.74604346796147,323174206391.924,4612047.7701,-1802330.3263,"100km"
"v3243",742.232752346434,459.400126941485,104.456897032513,23.194353577966,70787086980.9734,4712047.7701,-1802330.3263,"100km"
"v3244",950.966378161958,395.581867558403,129.699694446141,17.2551642610858,373144225470.912,4812047.7701,-1802330.3263,"100km"
"v326",394.251835088684,202.64476971447,478.209359835493,8.77421289915229,208434815279.621,-7487952.2299,797669.6737,"100km"
"v327",3086.10451012376,885.609522015992,1643.11273862626,41.7336797073014,232792326951.507,-7387952.2299,797669.6737,"100km"
"v328",1879.03331716751,576.302780436095,566.161471032029,28.3245407440254,132433097637.394,-7287952.2299,797669.6737,"100km"
"v329",312.857256038538,369.297208465795,223.715746950237,18.9164327830443,34245918139.8359,-7187952.2299,797669.6737,"100km"
"v330",989.914130721622,826.353438685151,497.339300064655,46.3140015710577,130734042066.097,-7087952.2299,797669.6737,"100km"
"v331",243.794099752602,1048.2753729001,558.898857828584,61.068949837787,147861126424.021,-6987952.2299,797669.6737,"100km"
"v3363",279.98044797466,722.705751494216,192.780774930742,29.1936939612047,221738116480.762,-6587952.2299,-1902330.3263,"100km"
"v3365",249.812453688299,269.531388686621,72.1331871865469,9.02601870450662,32220239635.8762,-6487952.2299,-1902330.3263,"100km"
"v341",289.048285021524,348.933793368272,258.404928567592,17.5623891680605,15878080064.4477,-5987952.2299,797669.6737,"100km"
"v3413",746.053104417391,156.334914484255,244.069444407638,7.91756646654151,347210682438.033,-3787952.2299,-1902330.3263,"100km"
"v342",199.836636425475,338.906091133602,349.252632603236,18.4675206928313,6386837619.00744,-5887952.2299,797669.6737,"100km"
"v3485",837.879986780467,363.306834816058,326.07996236206,15.7916726401111,123984666551.008,4812047.7701,-1902330.3263,"100km"
"v3638",211.998550761158,486.325550902258,242.5445794638,17.3536413685673,116033759014.513,-6487952.2299,-2002330.3263,"100km"
"v3677",341.929830659239,185.225184653096,52.4527977010117,8.87684186470826,118198791854.469,-3887952.2299,-2002330.3263,"100km"
"v3679",278.135160175627,91.792233691635,232.891356180638,3.06673627822393,264236004289.291,-3787952.2299,-2002330.3263,"100km"
"v368",222.969866491017,435.23388546523,172.53580116241,19.5775939531727,86866103868.1589,912047.7701,797669.6737,"100km"
"v369",579.562498559934,396.685156297643,103.324379494817,19.0916699434711,63341385575.9289,1012047.7701,797669.6737,"100km"
"v3734",212.183563458416,317.032488537554,283.414818760138,15.3799574769599,99381661373.6537,3412047.7701,-2002330.3263,"100km"
"v3745",577.370129962033,276.539310219306,336.986120755792,11.6763464779373,372267963888.091,4812047.7701,-2002330.3263,"100km"
"v3837",250.974305790287,245.249075925751,241.65909922872,11.2471196533634,250624835055.779,14012047.7701,-2002330.3263,"100km"
"v3961",275.028119201533,1248.55797997788,834.08534074035,59.0594918920323,236208961651.384,-6387952.2299,-2102330.3263,"100km"
"v3963",290.437883118874,184.31500479368,227.729901322269,6.52778109392301,91769338607.0184,-6287952.2299,-2102330.3263,"100km"
"v4",572.28099537968,299.760508129787,602.721133409248,15.730687750144,199582078889.513,-7787952.2299,1097669.6737,"100km"
"v4000",238.775564236857,184.441632352659,97.0380600494031,8.7777644561539,68493273760.9174,-3887952.2299,-2102330.3263,"100km"
"v4002",203.847626212907,61.4950887324369,130.026821621181,2.1894026624341,306605685890.06,-3787952.2299,-2102330.3263,"100km"
"v409",442.370763500115,111.947441031257,480.496220538662,4.5446410619878,295510062650.552,7712047.7701,797669.6737,"100km"
"v4090",226.412232250397,224.974462648585,310.766928708772,11.1629608204417,241399678407.248,4712047.7701,-2102330.3263,"100km"
"v4091",338.310006196721,179.606459742343,406.992924034203,8.40438797309179,428109851833.19,4812047.7701,-2102330.3263,"100km"
"v410",638.38775702433,188.272669954931,736.481459922425,9.53325253444861,245310118301.45,7812047.7701,797669.6737,"100km"
"v418",1046.87987010512,581.241304581358,181.793511857419,27.1628627878176,331966618755.463,11212047.7701,797669.6737,"100km"
"v419",291.646339525048,213.394922165732,295.308138802813,9.72685729954308,369065798932.05,11312047.7701,797669.6737,"100km"
"v4195",397.305578669623,213.096201847455,336.428952116263,10.4432949928888,199510509239.648,14012047.7701,-2102330.3263,"100km"
"v429",1617.85612415745,675.315084594821,1518.01619701886,31.9634862033541,215857705962.581,-7387952.2299,697669.6737,"100km"
"v430",3568.63260641954,684.686343906244,509.634243259904,38.0507334624542,159582783590.225,-7287952.2299,697669.6737,"100km"
"v431",661.090922368524,668.994119042861,476.83775770779,37.7797550024547,101172347232.659,-7187952.2299,697669.6737,"100km"
"v432",461.439673992305,485.20878193687,504.251311769359,25.7108556176856,81674963620.6781,-7087952.2299,697669.6737,"100km"
"v433",257.859048170092,1108.96470314827,787.896708929729,61.389965038569,172173172766.308,-6987952.2299,697669.6737,"100km"
"v4354",720.823335455919,1103.15628732908,920.103947727515,44.3096180453731,207486002763.457,-6287952.2299,-2202330.3263,"100km"
"v4356",469.501092193551,655.694826039219,534.44879763912,27.4225527148747,125517013572.211,-6187952.2299,-2202330.3263,"100km"
"v4395",203.344958028627,72.4561298422363,62.0861049100719,2.17203551272818,45512947004.6042,-3887952.2299,-2202330.3263,"100km"
"v4397",191.447656209666,42.5068992855708,175.680359256295,0.957171018086519,331758559093.196,-3787952.2299,-2202330.3263,"100km"
"v443",523.039439910231,445.075552582176,385.346453746905,23.058195296498,89814310439.1422,-5987952.2299,697669.6737,"100km"
"v444",1247.36247629084,328.913583912222,253.389301058341,16.4155664166123,121366887742.911,-5887952.2299,697669.6737,"100km"
"v445",811.956837807706,334.422890903152,388.358704908707,17.47827910203,8698313665.15298,-5787952.2299,697669.6737,"100km"
"v446",192.976879988743,130.6390516589,167.391468061177,5.8578467922445,18619736439.0812,-5687952.2299,697669.6737,"100km"
"v4479",508.895046651751,327.527608883324,544.430393382321,14.4069355090524,145421819825.226,4712047.7701,-2202330.3263,"100km"
"v4595",188.342475811393,157.530271136784,519.375737161297,9.25400334948635,238607021068.729,14012047.7701,-2202330.3263,"100km"
"v469",726.736375056846,338.53238425158,200.485611475733,17.4972704762106,118609999215.76,912047.7701,697669.6737,"100km"
"v470",896.83758756169,316.972528464804,109.59516437271,16.318046960495,89229457449.9778,1012047.7701,697669.6737,"100km"
"v4796",256.611860302712,71.6321062205041,82.2395453319829,1.68949936820875,118186233752.026,-3887952.2299,-2302330.3263,"100km"
"v4882",693.826904893256,184.848221577587,102.499715627506,9.78208952484722,144716071894.177,4612047.7701,-2302330.3263,"100km"
"v4884",746.624374256248,423.40138978737,610.380196877013,19.3327608886526,218832641748.881,4712047.7701,-2302330.3263,"100km"
"v5",418.965576637915,196.400805102526,535.119384069961,8.53721548149842,193084992941.978,-7687952.2299,1097669.6737,"100km"
