"grids","WE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat","scale"
"v11043",97.2900497182476,120.77095192441,189.401353541319,6.53464775942202,332317649005.874,-3802645.605,-1837713.04788,"050km"
"v11044",62.1374314034127,57.8864172465231,77.3352697182823,3.15235759386908,NA,-3752645.605,-1837713.04788,"050km"
"v1105",109.924419132629,910.076737287306,812.68196791824,53.8635892548385,222687088693.233,-7002645.605,712286.95212,"050km"
"v1118",73.4416526328414,446.505020644528,113.000808056238,21.1000164359566,285288828.974843,-6352645.605,712286.95212,"050km"
"v11193",130.417916594657,311.71594393563,56.3932860375461,13.3742507303092,54669669798.4105,4747354.395,-1837713.04788,"050km"
"v11194",456.758923221955,340.080308119499,112.383593615335,13.6484216060177,106433513911.062,4797354.395,-1837713.04788,"050km"
"v11195",68.0438736821138,92.6650993767689,59.9728039218322,3.89048117283779,NA,4847354.395,-1837713.04788,"050km"
"v1124",45.707999983201,320.366218296951,323.717965236115,14.9379320219216,48874582898.6292,-6052645.605,712286.95212,"050km"
"v1125",117.750891778739,360.61482651263,226.600895507531,17.7991923884888,53911287689.9614,-6002645.605,712286.95212,"050km"
"v1126",130.354985225667,178.647947500382,280.302067469781,8.52396645698773,137817769937.484,-5952645.605,712286.95212,"050km"
"v1127",198.445170341423,227.636275037698,151.218836742033,9.95261033384931,132127349738.923,-5902645.605,712286.95212,"050km"
"v1129",285.404072511997,225.853029790775,215.292780250119,8.937955943284,1809194819.49162,-5802645.605,712286.95212,"050km"
"v1130",39.1240155533907,189.694205654638,100.061857519762,9.73117063989859,599352977.50708,-5752645.605,712286.95212,"050km"
"v1139",47.2405243076163,9.09204452065745,41.1674622998131,0.671002313534171,16006631758.8238,-5302645.605,712286.95212,"050km"
"v1141",40.3317494226488,19.2731867240045,200.828364572776,1.16893526622834,6634037316.96399,-5202645.605,712286.95212,"050km"
"v1142",41.2253135149126,17.7020082545328,150.587614838844,1.41372519774095,55344832661.8445,-5152645.605,712286.95212,"050km"
"v11460",71.9894115911685,958.292641704812,262.122837035635,53.9658005226502,197552071853.373,-6652645.605,-1887713.04788,"050km"
"v11461",77.0475746322648,376.543326920175,51.9326983553975,11.9212060001863,127885433004.642,-6602645.605,-1887713.04788,"050km"
"v1148",88.866776751029,26.188913794605,128.630319103902,1.2709160797029,64110773369.5003,-702645.605,712286.95212,"050km"
"v11516",36.9478565027338,134.412790370157,53.449796629888,6.67910602457822,48656975880.0235,-3852645.605,-1887713.04788,"050km"
"v11517",157.789502189569,109.374459603688,136.881273597404,5.69685889549804,267697105435.591,-3802645.605,-1887713.04788,"050km"
"v11518",208.442670820916,29.8664552855196,109.022868877616,2.01974489545367,479730551.729027,-3752645.605,-1887713.04788,"050km"
"v1162",61.7445288351069,47.11810000328,62.7139867248436,2.22501645120604,169051431296.248,-2645.605,712286.95212,"050km"
"v11662",77.5979584282872,124.541741547599,64.3817581341644,6.02443625118334,97494943502.4882,4747354.395,-1887713.04788,"050km"
"v11663",182.593593903048,303.680411313131,191.037484283996,12.5848618662367,30056237380.2234,4797354.395,-1887713.04788,"050km"
"v11664",97.6926372932979,189.986181502736,98.0197733136771,8.97558885656586,425283421316.629,4847354.395,-1887713.04788,"050km"
"v1172",38.3982202995735,147.997295051062,89.1797987419478,6.79157853037909,48930979392.7475,847354.395,712286.95212,"050km"
"v1173",67.0011704752776,102.031909957578,46.2585802119969,3.95682594285929,58214622658.6054,897354.395,712286.95212,"050km"
"v1174",381.670585476414,640.615839265567,257.078174882256,31.2301682255146,67502225838.7254,947354.395,712286.95212,"050km"
"v1175",241.656561773881,267.785303021099,58.5337776015013,14.726127215665,14307738140.7595,997354.395,712286.95212,"050km"
"v11917",94.9338743336486,814.238294473256,168.127124972872,31.4943963564989,234932177145.079,-6602645.605,-1937713.04788,"050km"
"v11919",51.2297199037197,273.512478290969,61.7519472720309,8.37934613886732,9715006926.58234,-6502645.605,-1937713.04788,"050km"
"v11920",102.8417620411,293.07270848221,68.0073376638749,10.282377128707,8789510679.87384,-6452645.605,-1937713.04788,"050km"
"v11971",47.9210217865377,167.798404773549,40.0326945485327,8.06011137295664,73935773669.429,-3902645.605,-1937713.04788,"050km"
"v11972",54.555249587669,87.9909365898608,53.0253946345371,3.52027618027227,72226869717.8945,-3852645.605,-1937713.04788,"050km"
"v11973",148.66544495573,179.894944431923,132.753393439501,7.96532920242842,82738690056.7885,-3802645.605,-1937713.04788,"050km"
"v11974",140.841518994671,27.5224509696494,71.3416011920841,1.5101052074945,314484546312.44,-3752645.605,-1937713.04788,"050km"
"v12129",67.5298190056062,147.256297523486,90.6394160778444,7.49501480632702,90275033193.7211,4747354.395,-1937713.04788,"050km"
"v12131",362.095248988276,273.907205072866,366.433519889961,9.78657395203528,263876015604.867,4797354.395,-1937713.04788,"050km"
"v12133",206.026011349418,288.803864046009,135.658591537912,13.5389801330848,472451791433.552,4847354.395,-1937713.04788,"050km"
"v12411",48.7719110811757,374.274916499179,123.525065592848,12.1653778885702,9151101989.54524,-6502645.605,-1987713.04788,"050km"
"v12470",46.3697360202169,167.058327476586,59.2065842982106,8.36610166927154,106015525330.173,-3902645.605,-1987713.04788,"050km"
"v12471",46.1684328831035,87.9853083749964,53.6310067743313,3.90113575153001,109477416631.888,-3852645.605,-1987713.04788,"050km"
"v12472",105.948748564923,90.756971632089,168.686912756181,3.31579783087774,33791723403.1606,-3802645.605,-1987713.04788,"050km"
"v1256",62.5453628447172,93.0553486180189,122.387400162575,3.06076871044772,23663447585.577,9697354.395,712286.95212,"050km"
"v12586",101.774355444666,415.362244532432,95.1788484030226,18.6022084193893,44036870711.0613,3447354.395,-1987713.04788,"050km"
"v1263",207.90827138276,409.411516799287,595.032322685537,20.5490011656842,8282619064.99027,11197354.395,712286.95212,"050km"
"v12630",47.6965577640841,178.743968458544,117.423635590154,10.8788433579063,1015394405.92936,4747354.395,-1987713.04788,"050km"
"v12632",182.854655825587,259.657497699708,319.742441626536,11.047421223376,208770545040.57,4797354.395,-1987713.04788,"050km"
"v12634",133.891198269367,191.325967202369,94.8928701330813,8.18570385530771,NA,4847354.395,-1987713.04788,"050km"
"v1264",182.397067150167,396.542467195014,124.574225157105,17.639508037265,23673831808.1397,11247354.395,712286.95212,"050km"
"v1274",44.0814195215275,134.135428593786,256.501047971598,6.31077348590956,234130962183.693,-7452645.605,662286.95212,"050km"
"v12749",82.2541211386957,136.625359840695,150.788394256662,5.65243325952854,213333689447.338,13997354.395,-1987713.04788,"050km"
"v1275",125.928883812085,54.9764009453034,454.685920584716,1.85778320911732,126801296133.347,-7402645.605,662286.95212,"050km"
"v1276",763.927561742047,868.885063764967,1654.5570340891,43.7832214310474,98954688479.6911,-7352645.605,662286.95212,"050km"
"v1277",362.54406632311,468.987550648521,161.22780800401,25.4428597044275,95833028052.5941,-7302645.605,662286.95212,"050km"
"v1278",572.567177554727,902.657210632049,494.750176018374,50.2504814281271,132104132473.38,-7252645.605,662286.95212,"050km"
"v1279",44.3927487572285,407.216350332182,261.599541495834,20.671216609783,79191621283.0621,-7202645.605,662286.95212,"050km"
"v1280",55.9392640062402,796.865607239897,512.868890126833,45.3859516172654,67583826158.3654,-7152645.605,662286.95212,"050km"
"v1282",93.6426940089534,609.066295711269,884.127000489306,30.8139281064134,104532480617.328,-7052645.605,662286.95212,"050km"
"v1283",71.923147102876,535.560491186588,597.866347248209,28.9134769692109,99789293093.0577,-7002645.605,662286.95212,"050km"
"v1293",42.0721236000646,351.998356206007,196.142785397555,17.0865321176792,42116026059.0469,-6502645.605,662286.95212,"050km"
"v12966",68.2945346218042,1135.37054553042,230.123009338076,58.6450994360928,252869884195.932,-6552645.605,-2037713.04788,"050km"
"v12967",41.8091864276278,465.248086356738,152.87912515206,14.8914534284916,103056310529.199,-6502645.605,-2037713.04788,"050km"
"v13020",162.663811183055,142.377996808115,77.2233119311874,6.73446386240768,28944436107.213,-3852645.605,-2037713.04788,"050km"
"v13021",77.4659360609354,65.1461888199092,115.798437990716,1.92403430485833,147211287983.641,-3802645.605,-2037713.04788,"050km"
"v13022",43.8496493040782,20.3545438989184,55.6222581529706,1.12088964189261,66032594924.7679,-3752645.605,-2037713.04788,"050km"
"v1303",109.462178179405,663.309689037727,359.995040950325,34.4732832069474,149449521449.018,-6002645.605,662286.95212,"050km"
"v1304",51.7725852380162,196.153361256392,234.102640370295,8.39271439766593,94993969571.5885,-5952645.605,662286.95212,"050km"
"v1305",167.521107778535,147.699622720488,172.06585752799,6.52988544136313,154812082156.579,-5902645.605,662286.95212,"050km"
"v1306",623.756579351115,408.729998684018,155.257387337381,19.3695959220329,117859264277.165,-5852645.605,662286.95212,"050km"
"v1307",300.298446361968,242.041477778507,199.669490709819,10.7363813640028,40254640406.0476,-5802645.605,662286.95212,"050km"
"v1308",435.207233752803,168.835485258485,256.700317516015,7.81365651646921,6388351162.55724,-5752645.605,662286.95212,"050km"
"v1309",90.7441476539479,232.99434074322,220.277444185208,10.7577091278519,6404275052.43559,-5702645.605,662286.95212,"050km"
"v1317",58.402606675773,26.3528646369242,38.0623953190091,1.15368772048628,47444733277.4553,-5302645.605,662286.95212,"050km"
"v13176",103.999767431145,239.066380879853,89.4253253601031,12.9231112300047,38262120063.881,3447354.395,-2037713.04788,"050km"
"v1319",50.8277862749061,28.4337597954522,28.2058565095511,1.46206765215099,22678303447.8368,-5202645.605,662286.95212,"050km"
"v1320",51.658938263277,28.8727650959395,73.4925708446488,1.93269295519583,34697902528.5825,-5152645.605,662286.95212,"050km"
"v1321",54.3497283828962,29.1287789285044,117.465613371188,1.41061947627482,302421687031.682,-5102645.605,662286.95212,"050km"
"v13218",53.1125920179534,119.769543939738,154.620981093781,5.98241773705494,57871728799.9242,4747354.395,-2037713.04788,"050km"
"v13220",77.6395883526111,165.689972132082,182.818040686893,8.29362079358484,364923876612.003,4797354.395,-2037713.04788,"050km"
"v1327",38.0894412160084,47.4871420137792,201.727703793672,2.75731155566714,64232728740.7081,-702645.605,662286.95212,"050km"
"v13345",113.336866871578,306.535013847476,194.531358178757,14.3193738906953,230518198108.726,13997354.395,-2037713.04788,"050km"
"v13347",95.1913865191894,262.594566510647,85.357113300735,9.3114855548741,108651271045.98,14047354.395,-2037713.04788,"050km"
"v1336",90.4463333676865,36.6538033781109,78.1283416298091,2.93996604964588,37912807446.3578,-252645.605,662286.95212,"050km"
"v1348",41.5215409729721,152.267154910959,71.8968018178985,6.81701179214033,70434412583.0622,847354.395,662286.95212,"050km"
"v1349",102.399697435977,205.622056678701,52.3205915276085,12.6024322466433,84569352116.7598,897354.395,662286.95212,"050km"
"v1350",946.551884284948,379.428431209527,193.78037697522,19.162143287092,68573442053.915,947354.395,662286.95212,"050km"
"v1351",313.137081526326,303.172662729336,160.725678634305,14.1383003428101,43278980809.8306,997354.395,662286.95212,"050km"
"v13613",51.3145144041738,683.685257027263,418.268110456382,31.4956102417971,18366317815.5617,-6402645.605,-2087713.04788,"050km"
"v13668",68.9381225279389,170.840152940691,87.8722212880011,7.6486344922671,22756579932.4661,-3852645.605,-2087713.04788,"050km"
"v13670",74.9983955050537,49.4449902694046,87.3091925887916,1.47497282552154,232752717850.759,-3802645.605,-2087713.04788,"050km"
"v13672",41.8546803091092,18.9565832555694,71.337339990061,1.17765170679384,NA,-3752645.605,-2087713.04788,"050km"
"v13904",106.754969698661,193.807769546366,254.543648803033,10.1322831730358,4075244522.54774,4747354.395,-2087713.04788,"050km"
"v13906",125.656277685421,161.317034753545,309.746421385502,8.14604855552691,580581973238.675,4797354.395,-2087713.04788,"050km"
"v14039",148.16345251066,221.87272715616,114.377375532055,10.7002814610588,165842458270.976,13997354.395,-2087713.04788,"050km"
"v14041",66.4814215677893,186.864125650813,106.411652976245,10.0221908964821,361179850051.693,14047354.395,-2087713.04788,"050km"
"v14352",99.0927894818908,831.798358629114,765.022131932617,33.857804999277,180600694261.601,-6352645.605,-2137713.04788,"050km"
"v14353",241.132257031488,347.392867115613,392.590064477821,14.1994372771331,147325336255.226,-6302645.605,-2137713.04788,"050km"
"v14354",37.9207657506117,50.1771022316191,207.029555767912,1.8028794297142,4532646684.50987,-6252645.605,-2137713.04788,"050km"
"v14414",56.8151746234369,163.520860065709,42.5176450579593,7.32650432778163,43316521553.7785,-3852645.605,-2137713.04788,"050km"
"v14416",66.256461962462,56.6262218645498,72.4076129188667,1.28996585138931,237168874226.712,-3802645.605,-2137713.04788,"050km"
"v1442",101.55808009244,204.26419115213,267.18015011089,7.78369657968278,4918594932.4725,11197354.395,662286.95212,"050km"
"v1445",51.0809614317366,130.763555419905,131.282377320955,5.34405307903263,1398276769.51277,11347354.395,662286.95212,"050km"
"v1457",63.6760439204455,43.7388465559025,168.313075907638,1.21786078031683,172973030587.543,-7452645.605,612286.95212,"050km"
"v1458",289.733664936721,362.864671463886,1299.82575084489,15.1465405822974,213200957802.756,-7402645.605,612286.95212,"050km"
"v1459",1001.48104511189,507.680207822848,902.421199385395,22.7482503912944,187564241431.22,-7352645.605,612286.95212,"050km"
"v1460",144.531150137602,809.460127360225,341.330323888038,48.9910128090069,211103114356.186,-7302645.605,612286.95212,"050km"
"v1461",225.163815460678,1314.69801749228,206.391779053585,74.4691881133804,184067831687.202,-7252645.605,612286.95212,"050km"
"v1462",145.035197902094,625.318486732568,224.339735908385,35.728119123946,136727981959.361,-7202645.605,612286.95212,"050km"
"v1463",112.432894822388,331.396509672227,215.956330275847,16.1935309916957,1940381258.44293,-7152645.605,612286.95212,"050km"
"v1464",65.0049107874507,567.301150182681,787.393008963931,33.344666620617,79735560723.677,-7102645.605,612286.95212,"050km"
"v14649",45.0146716843903,98.9043464291088,102.037307395503,4.72565653717024,151429934538.253,4697354.395,-2137713.04788,"050km"
"v1465",82.8902837007872,467.229669336969,599.245261027497,19.6513582004486,10378852970.4015,-7052645.605,612286.95212,"050km"
"v14651",116.74746923955,241.265124032531,422.801909616014,10.8609241537213,330571205874.684,4747354.395,-2137713.04788,"050km"
"v14653",68.0150406334249,68.4832607986161,142.857718946823,3.75930058928238,147255040815.201,4797354.395,-2137713.04788,"050km"
"v1476",40.8128492993575,308.545783233334,93.5892352049336,14.9171370689306,147739011121.766,-6502645.605,612286.95212,"050km"
"v14788",110.10749552657,250.687375448124,384.418244532073,11.4193221181161,279168929075.11,14047354.395,-2137713.04788,"050km"
"v14790",53.7892135976552,176.125008973848,305.069508567437,4.99840228791903,NA,14097354.395,-2137713.04788,"050km"
"v1482",57.9171996596534,553.641363589911,109.051125275408,28.4450496636431,3082550358.41738,-6202645.605,612286.95212,"050km"
"v1490",61.3505405301203,220.780783123226,275.587163724659,11.7215281880309,213668403844.206,-5802645.605,612286.95212,"050km"
"v1491",63.050937189098,153.104360823287,415.747742216698,6.70122491280038,14645399637.2633,-5752645.605,612286.95212,"050km"
"v1504",52.6393109333771,36.4167865738144,172.978863326554,1.49339743874392,46927430289.3461,-5102645.605,612286.95212,"050km"
"v1505",50.9303821491973,29.300557975793,242.558093584141,2.56673319185884,260075874104.006,-5052645.605,612286.95212,"050km"
"v1506",52.1767412347544,8.48779008635276,63.5744669616737,0.554615767461826,NA,-5002645.605,612286.95212,"050km"
"v15115",64.5224458456733,492.573664006446,155.251016555423,27.4977727534148,17453792214.2437,-6352645.605,-2187713.04788,"050km"
"v15116",129.399959276268,1072.25050171563,913.826148080487,45.4432966031468,122366426559.396,-6302645.605,-2187713.04788,"050km"
"v15117",122.485331933435,725.735877215095,522.571380972194,25.1669175479769,202303212949.407,-6252645.605,-2187713.04788,"050km"
"v15118",68.141235854711,381.531967486998,315.70052281226,13.1127768030677,135047072879.464,-6202645.605,-2187713.04788,"050km"
"v1516",47.7606554351559,24.3803841663928,171.401344009843,1.46209979597769,93286589852.3748,-202645.605,612286.95212,"050km"
"v15174",52.9308822975067,156.621080709196,58.4134385397961,6.93516087407271,39043034873.7628,-4252645.605,-2187713.04788,"050km"
"v15182",52.3536222454841,46.0673471352646,43.5786241461098,1.1496078993765,75051151506.5128,-3852645.605,-2187713.04788,"050km"
"v15183",57.5354409977548,31.8085719004129,46.7512069006082,0.709918808271669,219779858836.655,-3802645.605,-2187713.04788,"050km"
"v1525",251.719053110511,309.390097365668,113.391896339719,17.383230110147,128483571031.974,897354.395,612286.95212,"050km"
"v1526",1067.70339255418,333.579100968136,191.677360644784,19.248167990237,90836047889.5949,947354.395,612286.95212,"050km"
"v1527",111.497746320832,220.741419062322,177.717455334702,10.910671024876,47462886556.8982,997354.395,612286.95212,"050km"
"v1528",36.2610768322036,126.185560962533,160.591763002368,5.85571960035085,52133980470.0749,1047354.395,612286.95212,"050km"
"v15407",135.711864040865,169.354909529275,148.943843859975,7.15670462726886,106988635210.565,4697354.395,-2187713.04788,"050km"
"v15409",101.757600492249,169.9121457054,331.250298681182,5.85608872019382,434494065508.819,4747354.395,-2187713.04788,"050km"
"v15538",88.6074955265702,235.622252739768,671.972680922111,9.04185266401826,191344871240.285,14047354.395,-2187713.04788,"050km"
"v15540",65.5468560957198,213.155561883961,206.449445811343,6.14671074852416,234540946771.644,14097354.395,-2187713.04788,"050km"
"v15871",115.007138058025,545.446120313627,149.127046129632,20.6959676564818,69110719255.5343,-6252645.605,-2237713.04788,"050km"
"v15872",93.7623232879325,374.958477246782,220.578080796125,16.8502796241931,168437342995.265,-6202645.605,-2237713.04788,"050km"
"v15943",102.597846078704,44.2262445376719,20.3335004639129,1.76748926481491,11492821878.244,-3902645.605,-2237713.04788,"050km"
"v15945",60.1765275298889,39.9963897329961,119.090838749858,0.880108611846517,150273896660.615,-3852645.605,-2237713.04788,"050km"
"v15947",54.6921268869811,22.5889768717293,126.730573406223,0.546414010972396,340998858315.685,-3802645.605,-2237713.04788,"050km"
"v1610",90.5243821646507,433.841469744455,163.0607548027,23.7404767484634,213923226570.197,9797354.395,612286.95212,"050km"
"v1611",42.9768949606561,266.60841591584,76.7426813270997,12.8951456039576,14161191740.522,9847354.395,612286.95212,"050km"
"v16169",117.108624522656,153.384516389579,154.127301501009,6.58492787119343,57684657609.0306,4697354.395,-2237713.04788,"050km"
"v16170",190.582376462922,230.337914360273,417.221184510257,8.39045074598695,494068174531.828,4747354.395,-2237713.04788,"050km"
"v1619",49.7186626463929,480.420719529505,678.39399249737,24.481503279202,8373846469.84303,11147354.395,612286.95212,"050km"
"v162",37.8377972295406,334.435550949322,405.566608115294,12.9405880897021,208864069917.275,-7552645.605,962286.95212,"050km"
"v1622",50.3602055201364,298.864878019455,63.0355726951308,12.3567915352944,568753483.410009,11297354.395,612286.95212,"050km"
"v1623",55.5860426057263,175.875675088897,73.6471488734833,6.90103489178283,0,11347354.395,612286.95212,"050km"
"v1629",87.2671099106601,28.1182160366572,228.412402898014,1.31538013683713,295001580150.004,-7452645.605,562286.95212,"050km"
"v163",256.247016404096,292.694997228749,244.382493496997,12.0438652759436,61559925790.1574,-7502645.605,962286.95212,"050km"
"v1630",317.168965431927,422.41972714977,1467.08775028807,16.8707390339878,187533857798.113,-7402645.605,562286.95212,"050km"
"v1631",115.875591797655,426.524269598297,214.336710841294,22.1393777159168,102366258030.083,-7352645.605,562286.95212,"050km"
"v16315",65.6180357674723,269.686923404474,590.844479978459,11.0157142392204,246636521821.621,14047354.395,-2237713.04788,"050km"
"v16317",39.3717014284826,173.440127588238,258.944958780083,5.80107651391683,106179671857.064,14097354.395,-2237713.04788,"050km"
"v1632",97.3902767988119,848.154037991294,249.903214058319,49.5446183389648,102812413000.786,-7302645.605,562286.95212,"050km"
"v1633",58.3825429331918,850.157876065435,169.259976319344,49.9593402474438,70115952000.4254,-7252645.605,562286.95212,"050km"
"v1634",72.7571781084538,460.640845091941,142.452865332672,27.1240150607579,122361777562.285,-7202645.605,562286.95212,"050km"
"v1635",132.801396445127,586.011094779235,309.50749608291,33.1869033119118,11741988978.7405,-7152645.605,562286.95212,"050km"
"v1636",256.935331365961,1027.51753469429,1223.49331240688,53.0120629271742,114461196731.274,-7102645.605,562286.95212,"050km"
"v164",120.085468201348,128.351912266848,162.499937157525,7.12489327938842,5617780914.79308,-7452645.605,962286.95212,"050km"
"v165",60.50485544575,277.621303805666,502.232409385045,12.8455787026171,87755228043.5597,-7402645.605,962286.95212,"050km"
"v1654",79.6032425945262,355.781216599432,84.2018842036382,16.4944004160638,1803913173.35016,-6202645.605,562286.95212,"050km"
"v1665",78.4228637596976,100.314014630309,86.5116541495473,3.91507565523672,3278609399.89734,-5652645.605,562286.95212,"050km"
"v167",48.5047496489686,457.571952207633,355.417509213086,23.8719348955244,105914550838.402,-7302645.605,962286.95212,"050km"
"v16715",39.0105516884551,42.3359380066477,25.5591740573612,1.34655814983831,18234140201.9083,-3902645.605,-2287713.04788,"050km"
"v16717",63.4006503777304,28.1333695861187,112.854915293629,0.448638217162874,118513466826.193,-3852645.605,-2287713.04788,"050km"
"v16719",46.4183512742332,12.359642568956,63.4150170599813,0.748889815494374,NA,-3802645.605,-2287713.04788,"050km"
"v1672",91.8656532892997,82.6985383197276,70.8609122839293,3.44951866911472,2248305379.28287,-5302645.605,562286.95212,"050km"
"v1678",68.7842112774026,25.5631821398331,61.1792952223406,1.15690754214328,346006382165.319,-5002645.605,562286.95212,"050km"
"v16899",51.6251237820851,273.637669124045,250.36956849249,13.1143522406192,111975026618.497,3147354.395,-2287713.04788,"050km"
"v1690",86.2990130192913,96.9501451919907,164.892793680279,6.0868715537755,105045953141.909,847354.395,562286.95212,"050km"
"v1691",119.311415675873,613.852291998325,156.31202100652,33.7609440475382,90129025752.4994,897354.395,562286.95212,"050km"
"v1692",68.2134463329909,50.9000002038315,95.8539470374417,2.68972013127035,35065474819.4531,947354.395,562286.95212,"050km"
"v1693",60.8616974621269,275.157067204341,138.253547513812,13.6683184419594,105649827845.199,997354.395,562286.95212,"050km"
"v16936",111.147278594818,174.509154190315,68.9601691379144,8.92450608843043,11633286411.0515,4547354.395,-2287713.04788,"050km"
"v16939",134.390395935417,127.053194102734,78.9611331958467,6.13921990486553,69806995003.8484,4647354.395,-2287713.04788,"050km"
"v16941",126.480371320719,232.634005930247,281.199706816036,10.7231825147346,19987831984.1141,4697354.395,-2287713.04788,"050km"
"v16943",93.4282893006339,168.710991892602,318.24030853404,5.40437374443536,410922770055.146,4747354.395,-2287713.04788,"050km"
"v17090",38.0421559739371,186.762826467476,332.498403745982,6.97727645393015,244427241283.789,14047354.395,-2287713.04788,"050km"
"v173",54.88529731944,681.446202809866,268.718765697885,35.1282745840471,98894734673.8947,-7002645.605,962286.95212,"050km"
"v174",83.5871150616388,572.987934545778,492.148472566932,29.98988544063,109262798206.581,-6952645.605,962286.95212,"050km"
"v17471",47.481058197419,45.4744687321912,20.1960939538799,1.00345939686396,61715300831.8459,-3902645.605,-2337713.04788,"050km"
"v17473",63.0145049126177,31.1395578545799,55.1693510673717,0.597828233519229,308756845059.019,-3852645.605,-2337713.04788,"050km"
"v17655",43.4245395080832,251.540875397005,285.439308293221,12.0213572355597,130792136496.762,3147354.395,-2337713.04788,"050km"
"v17697",40.0809767042827,103.778608530128,25.0650392744865,7.35661903540528,102332117153.489,4597354.395,-2337713.04788,"050km"
"v17699",389.948381951339,132.51789797209,97.2594803708391,6.40581680692512,104694441388.836,4647354.395,-2337713.04788,"050km"
"v17701",407.079982192669,352.760317417532,345.481839384561,15.9439259058045,91356593099.1535,4697354.395,-2337713.04788,"050km"
"v1777",49.5113574095775,226.303852151947,51.9714051026951,9.64668875645808,11275174050.8712,9847354.395,562286.95212,"050km"
"v1778",36.9530108816835,177.068921663109,156.896493907611,8.27830197170702,11620028706.4005,9897354.395,562286.95212,"050km"
