"lon","lat","grids","PE","continent","sd_MAT","sd_MAP","sd_NPP","sd_ALT"
-13767530.4451614,6895635.65993451,"v5",2.70828789463349,"North_America",29.7181227639275,56.695481223731,29583337430.0412,396.999505003824
7832469.55483863,6895635.65993451,"v31",7.86839149863151,"Asia",23.4666321613545,73.8889569364427,29657053384.0559,45.7502656544186
8632469.55483863,6895635.65993451,"v32",7.09089209040287,"Asia",30.1758857410042,125.788802182524,32020769791.8251,239.197710054332
9432469.55483863,6895635.65993451,"v33",4.17421217748284,"Asia",24.7743491942929,107.54064956659,29400322809.5787,297.641506981589
10232469.5548386,6895635.65993451,"v34",6.23606655752278,"Asia",20.6964986711891,41.9461797979647,26595212035.347,182.520365201061
11032469.5548386,6895635.65993451,"v35",6.23606655752278,"Asia",16.6188106597364,45.6322060653043,24094490861.4721,143.32407465303
11832469.5548386,6895635.65993451,"v36",6.23606655752278,"Asia",19.6535980368259,30.3690201299847,23724232442.8054,121.187413363271
12632469.5548386,6895635.65993451,"v37",8.64625279400992,"Asia",25.6305539592177,62.7775218027874,27226537957.6671,423.448996763567
13432469.5548386,6895635.65993451,"v38",7.40969793734189,"Asia",20.7138683587371,92.2690949812219,18587438020.6431,513.213322130516
14232469.5548386,6895635.65993451,"v39",6.23606655752278,"Asia",21.2235016202488,58.2353294773761,20680438760.4171,499.164645484185
15032469.5548386,6895635.65993451,"v40",6.23606655752278,"Asia",8.7373001984148,74.0879630080767,20363666044.9897,292.960719296829
-12167530.4451614,6095635.65993451,"v49",71.5258125055575,"North_America",35.4492103002807,559.804966716301,69887244872.3178,458.082943436306
-11367530.4451614,6095635.65993451,"v50",27.8631215511109,"North_America",23.2043458197416,156.66893875065,56340565862.8282,530.085643971172
-10567530.4451614,6095635.65993451,"v51",19.1677997218696,"North_America",29.021215641416,54.3227270793749,55831753530.9315,166.601124142775
-9767530.44516137,6095635.65993451,"v52",12.5533678966699,"North_America",36.7429139699114,64.4522297060567,61226255385.693,105.625294535198
-8967530.44516137,6095635.65993451,"v53",15.5926097166659,"North_America",30.459657050787,99.8584356468465,53955745328.1777,107.250986977009
-7367530.44516137,6095635.65993451,"v55",20.1515363678284,"North_America",22.7318622201488,158.804763524254,49871428627.6407,127.78281217918
-6567530.44516137,6095635.65993451,"v56",19.1532470136358,"North_America",13.8295753494443,188.520209168919,38669141745.9893,179.8877035639
1432469.55483863,6095635.65993451,"v63",57.1051872670399,"Europe",22.0457080475657,81.7560752808414,74976980593.5486,165.09714382779
2232469.55483863,6095635.65993451,"v64",30.1159282130868,"Europe",12.460746347022,53.3897778805318,70157169732.8992,56.4501539626412
3032469.55483863,6095635.65993451,"v65",29.6335048920568,"Europe",13.3073183301533,28.9745173082195,48068515647.9529,64.8685136393933
3832469.55483863,6095635.65993451,"v66",27.2283331523595,"Europe",14.4076088845111,39.922537412887,28017578389.3269,41.5212757083871
4632469.55483863,6095635.65993451,"v67",28.8434708809831,"Europe",15.3301138412731,63.5056284377307,19949095369.2227,55.1959347598187
5432469.55483863,6095635.65993451,"v68",28.5917779566669,"Europe",16.8861224850819,110.863552217912,24043560754.7168,145.706314191846
6232469.55483863,6095635.65993451,"v69",20.1568872384841,"Asia",15.6535226396255,90.9427112900024,34049376160.1581,82.3585696871207
7032469.55483863,6095635.65993451,"v70",13.2423006981568,"Asia",16.9631144822552,94.9148843149913,38436904278.4301,92.4418574361263
7832469.55483863,6095635.65993451,"v71",12.087667208769,"Asia",20.2353492799715,88.2118501004032,35455630393.1641,149.372655990228
8632469.55483863,6095635.65993451,"v72",12.087667208769,"Asia",22.07151548785,75.0362348519214,26716451358.1625,468.55119256256
9432469.55483863,6095635.65993451,"v73",7.86839149863151,"Asia",26.3201865540105,98.4300074836733,27489764897.6132,590.256163545943
10232469.5548386,6095635.65993451,"v74",9.56962161735687,"Asia",21.8071849610082,89.9094394884012,39181330938.2376,319.331942363776
11032469.5548386,6095635.65993451,"v75",8.97040972109879,"Asia",23.7035417808716,50.1924567275157,27422048299.7134,405.44988321582
11832469.5548386,6095635.65993451,"v76",14.0950815604131,"Asia",19.7873772007073,87.6737106453071,35197008939.3784,300.100381015568
12632469.5548386,6095635.65993451,"v77",24.6752872145622,"Asia",29.0047886454488,149.296155965688,35893091963.5948,360.110340509487
15032469.5548386,6095635.65993451,"v80",7.48787374085642,"Asia",40.7663921025415,214.104755745752,52316776005.9973,374.165960187929
-11367530.4451614,5295635.65993451,"v84",282.957694440696,"North_America",30.0253762203412,367.448875841047,85864017921.464,524.810440610478
-10567530.4451614,5295635.65993451,"v85",85.0193667811901,"North_America",22.8642639381472,102.62374410866,50328086398.8097,617.845927452991
-9767530.44516137,5295635.65993451,"v86",38.495306566966,"North_America",22.8333914918575,65.891450196057,53439915294.9408,296.22435964494
-8967530.44516137,5295635.65993451,"v87",58.7651108624977,"North_America",25.4846996797546,99.3892696778732,62415167825.0513,79.1348577928313
-8167530.44516137,5295635.65993451,"v88",116.750839561957,"North_America",31.3719651076347,59.2745292998709,96543645237.1264,92.6518606661872
-7367530.44516137,5295635.65993451,"v89",112.528196869502,"North_America",30.2515782212436,103.315797123975,68802926814.1629,143.547138014621
-6567530.44516137,5295635.65993451,"v90",76.5013630823962,"North_America",27.5480034469697,99.1909950137514,97734027974.9507,202.19769712158
632469.554838628,5295635.65993451,"v95",205.634425992799,"Europe",30.1915881445187,243.762984153104,98320693741.369,582.090424594089
1432469.55483863,5295635.65993451,"v96",244.354997764288,"Europe",30.8151993823821,232.022918242519,89261273657.7087,461.911927342528
2232469.55483863,5295635.65993451,"v97",60.4003622208717,"Europe",20.6142850205469,145.512638881582,47357183334.3027,365.793067363363
3832469.55483863,5295635.65993451,"v99",82.5792396709139,"Europe",23.1769220611011,231.989849872168,78570445278.6607,527.18187415805
4632469.55483863,5295635.65993451,"v100",54.4617278053238,"Europe",23.5605783366077,166.881887939806,71410963049.7284,465.10107900593
5432469.55483863,5295635.65993451,"v101",14.4774729928429,"Asia",27.8975394802214,63.0265278230203,24012055634.2259,104.577683181036
6232469.55483863,5295635.65993451,"v102",10.0437807567343,"Asia",30.293988033323,45.2129866381277,17469355726.0807,130.529325625749
7032469.55483863,5295635.65993451,"v103",7.20968370829422,"Asia",35.4495282519517,107.390347844837,39636026094.1891,626.194801205968
7832469.55483863,5295635.65993451,"v104",59.2312481707856,"Asia",42.1578613923033,104.700437507946,55615841232.0306,988.798653061894
8632469.55483863,5295635.65993451,"v105",9.52537516444144,"Asia",53.6366953388988,103.551940502158,45725517746.9874,852.398688719182
9432469.55483863,5295635.65993451,"v106",8.25923815663547,"Asia",51.2807056435078,99.1524122312723,56358940006.2806,540.627831922752
10232469.5548386,5295635.65993451,"v107",10.0737967179676,"Asia",32.3937966824069,131.423910314661,71344255795.1998,289.983953885234
11032469.5548386,5295635.65993451,"v108",12.642482513285,"Asia",20.4302196002901,82.0827043582333,47924106313.9336,240.775654703501
11832469.5548386,5295635.65993451,"v109",54.8120703658382,"Asia",35.3422270200985,99.4396308102964,41481044967.9361,306.371212195226
12632469.5548386,5295635.65993451,"v110",53.6064181830217,"Asia",24.7782376043294,76.8509507027181,42102708856.861,264.997473272497
-11367530.4451614,4495635.65993451,"v115",415.776085745113,"North_America",47.6129297504415,246.164222371186,135197842158.8,714.650901109242
