"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v1336",33.4352045359797,36.6538033781109,78.1283416298091,2.93996604964588,37912807446.3578,-252645.605,662286.95212
"v1348",19.853543619459,152.267154910959,71.8968018178985,6.81701179214033,70434412583.0622,847354.395,662286.95212
"v1349",39.6048013007055,205.622056678701,52.3205915276085,12.6024322466433,84569352116.7598,897354.395,662286.95212
"v1350",136.530032819521,379.428431209527,193.78037697522,19.162143287092,68573442053.915,947354.395,662286.95212
"v1351",78.0616120149364,303.172662729336,160.725678634305,14.1383003428101,43278980809.8306,997354.395,662286.95212
"v1352",18.4741320752714,131.94826210009,82.4787663431939,7.2026704605222,90137538900.7233,1047354.395,662286.95212
"v13610",20.7362757254645,746.350405194402,103.677537680772,38.2971022951411,140143358763.9,-6552645.605,-2087713.04788
"v13611",28.9945598572864,764.061698605572,223.19631374882,32.2366560617661,36324899827.6932,-6502645.605,-2087713.04788
"v13613",24.4618953530579,683.685257027263,418.268110456382,31.4956102417971,18366317815.5617,-6402645.605,-2087713.04788
"v13902",20.1775406172872,140.102524862752,66.541124127496,7.06696975130249,170873892863.315,4697354.395,-2087713.04788
"v13904",41.4992661245481,193.807769546366,254.543648803033,10.1322831730358,4075244522.54774,4747354.395,-2087713.04788
"v13906",49.5121164331782,161.317034753545,309.746421385502,8.14604855552691,580581973238.675,4797354.395,-2087713.04788
"v13908",18.2800459103985,7.24057178565034,22.6604399903074,0.323262252543803,NA,4847354.395,-2087713.04788
"v14039",56.1442122297577,221.87272715616,114.377375532055,10.7002814610588,165842458270.976,13997354.395,-2087713.04788
"v14041",25.6214537878982,186.864125650813,106.411652976245,10.0221908964821,361179850051.693,14047354.395,-2087713.04788
"v14352",37.5360529098062,831.798358629114,765.022131932617,33.857804999277,180600694261.601,-6352645.605,-2137713.04788
"v14353",59.3785746390873,347.392867115613,392.590064477821,14.1994372771331,147325336255.226,-6302645.605,-2137713.04788
"v1442",32.0714108579416,204.26419115213,267.18015011089,7.78369657968278,4918594932.4725,11197354.395,662286.95212
"v1445",18.9112768959706,130.763555419905,131.282377320955,5.34405307903263,1398276769.51277,11347354.395,662286.95212
"v1457",22.5700934226584,43.7388465559025,168.313075907638,1.21786078031683,172973030587.543,-7452645.605,612286.95212
"v1458",53.9299797160404,362.864671463886,1299.82575084489,15.1465405822974,213200957802.756,-7402645.605,612286.95212
"v1459",157.163804329488,507.680207822848,902.421199385395,22.7482503912944,187564241431.22,-7352645.605,612286.95212
"v1460",48.2966694179255,809.460127360225,341.330323888038,48.9910128090069,211103114356.186,-7302645.605,612286.95212
"v1461",50.7336573086344,1314.69801749228,206.391779053585,74.4691881133804,184067831687.202,-7252645.605,612286.95212
"v1462",32.8418656719005,625.318486732568,224.339735908385,35.728119123946,136727981959.361,-7202645.605,612286.95212
"v1463",44.3492362747856,331.396509672227,215.956330275847,16.1935309916957,1940381258.44293,-7152645.605,612286.95212
"v1464",33.0694330425248,567.301150182681,787.393008963931,33.344666620617,79735560723.677,-7102645.605,612286.95212
"v14649",25.4715146986997,98.9043464291088,102.037307395503,4.72565653717024,151429934538.253,4697354.395,-2137713.04788
"v1465",25.3548763639327,467.229669336969,599.245261027497,19.6513582004486,10378852970.4015,-7052645.605,612286.95212
"v14651",42.8112365736476,241.265124032531,422.801909616014,10.8609241537213,330571205874.684,4747354.395,-2137713.04788
"v14653",36.7464902077136,68.4832607986161,142.857718946823,3.75930058928238,147255040815.201,4797354.395,-2137713.04788
"v14788",42.2130312768013,250.687375448124,384.418244532073,11.4193221181161,279168929075.11,14047354.395,-2137713.04788
"v14790",30.7840849098989,176.125008973848,305.069508567437,4.99840228791903,NA,14097354.395,-2137713.04788
"v1482",41.7750551213879,553.641363589911,109.051125275408,28.4450496636431,3082550358.41738,-6202645.605,612286.95212
"v1490",30.0153572798969,220.780783123226,275.587163724659,11.7215281880309,213668403844.206,-5802645.605,612286.95212
"v1491",29.846921657863,153.104360823287,415.747742216698,6.70122491280038,14645399637.2633,-5752645.605,612286.95212
"v150",18.5975541322919,351.902449165661,102.476050562166,16.5654408711082,116300468304.285,11947354.395,1012286.95212
"v15115",36.6192858609282,492.573664006446,155.251016555423,27.4977727534148,17453792214.2437,-6352645.605,-2187713.04788
"v15116",45.6246368898283,1072.25050171563,913.826148080487,45.4432966031468,122366426559.396,-6302645.605,-2187713.04788
"v15117",40.5883980179619,725.735877215095,522.571380972194,25.1669175479769,202303212949.407,-6252645.605,-2187713.04788
"v15118",21.8195592608225,381.531967486998,315.70052281226,13.1127768030677,135047072879.464,-6202645.605,-2187713.04788
"v1516",22.7603966639362,24.3803841663928,171.401344009843,1.46209979597769,93286589852.3748,-202645.605,612286.95212
"v1525",53.5585111127439,309.390097365668,113.391896339719,17.383230110147,128483571031.974,897354.395,612286.95212
"v1526",156.475543905594,333.579100968136,191.677360644784,19.248167990237,90836047889.5949,947354.395,612286.95212
"v1527",37.306788573796,220.741419062322,177.717455334702,10.910671024876,47462886556.8982,997354.395,612286.95212
"v1528",20.7283446281775,126.185560962533,160.591763002368,5.85571960035085,52133980470.0749,1047354.395,612286.95212
"v15407",39.826336941496,169.354909529275,148.943843859975,7.15670462726886,106988635210.565,4697354.395,-2187713.04788
"v15409",39.0348160666835,169.9121457054,331.250298681182,5.85608872019382,434494065508.819,4747354.395,-2187713.04788
"v15411",20.0376516741362,3.38819513807908,37.5368424812053,0.380978224929258,NA,4797354.395,-2187713.04788
"v15538",38.4669305123115,235.622252739768,671.972680922111,9.04185266401826,191344871240.285,14047354.395,-2187713.04788
"v15540",33.0071703813853,213.155561883961,206.449445811343,6.14671074852416,234540946771.644,14097354.395,-2187713.04788
"v15870",19.6882998982641,464.072342537233,52.0886936051321,22.3897325555995,12997793429.4935,-6302645.605,-2237713.04788
"v15871",39.419875783337,545.446120313627,149.127046129632,20.6959676564818,69110719255.5343,-6252645.605,-2237713.04788
"v15872",37.2724153920744,374.958477246782,220.578080796125,16.8502796241931,168437342995.265,-6202645.605,-2237713.04788
"v1610",30.7603328404031,433.841469744455,163.0607548027,23.7404767484634,213923226570.197,9797354.395,612286.95212
"v16168",20.7376225645638,147.328040860649,38.5612882587073,6.24869426243274,47844314940.7862,4647354.395,-2237713.04788
"v16169",39.9931100448534,153.384516389579,154.127301501009,6.58492787119343,57684657609.0306,4697354.395,-2237713.04788
"v16170",51.5249710665611,230.337914360273,417.221184510257,8.39045074598695,494068174531.828,4747354.395,-2237713.04788
"v1619",19.4834881310819,480.420719529505,678.39399249737,24.481503279202,8373846469.84303,11147354.395,612286.95212
"v1622",39.1005492502577,298.864878019455,63.0355726951308,12.3567915352944,568753483.410009,11297354.395,612286.95212
"v1623",19.4543515389532,175.875675088897,73.6471488734833,6.90103489178283,0,11347354.395,612286.95212
"v1629",28.8107227071823,28.1182160366572,228.412402898014,1.31538013683713,295001580150.004,-7452645.605,562286.95212
"v163",41.7731444895919,292.694997228749,244.382493496997,12.0438652759436,61559925790.1574,-7502645.605,962286.95212
"v1630",57.4524610908758,422.41972714977,1467.08775028807,16.8707390339878,187533857798.113,-7402645.605,562286.95212
"v1631",34.8286850098769,426.524269598297,214.336710841294,22.1393777159168,102366258030.083,-7352645.605,562286.95212
"v16315",27.3567875317977,269.686923404474,590.844479978459,11.0157142392204,246636521821.621,14047354.395,-2237713.04788
"v16317",21.9235708360052,173.440127588238,258.944958780083,5.80107651391683,106179671857.064,14097354.395,-2237713.04788
"v1632",43.7498823825015,848.154037991294,249.903214058319,49.5446183389648,102812413000.786,-7302645.605,562286.95212
"v1633",20.7376883171315,850.157876065435,169.259976319344,49.9593402474438,70115952000.4254,-7252645.605,562286.95212
"v1634",26.0143050328682,460.640845091941,142.452865332672,27.1240150607579,122361777562.285,-7202645.605,562286.95212
"v1635",56.0944580629874,586.011094779235,309.50749608291,33.1869033119118,11741988978.7405,-7152645.605,562286.95212
"v1636",61.6441819404891,1027.51753469429,1223.49331240688,53.0120629271742,114461196731.274,-7102645.605,562286.95212
"v164",27.8580526434476,128.351912266848,162.499937157525,7.12489327938842,5617780914.79308,-7452645.605,962286.95212
"v165",21.439408061887,277.621303805666,502.232409385045,12.8455787026171,87755228043.5597,-7402645.605,962286.95212
"v1654",48.4960877709658,355.781216599432,84.2018842036382,16.4944004160638,1803913173.35016,-6202645.605,562286.95212
"v1655",29.8436675470041,282.469658139506,121.966686648918,13.9938114733104,2617082649.00292,-6152645.605,562286.95212
"v16636",18.7317718599593,1100.17180910695,59.2018811372767,33.6727813129314,10910159434.0093,-6752645.605,-2287713.04788
"v167",19.5058999863578,457.571952207633,355.417509213086,23.8719348955244,105914550838.402,-7302645.605,962286.95212
"v16717",17.7277005624099,28.1333695861187,112.854915293629,0.448638217162874,118513466826.193,-3852645.605,-2287713.04788
"v1672",26.4354435985558,82.6985383197276,70.8609122839293,3.44951866911472,2248305379.28287,-5302645.605,562286.95212
"v1690",18.985100706374,96.9501451919907,164.892793680279,6.0868715537755,105045953141.909,847354.395,562286.95212
"v1691",53.5423341988242,613.852291998325,156.31202100652,33.7609440475382,90129025752.4994,897354.395,562286.95212
"v1692",36.9550733895366,50.9000002038315,95.8539470374417,2.68972013127035,35065474819.4531,947354.395,562286.95212
"v1693",23.000545005961,275.157067204341,138.253547513812,13.6683184419594,105649827845.199,997354.395,562286.95212
"v16932",18.4594199147596,101.051701729078,48.6725348267148,5.00219308129423,39667860726.7504,4347354.395,-2287713.04788
"v16936",61.4065642897082,174.509154190315,68.9601691379144,8.92450608843043,11633286411.0515,4547354.395,-2287713.04788
"v16939",41.6822135526232,127.053194102734,78.9611331958467,6.13921990486553,69806995003.8484,4647354.395,-2287713.04788
"v16941",40.7913419798336,232.634005930247,281.199706816036,10.7231825147346,19987831984.1141,4697354.395,-2287713.04788
"v16943",36.8669022066432,168.710991892602,318.24030853404,5.40437374443536,410922770055.146,4747354.395,-2287713.04788
"v17090",20.8509034723591,186.762826467476,332.498403745982,6.97727645393015,244427241283.789,14047354.395,-2287713.04788
"v17092",20.4048466543009,233.49118138861,268.580212641315,7.27031906460096,346489913409.664,14097354.395,-2287713.04788
"v173",36.5379666420127,681.446202809866,268.718765697885,35.1282745840471,98894734673.8947,-7002645.605,962286.95212
"v174",35.7957073308735,572.987934545778,492.148472566932,29.98988544063,109262798206.581,-6952645.605,962286.95212
"v17473",18.0566949242432,31.1395578545799,55.1693510673717,0.597828233519229,308756845059.019,-3852645.605,-2337713.04788
"v17688",24.0887536414686,108.339295685468,74.2161191500313,3.6747522205279,68294760913.6747,4297354.395,-2337713.04788
"v17690",23.4811966690256,154.008322171843,42.92914649473,7.92238905018526,106021646688.24,4347354.395,-2337713.04788
"v17697",22.8607340538138,103.778608530128,25.0650392744865,7.35661903540528,102332117153.489,4597354.395,-2337713.04788
"v17699",66.9667719893137,132.51789797209,97.2594803708391,6.40581680692512,104694441388.836,4647354.395,-2337713.04788
"v17701",69.9840319288811,352.760317417532,345.481839384561,15.9439259058045,91356593099.1535,4697354.395,-2337713.04788
"v17703",19.5439224046936,102.13008593181,126.116670691169,3.43475719563315,149571715892.263,4747354.395,-2337713.04788
"v1777",18.5119213084865,226.303852151947,51.9714051026951,9.64668875645808,11275174050.8712,9847354.395,562286.95212
"v1783",63.2323059308924,186.459872918671,256.060844602234,9.00154529938772,10840545831.9193,11097354.395,562286.95212
"v17838",19.0493116804805,167.80452776596,277.726170534291,5.79278141096471,396685645561.581,14097354.395,-2337713.04788
"v1784",28.9701207829203,398.767778288303,255.287810901946,19.1941986973185,79896933648.6363,11147354.395,562286.95212
"v1785",18.8443399865944,401.624548051846,152.481571428894,19.9471690720366,12183506338.3618,11197354.395,562286.95212
"v1795",29.968759705556,19.3762845608553,197.02667739256,1.46948215070506,306535555649.371,-7452645.605,512286.95212
"v1796",90.6602059915269,930.777809304162,1950.75879546705,42.9719408090837,167390044664.965,-7402645.605,512286.95212
"v1797",52.7161405274285,643.9485748085,192.181247399953,34.7363367236082,101961287978.097,-7352645.605,512286.95212
"v1798",29.2417429161804,666.437935281259,296.717046598155,36.5717413063119,164088602394.821,-7302645.605,512286.95212
"v1800",25.239642387478,901.649432509477,313.277522880104,56.0050290963107,131451028242.161,-7202645.605,512286.95212
"v1801",29.5763151541416,741.41474748681,637.07867825764,41.3331658030257,149210536256.732,-7152645.605,512286.95212
"v1802",43.7334294912405,384.291487807804,698.351505949072,20.671228491589,67289429710.115,-7102645.605,512286.95212
"v1817",52.201002810429,160.055850517336,95.4441426867511,7.08156813815997,2197530507.8062,-6352645.605,512286.95212
"v1818",26.8976681308133,236.674735526897,42.4845997110992,12.2007081468687,1767217081.54925,-6302645.605,512286.95212
"v18200",25.2415016460827,66.9974884974644,21.2447440353821,2.97658376239059,34048934588.8434,-4552645.605,-2387713.04788
"v18212",21.9834143399803,245.205498613178,65.8617762854515,10.1539186434404,114836705018.433,-4202645.605,-2387713.04788
"v18221",26.4843124721299,51.0329929616048,14.0630130525904,1.36799818565877,100942071432.941,-3902645.605,-2387713.04788
"v18222",19.519820083936,30.0427775974456,27.9691867631856,0.742193357493942,132056419310.537,-3852645.605,-2387713.04788
"v18425",19.0128547266044,43.6304461322235,61.9756776759462,1.21274833683027,74527590479.0224,4297354.395,-2387713.04788
"v18435",49.0924177881841,82.9282909250035,37.5194539082975,7.17959008985391,113734263592.532,4597354.395,-2387713.04788
"v18437",111.642265223912,138.145131141591,149.058807064694,7.18452170469038,36579522435.2103,4647354.395,-2387713.04788
"v18439",113.3658635973,306.948771991676,240.679788252075,13.8538115669006,104579094468.623,4697354.395,-2387713.04788
"v1848",105.23395509521,726.340916726613,238.183053464105,38.3265297375167,190230333874.02,897354.395,512286.95212
"v1849",24.7870227149839,24.520877361809,215.131529243522,2.10146599395306,48143782465.9666,947354.395,512286.95212
"v1850",22.2965687853447,106.706115124217,147.987099750688,4.6666386559181,76653417869.8477,997354.395,512286.95212
"v18939",46.8810200917606,227.331692553029,66.4696143308365,10.7770791284623,124311104741.633,-4202645.605,-2437713.04788
"v18941",23.4549391994346,144.299358851187,59.3419237768911,7.09953150861645,42565951327.5105,-4152645.605,-2437713.04788
"v18946",46.2732507720086,103.917240585591,15.1968407186806,4.61469068020922,43426270716.9143,-3902645.605,-2437713.04788
"v18947",24.4463402359659,14.0931737644238,18.6713835252224,0.903805730393411,174985323520.518,-3852645.605,-2437713.04788
"v19152",34.9848143355974,204.685731134565,62.5736210456314,10.6707060051864,37398162151.7502,4547354.395,-2437713.04788
"v19153",42.1582267801545,66.8297721595881,37.7117099293371,2.6198461565737,32901731274.7309,4597354.395,-2437713.04788
"v19155",56.5852000132013,243.756995904747,250.090213154038,12.8209267830978,36834723879.1166,4647354.395,-2437713.04788
"v19157",44.0137009528423,215.450489838762,125.471767062674,8.09390819038905,403037328822.845,4697354.395,-2437713.04788
"v1928",23.2053428075263,525.143145959477,217.694542014608,26.457906198381,193708896177.209,9447354.395,512286.95212
"v1934",20.7410598676478,269.895507610791,90.0310471792041,13.334656914922,26095121141.7585,9847354.395,512286.95212
"v1941",21.3779940316358,36.3075570947371,250.478628000762,1.28357973756506,1863315380.72131,11047354.395,512286.95212
"v1942",84.1581799678042,342.909722582355,267.936164538956,14.5914211173453,17436723397.3857,11097354.395,512286.95212
"v1943",37.4346997673033,304.490172993085,125.476660543248,12.9176781831233,63254777176.0246,11147354.395,512286.95212
"v1952",30.9660009527566,133.170722921624,1015.08344634294,4.45489668383665,336837754939.855,-7452645.605,462286.95212
"v1953",108.316466840675,504.642260594354,878.33354570362,20.3887944753639,100228042243.894,-7402645.605,462286.95212
"v1954",36.0419966680597,1053.91152123147,360.096629437492,60.7653592235122,105770455180.788,-7352645.605,462286.95212
"v19655",58.9402794790752,179.026689004334,55.4776357132163,8.9518687432333,127107511315.35,-4202645.605,-2487713.04788
