"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v16280",132.117068240367,508.520946204442,421.258152956664,26.8483495753328,92503595457.0928,-8787952.2299,1897669.6737
"v16282",164.819405643657,564.402218210177,752.557686645272,32.6519717899757,99741144862.8306,-8687952.2299,1897669.6737
"v16284",208.015865302626,402.239251887613,382.668919878001,20.1571180165118,95168316512.6711,-8587952.2299,1897669.6737
"v16286",110.203255251445,392.508781274373,318.815943783157,19.2469807007067,90390350280.5698,-8487952.2299,1897669.6737
"v16288",109.767158557322,331.473174892572,98.9662448198565,15.3399464549214,102301568836.117,-8387952.2299,1897669.6737
"v1629",232.173878468316,302.97101854356,203.756938855445,12.5885328483397,332717043767.672,13012047.7701,-402330.326300001
"v1631",114.713185886319,587.118746352279,82.6963823437529,28.8226971767152,181334978934.524,13212047.7701,-402330.326300001
"v1636",131.125190027839,290.610711538741,118.139022901975,12.6147961663583,320595920914.446,13712047.7701,-402330.326300001
"v1647",128.186770485475,813.958897678857,239.501276533035,36.8983325977359,65811278710.059,-7687952.2299,-502330.326300001
"v1648",218.064808930404,668.083106588852,598.301957395629,31.5127631480137,172631834279.13,-7587952.2299,-502330.326300001
"v1653",68.4095598058159,19.4723482706191,105.462280836984,0.858633842705514,1909816813.05358,-7087952.2299,-502330.326300001
"v16542",88.7085745646716,415.612561280395,330.802935254455,19.5317830365352,86177621638.1077,10412047.7701,1897669.6737
"v16683",95.4759924232002,506.031295648764,238.06884289853,24.3213823395564,50338144032.7654,-8587952.2299,1797669.6737
"v16911",69.8009943053846,228.404342960943,1074.06108333572,10.5612201389468,125960007544.103,7212047.7701,1797669.6737
"v16962",77.1770977284766,331.094172778539,109.997916558742,17.0818035168023,314484234116.832,10512047.7701,1797669.6737
"v16976",111.847397098278,189.985930652577,457.962153152829,8.3217860702707,304253614175.282,11712047.7701,1797669.6737
"v1707",70.3595282136787,639.044580357737,273.427224857741,34.8371105212872,239959466613.835,2812047.7701,-502330.326300001
"v1718",89.7115474298336,51.4930486741337,42.2546373746946,1.17966103835993,NA,5412047.7701,-502330.326300001
"v17351",160.585846042535,187.171585698934,1096.36535507307,10.7950053850985,126532391966.302,7312047.7701,1697669.6737
"v1745",108.511474285486,950.717591128868,423.854205662939,45.0343977130651,193535475930.515,13412047.7701,-502330.326300001
"v17547",297.096492814841,344.115642081729,1530.11263320279,17.9249615349483,98780071794.6452,7312047.7701,1597669.6737
"v17565",70.5854850406521,375.119825866971,108.813905226031,18.1632335685833,317499087136.299,10512047.7701,1597669.6737
"v1759",116.123103341729,928.468945381625,257.587443094065,40.1241243438202,132417599617.833,-7687952.2299,-602330.326300001
"v1760",124.894099389812,613.199553611962,539.417792080333,25.3293581246378,133196728005.994,-7587952.2299,-602330.326300001
"v17652",235.467764808968,395.398478940046,853.021158177304,21.1226126045557,136133813705.782,7312047.7701,1497669.6737
"v17653",186.442953426849,314.956791059863,473.334172203175,21.2910022496375,91908655812.5449,7412047.7701,1497669.6737
"v17667",78.0862703163025,298.566908879951,273.852346639226,14.4593013478133,97601349529.9964,10412047.7701,1497669.6737
"v17668",85.5513833928873,534.253528298458,293.405504749138,27.1141694244249,310815785496.043,10512047.7701,1497669.6737
"v17672",68.6321664360731,184.696163922255,563.176628369291,7.99540698901282,282269517489.65,11812047.7701,1497669.6737
"v17679",76.0537923046274,229.330396734098,464.574906581884,11.8923311813437,133299829905.909,-8187952.2299,1397669.6737
"v17680",71.8300997311128,98.5057334049334,703.684308604112,5.69876872343774,352617750309.723,-8087952.2299,1397669.6737
"v17682",126.197837415515,428.451441798093,611.048773117419,28.1363968580323,216552122763.774,-7187952.2299,1397669.6737
"v17683",108.032420759695,1324.21963805339,536.281062124144,78.9889392324445,180528473831.118,-7087952.2299,1397669.6737
"v17694",96.588965557858,142.996957518438,331.08849429697,6.01961338123291,164959364205.185,-5887952.2299,1397669.6737
"v17763",92.7561481909407,172.188016897776,210.547422942755,7.0845100034302,167249384265.721,7312047.7701,1397669.6737
"v17764",194.718696357145,543.568104565433,748.707465233678,32.1092244503138,110573560021.63,7412047.7701,1397669.6737
"v17792",163.669282337236,432.560584471575,682.331144644365,22.3179762884898,91621160592.7141,-8187952.2299,1297669.6737
"v17793",264.210933865427,681.295141175928,753.296819958384,34.8482003688258,160539069883.769,-8087952.2299,1297669.6737
"v17794",93.6866883163083,309.506865799234,183.912344901187,10.7329899005065,179197622294.324,-7987952.2299,1297669.6737
"v17797",83.6753015148936,734.655646658198,440.403937594561,49.6414243646324,90718719969.8491,-7087952.2299,1297669.6737
"v17798",72.5252194817823,813.929998990969,414.595424052917,47.9933330865709,195293256057.119,-6987952.2299,1297669.6737
"v17802",124.033280099862,335.990238825767,151.483062016224,18.7883556491501,127100347021.197,-6587952.2299,1297669.6737
"v17803",198.294075782972,407.052498638117,151.035308364467,22.337841853065,160381833283.709,-6487952.2299,1297669.6737
"v17877",379.886173831082,568.863439272909,835.989531626152,31.1651573092852,41794694040.0809,7412047.7701,1297669.6737
"v17902",305.920133892302,841.001730582054,605.131753928885,47.5404328067431,96842349353.1942,-8087952.2299,1197669.6737
"v17903",244.086208567088,812.480593237058,258.393305622312,42.6048610172447,193893046934.369,-7987952.2299,1197669.6737
"v17906",103.260060757948,181.553803703724,439.076718584376,9.26067855636748,251321044705.845,-7687952.2299,1197669.6737
"v17915",81.4312636048949,849.344511242855,356.6480591263,46.8129120084465,118389421849.982,-6787952.2299,1197669.6737
"v17989",255.514557083781,427.900289037816,553.324249493816,21.1844305168905,84996626975.0622,7412047.7701,1197669.6737
"v1828",296.737385999482,461.110610783733,231.383423483703,25.8240961644219,149518939038.268,3712047.7701,-602330.326300001
"v1830",205.019096607698,135.154334156555,47.0980767137256,3.59042789760774,11117886.7068995,5312047.7701,-602330.326300001
"v1831",89.7115474298336,43.6488499032178,9.41954710401963,1.5794391951699,NA,5412047.7701,-602330.326300001
"v1848",76.4273086139918,924.917343768881,359.671427525282,42.921535057586,344506130315.818,13412047.7701,-602330.326300001
