"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v1653",593.177023989231,1105.93737583576,1209.25843280489,53.9901441968087,167990668145.71,-7513134.0786,203780.947699999
"v1654",379.854349237321,961.542063348788,798.134064624732,50.0434010053551,199420812654.765,-7313134.0786,203780.947699999
"v1659",232.683739872612,282.049179079248,288.827523002027,14.1379502346378,9759744403.09394,-6313134.0786,203780.947699999
"v1711",442.62249065855,402.026140131424,751.436267168709,18.0626771853124,147100556225.095,-7713134.0786,3780.94769999944
"v1712",1116.43365238149,1224.59169190182,996.000511296945,60.9687140288412,276568283683.871,-7513134.0786,3780.94769999944
"v1771",237.007465433595,851.151630325035,616.004156525858,37.3362647115892,106172669979.156,-7713134.0786,-196219.052300001
"v1772",593.013874401687,1371.49269790578,1270.12154927238,68.3957405648495,294172913790.227,-7513134.0786,-196219.052300001
"v1837",327.713352630096,1336.35680215678,360.800973243224,60.8365908245693,96132284869.637,-7713134.0786,-396219.052300001
"v1838",506.082839707236,986.086262702159,585.243796094619,48.9670670938339,198079128770.048,-7513134.0786,-396219.052300001
"v1869",267.485863218383,416.526639043614,237.887942874507,24.1152626383643,69884867072.6268,2886865.9214,-396219.052300001
"v1892",367.176194570801,725.714632783418,232.584503044846,34.1885187927629,333349125874.82,13086865.9214,-396219.052300001
"v1907",513.037244777159,973.41172519231,446.340440171415,36.1464554128658,200986784284.215,-7713134.0786,-596219.052300001
"v1908",285.731466574386,553.403760518826,417.147592888004,24.851135667512,43203735836.3992,-7513134.0786,-596219.052300001
"v1943",531.802513590205,389.344363598098,214.198450502202,20.2156476486272,170462337249.745,3686865.9214,-596219.052300001
"v1945",373.685295321544,125.665298850195,51.0504059627291,3.3719737337778,10351119.4244755,5286865.9214,-596219.052300001
"v1962",260.788259507013,1114.22736161464,857.052524704953,52.8208949923873,329695875322.304,13486865.9214,-596219.052300001
"v1963",268.885644322315,779.702805103827,1053.31026869713,37.4546658048371,236326123690.692,13686865.9214,-596219.052300001
"v1975",618.427686628657,884.929871446874,248.092380561939,44.3939316789622,231341292902.982,-7513134.0786,-796219.052300001
"v1976",291.277664714373,319.056142001379,342.494556326981,13.6948687390367,13491002468.4522,-7313134.0786,-796219.052300001
"v2010",337.814213124749,314.708267458532,127.992933224078,18.1401378684079,238606672830.179,3686865.9214,-796219.052300001
"v2029",282.444859741997,857.575004516766,906.292020977966,41.1570476886603,287518952928.402,13886865.9214,-796219.052300001
"v2030",332.431145093431,835.558181370986,675.480736742064,39.478200872399,260996373067.762,14086865.9214,-796219.052300001
"v2075",237.859764054779,576.757660971097,337.671644548174,28.0139493618891,171378080063.37,3486865.9214,-996219.052300001
"v2115",369.035361799891,1369.38875413655,1050.77417152006,65.0006418227513,294948773084.534,-7313134.0786,-1196219.0523
"v2162",247.695547420769,738.215110900028,590.788642194414,34.3795709155457,262762741645.395,14286865.9214,-1196219.0523
"v2163",261.940693089093,554.522190771957,625.193584339838,24.4357095540167,287638623943.498,14486865.9214,-1196219.0523
"v2175",559.125768872731,1311.90836902965,574.740258059446,69.3676958279176,220400006464.256,-7313134.0786,-1396219.0523
"v2284",267.038676301675,1216.84387127798,353.721775831683,59.7592703220414,254151301309.17,-7113134.0786,-1596219.0523
"v2286",501.017147379877,1290.73254038802,1079.84299768462,58.9717344141301,279978765848.152,-6913134.0786,-1596219.0523
"v2361",398.510138672253,214.09064810787,252.847860440642,12.3880615208193,289722100774.302,4686865.9214,-1596219.0523
"v2524",603.162890990652,565.283204545137,179.079614281225,32.4869010618967,219833534864.447,4686865.9214,-1796219.0523
"v2526",354.867566124561,295.520138163146,233.273361818062,14.2520016996458,378144434646.149,4886865.9214,-1796219.0523
"v2656",306.875233800481,1304.31883799155,466.279626220796,63.1562859974186,309419360369.926,-6513134.0786,-1996219.0523
"v2733",298.384151606091,329.134433894803,234.584269335006,22.8095101812606,185512386637.792,4686865.9214,-1996219.0523
"v2736",366.477320230927,259.60729949847,242.060090777073,11.2808944462135,413976174355.862,4886865.9214,-1996219.0523
"v2870",280.760527358261,1251.72248050592,1125.71130494993,52.0037952085984,271206808550.905,-6313134.0786,-2196219.0523
"v2949",308.702061272732,352.620491734276,586.621342221117,16.5747727927024,271698695600.032,4686865.9214,-2196219.0523
"v3087",384.416707502284,189.556367032054,46.7506390209977,7.75348023884436,168212017133.031,-3913134.0786,-2396219.0523
"v3146",478.593263713018,511.989085410844,556.541057788561,24.7763022758792,249380952156.252,4686865.9214,-2396219.0523
"v3278",346.603478999612,297.503231012589,110.87358579844,15.197779641895,72158093899.8949,-4113134.0786,-2596219.0523
"v3280",343.877759244935,368.406324574436,111.719549531646,18.8346264730729,282326416097.58,-3913134.0786,-2596219.0523
"v3337",429.654302556665,420.425012829902,173.986458273147,29.7711568361814,184230565780.246,4486865.9214,-2596219.0523
"v3339",417.605560406892,413.548596383103,280.613296639291,18.7795353347043,315843055057.994,4686865.9214,-2596219.0523
"v3463",342.950395793283,247.319595303022,155.044919379161,13.4650916232314,81133811863.6541,-4513134.0786,-2796219.0523
"v3465",783.5269273759,379.012043041846,161.668331143494,20.8215554675479,227368031312.526,-4313134.0786,-2796219.0523
"v3467",708.102104772513,359.505985818675,201.908304581693,17.43899465926,157690448083.574,-4113134.0786,-2796219.0523
"v3525",369.681764916863,324.350724356941,462.197333605281,14.127723549884,223518171883.97,4486865.9214,-2796219.0523
"v3648",578.7744940789,330.003877318376,453.67367554805,18.8631760987719,236265238891.718,-4513134.0786,-2996219.0523
"v3650",358.246379549711,346.532279342886,308.318678820606,23.0649662673131,214380984422.785,-4313134.0786,-2996219.0523
"v3707",553.259536172401,390.438525062961,545.105665115624,17.2524032088401,238362294162.401,4486865.9214,-2996219.0523
"v380",355.29583701811,1027.8328517658,560.100688040189,51.7818384603766,202919340618.712,-9313134.0786,2403780.9477
"v3815",534.104476004369,384.554743708189,277.124702210499,19.7357276193728,221977507467.293,-4713134.0786,-3196219.0523
"v390",271.693577382791,486.793289921833,315.185239514998,30.2888544256627,122656101542.091,-6913134.0786,2403780.9477
"v463",414.547465333546,871.558693078782,929.46752814398,38.9684427361429,169190282058.603,-9313134.0786,2203780.9477
"v465",232.005319310217,582.756178096049,569.222402855495,27.4566924310429,84462731095.9993,-8913134.0786,2203780.9477
"v551",358.336429519615,763.806749830585,639.355940291565,40.2408600934158,154662805185.07,-8913134.0786,2003780.9477
"v552",426.519843710137,624.543576230168,704.019361844465,29.8429042011086,98009719666.3571,-8713134.0786,2003780.9477
"v553",411.03918551603,357.756340318294,685.377737054488,16.697849367552,344209622620.132,-8513134.0786,2003780.9477
"v688",237.09168947081,674.65324826545,523.836702855723,35.7629814295011,200139093756.055,-8713134.0786,1803780.9477
"v689",295.899216862316,479.481400637611,279.489895175209,25.1377838090774,105632957012.539,-8513134.0786,1803780.9477
