"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v54484",9.61660189136289,243.190678798068,153.749382413452,1.59454775858186,72702791629.6612,-6802645.605,2412286.95212
"v545",10.7021288814184,644.800175735273,117.4101114953,3.67216563898652,113647903931.199,-7302645.605,862286.95212
"v546",13.975111636308,427.008125321962,174.782304025355,2.28091311869609,61268097399.5587,-7252645.605,862286.95212
"v547",6.76130357214116,298.37079545871,102.310741613307,1.66531604967053,12615034103.9493,-7202645.605,862286.95212
"v54700",9.18130576229325,118.351158018229,24.6317894343116,0.481357857322451,NA,-10702645.605,2362286.95212
"v54733",7.43633430631416,340.096937754912,249.545415850998,2.00481765789017,130795654711.813,-7002645.605,2362286.95212
"v54734",10.2357238108823,278.305695697635,117.148888144134,1.73981972388447,22955713008.1281,-6952645.605,2362286.95212
"v54735",10.9648817789004,363.120322030878,151.896970126018,2.51482522132422,24149949410.1712,-6902645.605,2362286.95212
"v54736",10.9812822681825,549.8463593344,233.267342650513,3.97037330987375,48088898869.5503,-6852645.605,2362286.95212
"v54737",10.850255448204,612.660440926304,241.822927843506,3.84277569762491,77351214490.1097,-6802645.605,2362286.95212
"v54969",6.96470639872738,824.348629039637,674.889955960509,4.67592877669653,41827803783.4877,-9352645.605,2312286.95212
"v54989",15.7737311724634,68.6800164745225,234.801163506668,1.02214152351966,124196089042.893,-7552645.605,2312286.95212
"v54990",17.671333285116,172.617184415289,351.891295445294,1.4639355477115,184360665543.379,-7502645.605,2312286.95212
"v54991",16.1007787181215,238.471039309902,223.149470464204,1.6717605338194,13782876947.1773,-7452645.605,2312286.95212
"v54992",16.5884546274666,100.897168737263,111.869544579946,0.784139076664798,266229889328.727,-7402645.605,2312286.95212
"v54994",8.69085597312179,339.749634698487,206.331159580486,2.18837666260241,64902292061.6891,-7152645.605,2312286.95212
"v54995",7.31745943226194,201.281565491155,242.275522959364,1.27239257069042,93744055063.4515,-7102645.605,2312286.95212
"v54997",9.34216759942592,324.222004043344,173.0990289891,2.02407908655615,46605311106.5427,-7002645.605,2312286.95212
"v54998",11.3342905612833,582.020590819104,278.886277882444,3.76938715369893,100533844953.072,-6952645.605,2312286.95212
"v54999",11.2381487803199,556.764655140062,328.635757410398,3.74924244238934,52028325724.2706,-6902645.605,2312286.95212
"v550",10.4950335299641,459.141531246739,153.08144007908,2.72114280589635,56305024599.5458,-7052645.605,862286.95212
"v55000",11.1307821038486,268.31421246725,84.1180860543503,1.6111415970547,169405963608.746,-6852645.605,2312286.95212
"v55001",11.1051421450102,402.476658486447,185.613702444805,2.80179193816946,240104298234.723,-6802645.605,2312286.95212
"v55006",10.0423065509095,34.3395421170592,59.1476011219029,0.186123580496196,206136929376.395,-6502645.605,2312286.95212
"v55007",9.66140090293775,122.337771606032,212.874198410814,0.800101321861432,106864465875.718,-6452645.605,2312286.95212
"v55008",10.3049686610012,155.616082164315,146.489615369358,1.19393875984788,82033016179.0578,-6402645.605,2312286.95212
"v55009",12.8242143926936,139.968103349257,210.198052914629,1.17834729217181,234356588674.595,-6352645.605,2312286.95212
"v551",10.2730168657767,675.616136958179,478.574256441992,4.16185552872825,57592074499.3823,-7002645.605,862286.95212
"v552",8.58650204752199,969.873458502257,563.299450512613,5.51044133593613,216841893631.29,-6952645.605,862286.95212
"v5520",11.5271011672135,188.752656564458,57.6311413372363,1.02947286775882,89110204462.9387,2747354.395,-487713.04788
"v55208",8.40994605071014,286.552675698924,417.451099932584,1.61101337337942,130822214425.597,11647354.395,2312286.95212
"v55209",8.34151157349394,271.273394667081,386.094847017973,1.44707383036915,235994207949.79,11697354.395,2312286.95212
"v5521",12.6071895398608,661.08921642977,289.185818377537,3.45114448005595,219591354027.94,2797354.395,-487713.04788
