"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v1006",263.50653347107,144.115212782445,471.44281176553,0.794195764715609,297999730013.719,12432469.5548386,-104364.340065486
"v1007",340.751942037055,500.607527983842,260.957221714552,2.63875217978852,380285588642.702,12832469.5548386,-104364.340065486
"v1018",596.962468845735,949.672809891507,784.415433212607,4.73822993752385,328067829909.55,-7567530.44516137,-504364.340065486
"v1035",276.960685215644,439.96824713443,257.542786894506,2.36533209274987,203129613056.299,2832469.55483863,-504364.340065486
"v1037",251.029534296393,532.895653000842,200.3699220304,2.6691566198568,165373014249.109,3632469.55483863,-504364.340065486
"v1049",283.06598394417,248.738151141555,216.293272802849,1.30787418958714,417767045040.693,12832469.5548386,-504364.340065486
"v1050",414.236259751481,1021.98675029911,334.930362973136,5.93203018397362,318525199857.877,13232469.5548386,-504364.340065486
"v1051",399.793150255151,767.563285152104,839.127551703024,4.34725365454151,283130293051.795,13632469.5548386,-504364.340065486
"v1052",378.245652954027,621.111567533625,459.698797459593,3.23008859792854,413005260234.772,14032469.5548386,-504364.340065486
"v1062",519.947021974162,1208.28825239739,575.719660155322,5.03588100190311,325998759127.857,-7567530.44516137,-904364.340065486
"v1063",248.444931964574,233.863439322859,337.064924871657,0.905243645419496,15339655430.2108,-7167530.44516137,-904364.340065486
"v1094",388.422146188546,497.567393432112,1026.23938116989,2.62896497883474,239314733242.183,13632469.5548386,-904364.340065486
"v1095",405.37512123418,896.826471350758,752.615600579331,4.41281948661718,312908980382.68,14032469.5548386,-904364.340065486
"v1096",371.469100761337,343.546753442406,563.6940159841,1.42601626974962,364554530544.648,14432469.5548386,-904364.340065486
"v1110",310.529827835325,1642.95477471469,375.834410663819,6.27128739505969,115954605140.551,-7567530.44516137,-1304364.34006549
"v1111",420.724485627633,1307.55721704912,614.117517531329,6.25115027793889,261090982559.001,-7167530.44516137,-1304364.34006549
"v1139",352.744443515872,615.517540615967,421.220730677123,3.2494429004114,309798982203.451,14032469.5548386,-1304364.34006549
"v1140",350.564409590228,589.011261978514,412.949540423936,2.79803448884062,349647568909.067,14432469.5548386,-1304364.34006549
"v1149",395.604804484445,1415.59123111392,471.261503789044,6.40014648563176,261990852054.431,-7167530.44516137,-1704364.34006549
"v1150",407.46800668145,1777.8139685863,1124.22127675741,8.59521000845108,331423171872.751,-6767530.44516137,-1704364.34006549
"v1185",287.861726962451,1284.22162601041,330.286635565151,5.30315591693812,140360967688.793,-6767530.44516137,-2104364.34006549
"v1186",343.301150870102,1480.78037027425,998.345848633817,6.58738586237775,334153363647.684,-6367530.44516137,-2104364.34006549
"v737",281.305053443054,272.308263822228,356.616339649424,1.71971557813562,199397787720.202,-7167530.44516137,2295635.65993451
"v813",276.426244857025,280.254950753725,432.881586218063,1.80275170571241,214937162470.017,-8367530.44516137,1495635.65993451
"v814",265.667384262337,173.297169665996,520.280424136239,0.975661670946844,303802147230.509,-7967530.44516137,1495635.65993451
"v815",255.276811317494,837.831053056854,293.198466988325,4.89645701419485,263900308618.356,-7167530.44516137,1495635.65993451
"v853",367.972913392082,630.977483813942,385.057133665993,3.60256169740181,203057493194.906,-7967530.44516137,1095635.65993451
"v854",318.794090184179,204.333825167265,500.85471738638,1.14894452876711,282062107322.334,-7567530.44516137,1095635.65993451
"v855",373.136055061441,670.312535905121,635.202592717747,3.9669750318109,200551405756.855,-7167530.44516137,1095635.65993451
"v856",290.282550850499,719.873424948127,332.306088561773,3.99529411736156,156772440264.075,-6767530.44516137,1095635.65993451
"v887",256.017077131703,354.752827147116,707.192382865281,1.37372997932662,336990834190.513,12032469.5548386,1095635.65993451
"v896",330.073755937306,400.492074603092,1376.60727673266,2.11946508374618,272880875405.144,-7567530.44516137,695635.659934514
"v897",503.865060782457,1039.82253175326,638.294560997989,5.99043971974797,204025925291.245,-7167530.44516137,695635.659934514
"v900",228.402222840845,348.747233580122,364.723808447761,1.61333789317513,173585119885.465,-5967530.44516137,695635.659934514
"v930",243.659903323797,71.2968630711705,147.347042897672,0.274734674955891,253660394255.296,11632469.5548386,695635.659934514
"v944",553.928518774362,1044.03319149991,1272.20668514644,5.30558810312081,217121549921.782,-7567530.44516137,295635.659934514
"v945",407.840375295524,852.27422884387,541.575971842879,4.78406579389364,229634932141.197,-7167530.44516137,295635.659934514
"v970",225.223135862999,305.475122069296,226.46143227897,1.56691265175672,350529098802.285,11632469.5548386,295635.659934514
"v978",620.154496298707,1240.89819498932,1158.47733777426,6.05834257839831,285194970298.864,-7567530.44516137,-104364.340065486
"v993",283.758141149233,434.841510694122,320.082050043443,2.38780896546301,174002891569.911,2832469.55483863,-104364.340065486
