"grids","PE","sd_ALT","sd_MAP","sd_MAT","sd_NPP","lon","lat"
"v1602",199.169558837005,919.358414695379,275.179842106093,5.79699615607075,133469562664.506,-7313134.0786,403780.947699999
"v1603",83.8268013200926,823.018708109758,470.034741158968,4.75920780788544,229247484222.559,-7113134.0786,403780.947699999
"v1652",77.2253644985182,59.1556670051711,510.283322615613,0.343689464225099,230439020779.363,-7713134.0786,203780.947699999
"v1653",206.764432425734,1081.76061795493,1124.49854048445,5.49417043560141,167990668145.71,-7513134.0786,203780.947699999
"v1654",149.369317815179,944.176463308646,764.069612766762,4.95859061100756,199420812654.765,-7313134.0786,203780.947699999
"v1678",76.122147241219,308.779293086002,199.089197305507,1.67962622565387,261828398210.649,2886865.9214,203780.947699999
"v1711",147.7415702617,409.359377638629,618.199660882324,1.80426101766144,147100556225.095,-7713134.0786,3780.94769999944
"v1712",240.139928145881,1199.95494462671,1019.27826936145,6.07928588169426,276568283683.871,-7513134.0786,3780.94769999944
"v1713",81.1474503950493,31.649768252144,343.917338821448,0.249862948819245,21081507565.9535,-7313134.0786,3780.94769999944
"v1728",90.3372378740895,218.206208452328,404.954715561681,1.27766279623244,534060.617447151,686865.921399999,3780.94769999944
"v1739",95.6331318852117,448.275784802624,228.419007016191,2.6842201996482,166732884386.427,2886865.9214,3780.94769999944
"v1742",73.4595070030089,449.054258759194,280.596843588069,2.82228585697433,200345101664.211,3486865.9214,3780.94769999944
"v1757",79.0341062159945,226.082368597754,91.2024577564395,1.0858072363153,397119394077.812,11486865.9214,3780.94769999944
"v1763",119.270595797871,299.392001180003,187.343199335825,1.6152677407454,377947715264.587,12686865.9214,3780.94769999944
"v1764",108.73119872462,570.788552224294,178.485770646217,2.9540519558183,402135080314.827,12886865.9214,3780.94769999944
"v1771",134.446326371827,868.126184604556,586.113858759521,3.65975620239234,106172669979.156,-7713134.0786,-196219.052300001
"v1772",174.580526732592,1351.07354616853,1396.83272676627,6.88650894162676,294172913790.227,-7513134.0786,-196219.052300001
"v1800",79.1289948716441,388.110920537307,174.643065477691,2.29026082169652,68258717901.5919,2686865.9214,-196219.052300001
"v1801",92.142443197735,323.475381429611,242.526253744924,1.9387341386755,95374527480.5786,2886865.9214,-196219.052300001
"v1822",73.5023756698799,204.950214554588,92.1370314264337,1.05224795340256,301338541959.27,12286865.9214,-196219.052300001
"v1823",85.311458559765,53.0191763837071,322.469332960098,0.268936161714866,181293422119.528,12486865.9214,-196219.052300001
"v1824",100.623505012026,150.110957332814,232.623257380966,0.85544203978283,388120782739.663,12686865.9214,-196219.052300001
"v1825",126.16517655131,589.02337544635,181.851139132934,3.0314244303093,346992182650.304,12886865.9214,-196219.052300001
"v1826",83.0411211711213,146.151520527829,211.815696675843,0.653380489983446,255054386412.983,13086865.9214,-196219.052300001
"v1837",187.345750528902,1310.62205484128,304.897351876162,6.08463079134118,96132284869.637,-7713134.0786,-396219.052300001
"v1838",156.312880826108,962.229821091115,636.25504714985,5.11318868778218,198079128770.048,-7513134.0786,-396219.052300001
"v1868",87.810721433582,547.778650591423,162.040396188522,2.97692490353942,171842223667.33,2686865.9214,-396219.052300001
"v1869",89.3387587901669,402.873222920799,228.129283809729,2.1842559013927,69884867072.6268,2886865.9214,-396219.052300001
"v1890",96.3008915316708,225.185569592794,394.745328081484,1.25701042171978,316975479466.895,12686865.9214,-396219.052300001
"v1891",85.3314498806473,243.798118744526,138.933231641586,1.30045595711995,327401992346.334,12886865.9214,-396219.052300001
"v1892",152.382580959932,665.542491717053,156.391916794062,3.764365684144,333349125874.82,13086865.9214,-396219.052300001
"v1893",158.055486356738,886.31318785227,185.107148290737,5.23064622725468,233632824268.419,13286865.9214,-396219.052300001
"v1894",157.493756648586,378.404883177745,184.689001764281,1.97052996050841,137488513946.723,13486865.9214,-396219.052300001
"v1895",98.1872338090635,213.380971676479,190.961503064959,1.00742455547319,274055231129.918,13686865.9214,-396219.052300001
"v1896",79.5630298475114,150.088564538756,127.969166524722,0.804874609904648,331549110797.699,13886865.9214,-396219.052300001
"v1907",192.596205434407,942.137941838096,415.436070485089,3.60539023224957,200986784284.215,-7713134.0786,-596219.052300001
"v1908",167.825113794575,521.402440540256,354.652655968107,2.66835073223492,43203735836.3992,-7513134.0786,-596219.052300001
"v1938",75.9861278542715,308.511418728616,116.111915976569,1.65468222004913,76372577914.5532,2686865.9214,-596219.052300001
"v1939",73.1871584584291,290.670899586876,125.859097627589,1.64941239929601,224164775274.107,2886865.9214,-596219.052300001
"v1943",91.3867193976355,381.070463607902,182.302977307402,2.0456660305984,170462337249.745,3686865.9214,-596219.052300001
"v1959",93.2172055816073,286.432185789756,115.975932154747,1.4676344878919,293230901835.039,12886865.9214,-596219.052300001
"v1960",156.253787153351,848.211672238822,155.155230147343,4.48956285234272,308133990439.16,13086865.9214,-596219.052300001
"v1961",153.012500721223,1302.86960248889,323.710909068483,7.66912496214786,369451824532.35,13286865.9214,-596219.052300001
"v1962",156.751247269371,1081.91185213475,703.880892906359,6.44397820133146,329695875322.304,13486865.9214,-596219.052300001
"v1963",153.297831868131,747.231333796918,785.169938094165,4.0265172337647,236326123690.692,13686865.9214,-596219.052300001
"v1964",148.145334383332,794.501717859403,432.395528195802,4.05517499571294,241055128002.494,13886865.9214,-596219.052300001
"v1965",109.915118956379,253.911880201033,175.472019741184,1.04313553858233,409145421545.686,14086865.9214,-596219.052300001
"v1974",125.254415646552,988.986144412426,339.682085328547,3.22242411297918,192955653104.803,-7713134.0786,-796219.052300001
"v1975",181.638184434853,842.028519181737,241.567493348321,4.12195406834531,231341292902.982,-7513134.0786,-796219.052300001
"v1976",82.4604784074143,309.702235849268,332.477263935968,1.33467729565719,13491002468.4522,-7313134.0786,-796219.052300001
"v2015",77.8318461726459,324.471168918401,745.391217393898,2.40618051511396,224109399381.943,10286865.9214,-796219.052300001
"v2028",168.702151883884,628.605090844055,708.302156487322,3.41555839543161,205036730993.771,13686865.9214,-796219.052300001
"v2029",148.866028219044,831.835260618651,632.137966870261,4.4640970359543,287518952928.402,13886865.9214,-796219.052300001
"v2030",154.123356945483,806.622005396997,333.496828791069,3.98943155440113,260996373067.762,14086865.9214,-796219.052300001
"v2031",143.55816725497,784.039678039766,339.592236397522,3.81217647651684,316197300488.532,14286865.9214,-796219.052300001
"v2041",149.346386581113,1034.27187563515,385.598501744827,4.4939558354796,240504278661.683,-7513134.0786,-996219.052300001
"v2042",124.498947397286,497.677331994272,505.136799478255,2.03611232961517,81586124647.4658,-7313134.0786,-996219.052300001
"v2075",79.293420880444,561.909016474374,373.270106236823,2.87543418448521,171378080063.37,3486865.9214,-996219.052300001
"v2097",83.8319013626675,74.6913309592791,799.724956723303,0.515446997384967,414965582804.757,13886865.9214,-996219.052300001
"v2098",151.603668059585,782.223687144962,412.084785149568,3.68018697828259,279267341092.313,14086865.9214,-996219.052300001
"v2099",144.779957659166,920.305593824925,195.245961119841,4.80920415282663,297988647584.386,14286865.9214,-996219.052300001
"v2114",97.6329327622907,1672.09424559068,330.652936889216,6.4371807282283,78336536204.9417,-7513134.0786,-1196219.0523
"v2115",144.776829438853,1353.82805324486,1100.16128718025,6.68416324570453,294948773084.534,-7313134.0786,-1196219.0523
"v2161",108.832748780136,213.88333827286,226.12430556729,0.793726151719287,317667305695.92,14086865.9214,-1196219.0523
"v2162",152.255322403796,702.727245645866,389.801007298465,3.48350354521389,262762741645.395,14286865.9214,-1196219.0523
"v2163",129.45394418354,456.225285182943,457.789361973427,2.10441242739962,287638623943.498,14486865.9214,-1196219.0523
"v2167",72.0660435048317,259.394602955333,292.322081439821,1.11404671208652,229073373052.207,15486865.9214,-1196219.0523
"v2175",151.447236459438,1300.5527425537,430.718147839612,6.66173566808451,220400006464.256,-7313134.0786,-1396219.0523
"v2176",113.125619747845,631.480957344819,148.214083565305,2.65647508199462,146486170015.921,-7113134.0786,-1396219.0523
"v2223",91.2237991292581,178.305401433398,307.321495948266,0.620539138000213,270612510355.714,14486865.9214,-1396219.0523
"v2282",96.7357070038013,1480.34544442168,309.229980443864,5.27618831542868,92377529155.6875,-7313134.0786,-1596219.0523
"v2284",139.57107307718,1160.47004437844,365.891885083449,5.59978953585636,254151301309.17,-7113134.0786,-1596219.0523
"v2286",140.447586525381,1261.85383276008,1148.67494190705,5.78742946037406,279978765848.152,-6913134.0786,-1596219.0523
"v2288",110.679400248094,107.947794084143,953.079799185248,0.530160321723194,19896630298.7438,-6713134.0786,-1596219.0523
"v2457",104.752662728546,489.294281259662,86.9908973285348,2.95664113846543,82563466728.9498,-6913134.0786,-1796219.0523
"v2458",131.57688305638,1544.99229216204,859.679096431706,7.39214435409375,301403736529.362,-6713134.0786,-1796219.0523
"v2459",96.1391200249379,464.790926707407,163.398014180157,1.98519006263252,127351616295.732,-6513134.0786,-1796219.0523
"v2524",80.0127671498424,554.823379299757,196.127531665878,3.22893869503816,219833534864.447,4686865.9214,-1796219.0523
"v2526",72.7262282953343,272.458235308187,401.492422521136,1.46024035256658,378144434646.149,4886865.9214,-1796219.0523
"v2655",81.212512206083,449.641162117296,133.799544190889,2.61266411703475,74202491042.3199,-6713134.0786,-1996219.0523
"v2656",119.197190550769,1284.75260506412,431.608951665387,6.1540077269454,309419360369.926,-6513134.0786,-1996219.0523
"v2657",94.7497093650499,311.026356968682,509.450822923997,1.21134049900669,68515640367.7983,-6313134.0786,-1996219.0523
"v2733",79.150072656776,316.81697499325,310.757182461954,2.35327578043573,185512386637.792,4686865.9214,-1996219.0523
"v2869",88.7581211480513,455.581019115186,197.773228235573,2.51797774089529,112430187035.929,-6513134.0786,-2196219.0523
"v2870",114.755058755425,1226.38955459622,1146.00927164506,5.04259407593084,271206808550.905,-6313134.0786,-2196219.0523
"v2871",80.6924284088796,470.996331706584,471.175853991324,1.92481921491665,74338590574.8673,-6113134.0786,-2196219.0523
"v2949",74.4050922652044,357.890506253634,517.065247069105,1.67050375996235,271698695600.032,4686865.9214,-2196219.0523
"v3146",71.7522444453681,517.78822494018,562.991878844031,2.3266416819295,249380952156.252,4686865.9214,-2396219.0523
"v3465",78.6190216157949,382.358860650314,172.385660243539,1.98040886316495,227368031312.526,-4313134.0786,-2796219.0523
"v3467",88.428169925351,338.101384696053,176.387481692373,1.89099361043869,157690448083.574,-4113134.0786,-2796219.0523
"v3815",74.970453857474,383.90364416983,217.286857838136,1.85394980510816,221977507467.293,-4713134.0786,-3196219.0523
"v387",78.4156169316644,153.844653999266,273.517160671254,1.280826625548,363252388794.791,-7513134.0786,2403780.9477
"v464",75.362840706631,298.063923753458,614.478251724351,1.17988416872685,118122066452.932,-9113134.0786,2203780.9477
"v5231",71.7770656457833,1184.82633431234,647.397953819238,6.28196109708531,137740885082.554,9286865.9214,3403780.9477
"v551",75.9812508460653,732.419928218018,455.377884598002,4.20667402732867,154662805185.07,-8913134.0786,2003780.9477
"v553",71.8371685148519,317.02722623953,663.533578985508,1.63655531033629,344209622620.132,-8513134.0786,2003780.9477
"v823",76.3645349583845,166.12071435341,361.612632870336,0.834214733944866,268795703455.803,11686865.9214,1803780.9477
